Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
8000,18.2389991,,8000,18.34036233,,8000
8000,18.1534019,,,,,
8000,18.6291081,,,,,
8000,18.4302176,,,,,
8000,18.3430801,,,,,
8000,19.0167914,,,,,
8000,18.2498666,,,,,
8000,18.3672111,,,,,
8000,18.2904484,,,,,
8000,18.1653697,,,,,
8000,18.6225546,,,,,
8000,18.2487005,,,,,
8000,18.2635347,,,,,
8000,18.2980073,,,,,
8000,18.3761969,,,,,
8000,18.2493392,,,,,
8000,18.3531397,,,,,
8000,18.199244,,,,,
8000,19.0740342,,,,,
8000,18.1149359,,,,,
8000,18.1839416,,,,,
8000,18.4477591,,,,,
8000,18.1978351,,,,,
8000,18.2117544,,,,,
8000,19.0480919,,,,,
8000,18.1571068,,,,,
8000,18.3355712,,,,,
8000,18.3100571,,,,,
8000,18.2732942,,,,,
8000,18.6827721,,,,,
8000,18.3246679,,,,,
8000,18.2499222,,,,,
8000,18.2892055,,,,,
8000,18.3314164,,,,,
8000,18.2856735,,,,,
8000,18.2860811,,,,,
8000,18.2543841,,,,,
8000,18.4123206,,,,,
8000,18.1556182,,,,,
8000,18.239879,,,,,
8000,18.3726828,,,,,
8000,18.2579612,,,,,
8000,18.1645422,,,,,
8000,18.8677033,,,,,
8000,18.3093347,,,,,
8000,18.1458544,,,,,
8000,18.2587403,,,,,
8000,18.1106253,,,,,
8000,18.8664948,,,,,
8000,18.1759574,,,,,
8000,18.1856838,,,,,
8000,18.3105095,,,,,
8000,18.2214209,,,,,
8000,18.2726744,,,,,
8000,18.5128961,,,,,
8000,18.2329267,,,,,
8000,18.6905525,,,,,
8000,18.1680924,,,,,
8000,18.2688163,,,,,
8000,18.2015919,,,,,
8000,18.1347582,,,,,
8000,18.3591471,,,,,
8000,18.6390571,,,,,
8000,18.3701985,,,,,
8000,18.1846942,,,,,
8000,18.1978769,,,,,
8000,18.216206,,,,,
8000,18.5333851,,,,,
8000,18.1848449,,,,,
8000,18.1322657,,,,,
8000,18.5354669,,,,,
8000,18.3163549,,,,,
8000,18.1676691,,,,,
8000,18.5941656,,,,,
8000,18.2582218,,,,,
8000,18.661184,,,,,
8000,18.1503824,,,,,
8000,18.2329221,,,,,
8000,18.178228,,,,,
8000,18.2301576,,,,,
8000,18.3304346,,,,,
8000,18.5888873,,,,,
8000,18.4551133,,,,,
8000,18.157746,,,,,
8000,18.3055618,,,,,
8000,18.3653762,,,,,
8000,18.4092655,,,,,
8000,18.1358955,,,,,
8000,18.2627921,,,,,
8000,19.0755077,,,,,
