Max Component Size,Compute Time (s),runScen2_2Random,,,,
128000,1.1896689,,127696,1.180322005,,120000
128000,1.1966777,,,,,
128000,1.1724879,,,,,
128000,1.1859736,,,,,
127200,1.1798696,,,,,
128000,1.181686,,,,,
128000,1.1719087,,,,,
127200,1.1674623,,,,,
128000,1.1827816,,,,,
126400,1.1837062,,,,,
128000,1.1879285,,,,,
120000,1.1455329,,,,,
127200,1.1773803,,,,,
127200,1.1764741,,,,,
128000,1.1955864,,,,,
128000,1.1722033,,,,,
128000,1.1697643,,,,,
128000,1.1826755,,,,,
128000,1.1776516,,,,,
128000,1.1824165,,,,,
128000,1.1821763,,,,,
126400,1.1765664,,,,,
128000,1.1743712,,,,,
128000,1.1904595,,,,,
128000,1.1549064,,,,,
128000,1.1826114,,,,,
128000,1.192928,,,,,
128000,1.1782643,,,,,
126400,1.1747367,,,,,
127200,1.1845003,,,,,
128000,1.1723121,,,,,
128000,1.1835995,,,,,
126400,1.1725205,,,,,
128000,1.1945236,,,,,
128000,1.1649302,,,,,
125600,1.142948,,,,,
128000,1.1687321,,,,,
128000,1.1804925,,,,,
128000,1.2105491,,,,,
128000,1.1808616,,,,,
128000,1.1716253,,,,,
125600,1.1689127,,,,,
128000,1.1617252,,,,,
128000,1.1999696,,,,,
128000,1.1587111,,,,,
128000,1.1737362,,,,,
126400,1.1854244,,,,,
127200,1.1601506,,,,,
128000,1.1897166,,,,,
128000,1.1931953,,,,,
128000,1.17725,,,,,
127200,1.1939349,,,,,
128000,1.1761125,,,,,
127200,1.1805883,,,,,
128000,1.1820516,,,,,
125600,1.1734481,,,,,
128000,1.1873732,,,,,
128000,1.1797919,,,,,
126400,1.1745522,,,,,
128000,1.1559667,,,,,
128000,1.1776945,,,,,
128000,1.1880756,,,,,
126400,1.1791016,,,,,
128000,1.1979234,,,,,
127200,1.1766473,,,,,
128000,1.1643983,,,,,
128000,1.1783068,,,,,
128000,1.186225,,,,,
128000,1.1875186,,,,,
128000,1.1698997,,,,,
128000,1.1771096,,,,,
125600,1.1685849,,,,,
128000,1.1666727,,,,,
127200,1.1697063,,,,,
127200,1.1755048,,,,,
128000,1.2013455,,,,,
128000,1.1843012,,,,,
128000,1.173177,,,,,
128000,1.1683003,,,,,
128000,1.1704744,,,,,
126400,1.1688718,,,,,
128000,1.1875579,,,,,
127200,1.1893059,,,,,
128000,1.1693014,,,,,
128000,1.1780835,,,,,
128000,1.1806996,,,,,
128000,1.1633521,,,,,
128000,1.2051826,,,,,
128000,1.16036,,,,,
128000,1.175979,,,,,
128000,1.1630673,,,,,
128000,1.1670655,,,,,
127200,1.1588125,,,,,
128000,1.1780122,,,,,
128000,1.1840007,,,,,
128000,1.1903193,,,,,
128000,1.1850628,,,,,
128000,1.1912802,,,,,
128000,1.1779525,,,,,
128000,1.19936,,,,,
128000,1.1791067,,,,,
128000,1.1766935,,,,,
128000,1.1767964,,,,,
128000,1.1830296,,,,,
128000,1.1825507,,,,,
128000,1.1841414,,,,,
128000,1.1709819,,,,,
128000,1.1833978,,,,,
128000,1.1749211,,,,,
128000,1.1752403,,,,,
127200,1.1878908,,,,,
128000,1.1751311,,,,,
127200,1.1991144,,,,,
128000,1.1612074,,,,,
128000,1.1733879,,,,,
128000,1.1774984,,,,,
128000,1.1738733,,,,,
128000,1.1940001,,,,,
128000,1.1780696,,,,,
128000,1.1701528,,,,,
128000,1.1810438,,,,,
128000,1.1855621,,,,,
128000,1.174859,,,,,
128000,1.1669422,,,,,
127200,1.2048029,,,,,
128000,1.1815846,,,,,
128000,1.1827583,,,,,
128000,1.1812963,,,,,
128000,1.167834,,,,,
128000,1.1804741,,,,,
128000,1.1851293,,,,,
127200,1.17073,,,,,
128000,1.1652969,,,,,
128000,1.1882192,,,,,
128000,1.1840651,,,,,
128000,1.1688691,,,,,
128000,1.2094873,,,,,
127200,1.1837125,,,,,
127200,1.1883071,,,,,
128000,1.1719412,,,,,
128000,1.1774099,,,,,
128000,1.1863569,,,,,
128000,1.1778269,,,,,
127200,1.1759629,,,,,
127200,1.1904416,,,,,
128000,1.1753867,,,,,
127200,1.1796784,,,,,
128000,1.1739049,,,,,
128000,1.188363,,,,,
128000,1.180944,,,,,
128000,1.188693,,,,,
128000,1.1757968,,,,,
128000,1.1872098,,,,,
128000,1.1885602,,,,,
127200,1.1616041,,,,,
128000,1.1786767,,,,,
127200,1.1871377,,,,,
128000,1.1915624,,,,,
128000,1.1760901,,,,,
128000,1.1904312,,,,,
128000,1.1862594,,,,,
128000,1.1776927,,,,,
128000,1.1843636,,,,,
128000,1.3417935,,,,,
128000,1.1861269,,,,,
128000,1.1956356,,,,,
127200,1.1748454,,,,,
127200,1.176417,,,,,
128000,1.1920296,,,,,
128000,1.1731253,,,,,
128000,1.1775356,,,,,
126400,1.1651865,,,,,
127200,1.186526,,,,,
127200,1.1785044,,,,,
128000,1.181437,,,,,
128000,1.1755141,,,,,
128000,1.1813966,,,,,
128000,1.1823003,,,,,
128000,1.1837702,,,,,
127200,1.1841371,,,,,
128000,1.1851655,,,,,
125600,1.1586864,,,,,
128000,1.1929898,,,,,
128000,1.1860673,,,,,
128000,1.1857694,,,,,
127200,1.208333,,,,,
128000,1.1978204,,,,,
128000,1.1791497,,,,,
128000,1.1862483,,,,,
128000,1.1420351,,,,,
128000,1.1920927,,,,,
127200,1.1855317,,,,,
128000,1.1552216,,,,,
128000,1.1803313,,,,,
128000,1.1649021,,,,,
128000,1.1831992,,,,,
127200,1.1848332,,,,,
127200,1.2004598,,,,,
128000,1.1840159,,,,,
128000,1.1731582,,,,,
