Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
400,1.4746483,,400,1.352366201,,400
400,1.3740515,,,,,
400,1.195959,,,,,
400,1.4692596,,,,,
400,1.3758806,,,,,
400,1.2095669,,,,,
400,1.4669491,,,,,
400,1.3967528,,,,,
400,1.2984437,,,,,
400,1.3803673,,,,,
400,1.2038148,,,,,
400,1.4662162,,,,,
400,1.3776458,,,,,
400,1.3658133,,,,,
400,1.4677195,,,,,
400,1.374116,,,,,
400,1.3640169,,,,,
400,1.3798653,,,,,
400,1.3952049,,,,,
400,1.4749528,,,,,
400,1.1930303,,,,,
400,1.1861711,,,,,
400,1.2901984,,,,,
400,1.2025241,,,,,
400,1.368223,,,,,
400,1.2951622,,,,,
400,1.3767295,,,,,
400,1.3737938,,,,,
400,1.46964,,,,,
400,1.29214,,,,,
400,1.3739031,,,,,
400,1.3941993,,,,,
400,1.292338,,,,,
400,1.378885,,,,,
400,1.3854739,,,,,
400,1.4719225,,,,,
400,1.2069998,,,,,
400,1.4725092,,,,,
400,1.4257176,,,,,
400,1.381658,,,,,
400,1.4639624,,,,,
400,1.3708864,,,,,
400,1.2970478,,,,,
400,1.197967,,,,,
400,1.3683853,,,,,
400,1.3860651,,,,,
400,1.3689328,,,,,
400,1.2988765,,,,,
400,1.3771856,,,,,
400,1.3787796,,,,,
400,1.2833093,,,,,
400,1.3974717,,,,,
400,1.3653049,,,,,
400,1.389828,,,,,
400,1.4748457,,,,,
400,1.3712417,,,,,
400,1.3823373,,,,,
400,1.4762155,,,,,
400,1.4096387,,,,,
400,1.2852531,,,,,
400,1.3737896,,,,,
400,1.1949102,,,,,
400,1.296306,,,,,
400,1.3701709,,,,,
400,1.387441,,,,,
400,1.2877649,,,,,
400,1.2150824,,,,,
400,1.3717392,,,,,
400,1.4699369,,,,,
400,1.195257,,,,,
400,1.370723,,,,,
400,1.2912821,,,,,
400,1.3852228,,,,,
400,1.3789069,,,,,
400,1.4579162,,,,,
400,1.3936868,,,,,
400,1.1912238,,,,,
400,1.3911265,,,,,
400,1.2118579,,,,,
400,1.2163513,,,,,
400,1.3713714,,,,,
400,1.4688069,,,,,
400,1.189032,,,,,
400,1.366641,,,,,
400,1.46519,,,,,
400,1.1978267,,,,,
400,1.2969652,,,,,
400,1.1939464,,,,,
400,1.3770481,,,,,
400,1.2911774,,,,,
400,1.3711088,,,,,
400,1.3903664,,,,,
400,1.2963875,,,,,
400,1.3737064,,,,,
400,1.2992599,,,,,
400,1.2004856,,,,,
400,1.3804069,,,,,
400,1.466519,,,,,
400,1.2842481,,,,,
400,1.213378,,,,,
400,1.3659924,,,,,
400,1.3920406,,,,,
400,1.1896143,,,,,
400,1.3891977,,,,,
400,1.288569,,,,,
400,1.3978347,,,,,
400,1.3636566,,,,,
400,1.4665923,,,,,
400,1.1967072,,,,,
400,1.3784354,,,,,
400,1.4613891,,,,,
400,1.38856,,,,,
400,1.4667956,,,,,
400,1.372194,,,,,
400,1.1955082,,,,,
400,1.4664591,,,,,
400,1.3828158,,,,,
400,1.1898261,,,,,
400,1.3839183,,,,,
400,1.1892606,,,,,
400,1.402497,,,,,
400,1.4650107,,,,,
400,1.3730898,,,,,
400,1.3760431,,,,,
400,1.2804212,,,,,
400,1.2150848,,,,,
400,1.4651829,,,,,
400,1.3672085,,,,,
400,1.3734722,,,,,
400,1.2083003,,,,,
400,1.2837875,,,,,
400,1.1914867,,,,,
400,1.3799059,,,,,
400,1.3010183,,,,,
400,1.3733285,,,,,
400,1.4705316,,,,,
400,1.3692478,,,,,
400,1.381571,,,,,
400,1.4679416,,,,,
400,1.3879317,,,,,
400,1.3708332,,,,,
400,1.4688314,,,,,
400,1.3737107,,,,,
400,1.2001262,,,,,
400,1.4682286,,,,,
400,1.4194359,,,,,
400,1.2915388,,,,,
400,1.1950582,,,,,
400,1.2016389,,,,,
400,1.474478,,,,,
400,1.1920659,,,,,
400,1.3964755,,,,,
400,1.3695614,,,,,
400,1.493454,,,,,
400,1.424866,,,,,
400,1.4461006,,,,,
400,1.3215176,,,,,
400,1.4299919,,,,,
400,1.4893427,,,,,
400,1.3791781,,,,,
400,1.3772789,,,,,
400,1.2896377,,,,,
400,1.2118915,,,,,
400,1.3699247,,,,,
400,1.3920122,,,,,
400,1.2172154,,,,,
400,1.2094458,,,,,
400,1.4693312,,,,,
400,1.2062838,,,,,
400,1.3786708,,,,,
400,1.4685332,,,,,
400,1.3971559,,,,,
400,1.1921539,,,,,
400,1.2913148,,,,,
400,1.1977596,,,,,
400,1.3803721,,,,,
400,1.5724244,,,,,
400,1.2198953,,,,,
400,1.3862013,,,,,
400,1.1892078,,,,,
400,1.467059,,,,,
400,1.3802444,,,,,
400,1.204196,,,,,
400,1.7699599,,,,,
400,1.2112897,,,,,
400,1.4011866,,,,,
400,1.2138557,,,,,
400,1.2923174,,,,,
400,1.3794447,,,,,
400,1.2059829,,,,,
400,1.7557906,,,,,
400,1.3895166,,,,,
400,1.3689093,,,,,
400,1.3936518,,,,,
400,1.2984462,,,,,
400,1.3740669,,,,,
400,1.2080541,,,,,
400,1.7657701,,,,,
400,1.3725849,,,,,
400,1.5087769,,,,,
