Max Component Size,Compute Time (s),runScen2_2Random,,,,
8000,0.0850499,,8000,0.081861535,,8000
8000,0.0852302,,,,,
8000,0.0776589,,,,,
8000,0.0738251,,,,,
8000,0.1061754,,,,,
8000,0.075852,,,,,
8000,0.0855553,,,,,
8000,0.0852619,,,,,
8000,0.0849347,,,,,
8000,0.0854425,,,,,
8000,0.0735455,,,,,
8000,0.0760743,,,,,
8000,0.0846938,,,,,
8000,0.0856199,,,,,
8000,0.0868822,,,,,
8000,0.0808674,,,,,
8000,0.0733486,,,,,
8000,0.1092079,,,,,
8000,0.0756383,,,,,
8000,0.0873487,,,,,
8000,0.0854333,,,,,
8000,0.0856737,,,,,
8000,0.0859342,,,,,
8000,0.0756804,,,,,
8000,0.0744118,,,,,
8000,0.0874815,,,,,
8000,0.0854194,,,,,
8000,0.0858536,,,,,
8000,0.0857582,,,,,
8000,0.0756932,,,,,
8000,0.0713476,,,,,
8000,0.0875493,,,,,
8000,0.0767543,,,,,
8000,0.0850483,,,,,
8000,0.0851122,,,,,
8000,0.0857966,,,,,
8000,0.0858859,,,,,
8000,0.0735204,,,,,
8000,0.098601,,,,,
8000,0.0840974,,,,,
8000,0.0851958,,,,,
8000,0.0863542,,,,,
8000,0.0826761,,,,,
8000,0.0737931,,,,,
8000,0.0977958,,,,,
8000,0.0746449,,,,,
8000,0.0797307,,,,,
8000,0.0725578,,,,,
8000,0.073704,,,,,
8000,0.0856086,,,,,
8000,0.0862014,,,,,
8000,0.0861965,,,,,
8000,0.0840001,,,,,
8000,0.0711347,,,,,
8000,0.0764603,,,,,
8000,0.085811,,,,,
8000,0.0857924,,,,,
8000,0.0845905,,,,,
8000,0.0853181,,,,,
8000,0.0854574,,,,,
8000,0.0863694,,,,,
8000,0.0858211,,,,,
8000,0.0858088,,,,,
8000,0.082651,,,,,
8000,0.0730755,,,,,
8000,0.075175,,,,,
8000,0.0854006,,,,,
8000,0.0845839,,,,,
8000,0.0858927,,,,,
8000,0.0824757,,,,,
8000,0.0722025,,,,,
8000,0.0893505,,,,,
8000,0.0750489,,,,,
8000,0.0854285,,,,,
8000,0.0759611,,,,,
8000,0.0708898,,,,,
8000,0.0868715,,,,,
8000,0.0851508,,,,,
8000,0.0851654,,,,,
8000,0.0856679,,,,,
8000,0.0726979,,,,,
8000,0.0717199,,,,,
8000,0.088508,,,,,
8000,0.0857348,,,,,
8000,0.0846393,,,,,
8000,0.0845508,,,,,
8000,0.0834115,,,,,
8000,0.0864221,,,,,
8000,0.0847631,,,,,
8000,0.085335,,,,,
8000,0.0768425,,,,,
8000,0.0714687,,,,,
8000,0.087073,,,,,
8000,0.0858543,,,,,
8000,0.0851382,,,,,
8000,0.086345,,,,,
8000,0.0738692,,,,,
8000,0.072351,,,,,
8000,0.0891462,,,,,
8000,0.074923,,,,,
8000,0.0851127,,,,,
8000,0.0756031,,,,,
8000,0.0713018,,,,,
8000,0.0866186,,,,,
8000,0.0863401,,,,,
8000,0.0857233,,,,,
8000,0.0853034,,,,,
8000,0.0759371,,,,,
8000,0.0716886,,,,,
8000,0.08744,,,,,
8000,0.0845213,,,,,
8000,0.0851251,,,,,
8000,0.0841163,,,,,
8000,0.0762164,,,,,
8000,0.0882698,,,,,
8000,0.0856142,,,,,
8000,0.0843355,,,,,
8000,0.0849167,,,,,
8000,0.0728243,,,,,
8000,0.0739543,,,,,
8000,0.0862352,,,,,
8000,0.0857102,,,,,
8000,0.0867853,,,,,
8000,0.084958,,,,,
8000,0.0736468,,,,,
8000,0.0749489,,,,,
8000,0.0894813,,,,,
8000,0.0853458,,,,,
8000,0.0845883,,,,,
8000,0.0725321,,,,,
8000,0.073199,,,,,
8000,0.0863572,,,,,
8000,0.0847765,,,,,
8000,0.0861669,,,,,
8000,0.0850715,,,,,
8000,0.0721158,,,,,
8000,0.0756033,,,,,
8000,0.0859032,,,,,
8000,0.084144,,,,,
8000,0.0845393,,,,,
8000,0.0763716,,,,,
8000,0.0756417,,,,,
8000,0.0853757,,,,,
8000,0.0861223,,,,,
8000,0.0847889,,,,,
8000,0.0853649,,,,,
8000,0.0711145,,,,,
8000,0.075043,,,,,
8000,0.0847641,,,,,
8000,0.0858267,,,,,
8000,0.0861616,,,,,
8000,0.0849056,,,,,
8000,0.0716119,,,,,
8000,0.0768039,,,,,
8000,0.0857542,,,,,
8000,0.0848406,,,,,
8000,0.0854116,,,,,
8000,0.0849799,,,,,
8000,0.0747671,,,,,
8000,0.0751097,,,,,
8000,0.0845504,,,,,
8000,0.0865311,,,,,
8000,0.0851376,,,,,
8000,0.0848129,,,,,
8000,0.072931,,,,,
8000,0.0764041,,,,,
8000,0.0845729,,,,,
8000,0.0782227,,,,,
8000,0.0772556,,,,,
8000,0.0738015,,,,,
8000,0.0881206,,,,,
8000,0.0856423,,,,,
8000,0.0861037,,,,,
8000,0.0855724,,,,,
8000,0.0724389,,,,,
8000,0.080519,,,,,
8000,0.0810042,,,,,
8000,0.0803327,,,,,
8000,0.079629,,,,,
8000,0.0793132,,,,,
8000,0.0786937,,,,,
8000,0.0800328,,,,,
8000,0.0799612,,,,,
8000,0.0800133,,,,,
8000,0.0789002,,,,,
8000,0.0803126,,,,,
8000,0.0808411,,,,,
8000,0.0794553,,,,,
8000,0.0810588,,,,,
8000,0.0797429,,,,,
8000,0.0802492,,,,,
8000,0.0796158,,,,,
8000,0.0805737,,,,,
8000,0.079327,,,,,
8000,0.0823445,,,,,
8000,0.0813534,,,,,
8000,0.0811989,,,,,
8000,0.0800575,,,,,
8000,0.080727,,,,,
8000,0.0790493,,,,,
