Max Component Size,Compute Time (s),runScen3_1_rand,,,,
2000,0.0748837,,2000,0.078020488,,2000
2000,0.0745507,,,,,
2000,0.0782756,,,,,
2000,0.0756473,,,,,
2000,0.0730507,,,,,
2000,0.0754538,,,,,
2000,0.0711729,,,,,
2000,0.1118902,,,,,
2000,0.0755404,,,,,
2000,0.0727354,,,,,
2000,0.0724714,,,,,
2000,0.0760471,,,,,
2000,0.074039,,,,,
2000,0.0740766,,,,,
2000,0.075968,,,,,
2000,0.1173683,,,,,
2000,0.0836542,,,,,
2000,0.0772434,,,,,
2000,0.0717524,,,,,
2000,0.0752742,,,,,
2000,0.0744181,,,,,
2000,0.0742426,,,,,
2000,0.0745146,,,,,
2000,0.1163884,,,,,
2000,0.0776221,,,,,
2000,0.0726799,,,,,
2000,0.0736479,,,,,
2000,0.073124,,,,,
2000,0.074696,,,,,
2000,0.0762463,,,,,
2000,0.0792978,,,,,
2000,0.0823313,,,,,
2000,0.0766281,,,,,
2000,0.0783231,,,,,
2000,0.0740622,,,,,
2000,0.0779664,,,,,
2000,0.0764677,,,,,
2000,0.0781271,,,,,
2000,0.0855519,,,,,
2000,0.0767099,,,,,
2000,0.0753307,,,,,
2000,0.0725675,,,,,
2000,0.0751087,,,,,
2000,0.073681,,,,,
2000,0.0775313,,,,,
2000,0.0866563,,,,,
2000,0.0742661,,,,,
2000,0.0764959,,,,,
2000,0.0750749,,,,,
2000,0.0728122,,,,,
2000,0.0725553,,,,,
2000,0.0786624,,,,,
2000,0.1101997,,,,,
2000,0.0780535,,,,,
2000,0.0764092,,,,,
2000,0.0780253,,,,,
2000,0.0761143,,,,,
2000,0.0697302,,,,,
2000,0.0716853,,,,,
2000,0.0758628,,,,,
2000,0.1139624,,,,,
2000,0.0724311,,,,,
2000,0.0811384,,,,,
2000,0.0752976,,,,,
2000,0.0734176,,,,,
2000,0.0741112,,,,,
2000,0.0730201,,,,,
2000,0.0768607,,,,,
2000,0.0773664,,,,,
2000,0.0769287,,,,,
2000,0.0757121,,,,,
2000,0.0747035,,,,,
2000,0.0715966,,,,,
2000,0.076279,,,,,
2000,0.074199,,,,,
2000,0.0817109,,,,,
2000,0.0761291,,,,,
2000,0.0735816,,,,,
2000,0.0743657,,,,,
2000,0.0742171,,,,,
2000,0.0749287,,,,,
2000,0.074683,,,,,
2000,0.08005,,,,,
2000,0.0812751,,,,,
2000,0.0741494,,,,,
2000,0.0803525,,,,,
2000,0.0761464,,,,,
2000,0.0718835,,,,,
2000,0.0794742,,,,,
2000,0.1162372,,,,,
2000,0.0810545,,,,,
2000,0.0787665,,,,,
2000,0.0754071,,,,,
2000,0.0790674,,,,,
2000,0.0781564,,,,,
2000,0.073305,,,,,
2000,0.0833746,,,,,
2000,0.11165,,,,,
2000,0.0784229,,,,,
2000,0.0745174,,,,,
2000,0.0765565,,,,,
2000,0.0776406,,,,,
2000,0.0774526,,,,,
2000,0.0806459,,,,,
2000,0.0784932,,,,,
2000,0.0772942,,,,,
2000,0.0749964,,,,,
2000,0.0753113,,,,,
2000,0.0706403,,,,,
2000,0.069996,,,,,
2000,0.0740677,,,,,
2000,0.0720789,,,,,
2000,0.0740202,,,,,
2000,0.0755625,,,,,
2000,0.0737829,,,,,
2000,0.0752228,,,,,
2000,0.079421,,,,,
2000,0.0758946,,,,,
2000,0.0733598,,,,,
2000,0.0797407,,,,,
2000,0.0764676,,,,,
2000,0.077039,,,,,
2000,0.0773809,,,,,
2000,0.0746565,,,,,
2000,0.0791642,,,,,
2000,0.0752422,,,,,
2000,0.1176457,,,,,
2000,0.0750215,,,,,
2000,0.0749111,,,,,
2000,0.0753262,,,,,
2000,0.0774734,,,,,
2000,0.0749523,,,,,
2000,0.0737292,,,,,
2000,0.0754794,,,,,
2000,0.1204791,,,,,
2000,0.0751306,,,,,
2000,0.0737676,,,,,
2000,0.0765237,,,,,
2000,0.0742154,,,,,
2000,0.0739985,,,,,
2000,0.0738899,,,,,
2000,0.0742351,,,,,
2000,0.0747166,,,,,
2000,0.074071,,,,,
2000,0.074152,,,,,
2000,0.0766403,,,,,
2000,0.0761147,,,,,
2000,0.0760625,,,,,
2000,0.0748852,,,,,
2000,0.07752,,,,,
2000,0.0751291,,,,,
2000,0.0767449,,,,,
2000,0.0742484,,,,,
2000,0.079498,,,,,
2000,0.0751557,,,,,
2000,0.0741196,,,,,
2000,0.0761559,,,,,
2000,0.0835263,,,,,
2000,0.0748947,,,,,
2000,0.0788734,,,,,
2000,0.0766557,,,,,
2000,0.0743733,,,,,
2000,0.0763881,,,,,
2000,0.1174376,,,,,
2000,0.0731637,,,,,
2000,0.0790225,,,,,
2000,0.0767935,,,,,
2000,0.0744717,,,,,
2000,0.0750252,,,,,
2000,0.0761742,,,,,
2000,0.0777761,,,,,
2000,0.1150724,,,,,
2000,0.0777061,,,,,
2000,0.0779946,,,,,
2000,0.0828972,,,,,
