Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
25,0.1767627,,25,0.13655743,,25
25,0.1330177,,,,,
25,0.1836729,,,,,
25,0.1382914,,,,,
25,0.1158291,,,,,
25,0.104819,,,,,
25,0.1357887,,,,,
25,0.1353951,,,,,
25,0.1377071,,,,,
25,0.1589501,,,,,
25,0.1267726,,,,,
25,0.1499539,,,,,
25,0.0939519,,,,,
25,0.2134835,,,,,
25,0.1050968,,,,,
25,0.1612624,,,,,
25,0.1552317,,,,,
25,0.1170814,,,,,
25,0.1140232,,,,,
25,0.1257821,,,,,
25,0.1143349,,,,,
25,0.125261,,,,,
25,0.1048194,,,,,
25,0.1120449,,,,,
25,0.1594788,,,,,
25,0.1154004,,,,,
25,0.248786,,,,,
25,0.1559234,,,,,
25,0.175071,,,,,
25,0.1470762,,,,,
25,0.1268998,,,,,
25,0.0954692,,,,,
25,0.1235506,,,,,
25,0.0926891,,,,,
25,0.1265854,,,,,
25,0.1230337,,,,,
25,0.1467923,,,,,
25,0.1254105,,,,,
25,0.2193931,,,,,
25,0.1329745,,,,,
25,0.1242113,,,,,
25,0.1219459,,,,,
25,0.1367363,,,,,
25,0.1570281,,,,,
25,0.1368393,,,,,
25,0.1372154,,,,,
25,0.1031969,,,,,
25,0.1737491,,,,,
25,0.1180457,,,,,
25,0.1389163,,,,,
25,0.1776772,,,,,
25,0.1066747,,,,,
25,0.1147282,,,,,
25,0.1242806,,,,,
25,0.0966157,,,,,
25,0.1342322,,,,,
25,0.1242706,,,,,
25,0.1065048,,,,,
25,0.1249092,,,,,
25,0.1344733,,,,,
25,0.1596657,,,,,
25,0.1775293,,,,,
25,0.1050125,,,,,
25,0.11413,,,,,
25,0.1164355,,,,,
25,0.1354056,,,,,
25,0.1035125,,,,,
25,0.1365015,,,,,
25,0.1177599,,,,,
25,0.1157254,,,,,
25,0.1154367,,,,,
25,0.104486,,,,,
25,0.124293,,,,,
25,0.1057562,,,,,
25,0.113444,,,,,
25,0.1056638,,,,,
25,0.16807,,,,,
25,0.1244078,,,,,
25,0.1576686,,,,,
25,0.1332684,,,,,
25,0.2198773,,,,,
25,0.1148638,,,,,
25,0.1855274,,,,,
25,0.1329826,,,,,
25,0.1038162,,,,,
25,0.1365853,,,,,
25,0.1362026,,,,,
25,0.1048554,,,,,
25,0.1444055,,,,,
25,0.132302,,,,,
25,0.165645,,,,,
25,0.0925843,,,,,
25,0.1822402,,,,,
25,0.1072251,,,,,
25,0.1464868,,,,,
25,0.1224375,,,,,
25,0.1497196,,,,,
25,0.172162,,,,,
25,0.1358775,,,,,
25,0.1161146,,,,,
25,0.1021861,,,,,
25,0.1059306,,,,,
25,0.1241925,,,,,
25,0.1561097,,,,,
25,0.0950531,,,,,
25,0.137697,,,,,
25,0.1367696,,,,,
25,0.1291228,,,,,
25,0.1139553,,,,,
25,0.1558354,,,,,
25,0.1136548,,,,,
25,0.135689,,,,,
25,0.1369921,,,,,
25,0.188623,,,,,
25,0.2323842,,,,,
25,0.1200284,,,,,
25,0.2030369,,,,,
25,0.1175151,,,,,
25,0.1209117,,,,,
25,0.0938355,,,,,
25,0.1245321,,,,,
25,0.1194351,,,,,
25,0.1465795,,,,,
25,0.1242162,,,,,
25,0.1404054,,,,,
25,0.2350251,,,,,
25,0.1421001,,,,,
25,0.1186548,,,,,
25,0.0967869,,,,,
25,0.1471091,,,,,
25,0.1583063,,,,,
25,0.1331164,,,,,
25,0.1788232,,,,,
25,0.1031893,,,,,
25,0.103571,,,,,
25,0.2446637,,,,,
25,0.0988988,,,,,
25,0.1217896,,,,,
25,0.1327391,,,,,
25,0.1024066,,,,,
25,0.1162017,,,,,
25,0.1486863,,,,,
25,0.1249288,,,,,
25,0.1518646,,,,,
25,0.1876468,,,,,
25,0.1433727,,,,,
25,0.1453987,,,,,
25,0.1148168,,,,,
25,0.2139684,,,,,
25,0.113417,,,,,
25,0.1767266,,,,,
25,0.1060492,,,,,
25,0.1153302,,,,,
25,0.1341136,,,,,
25,0.1182703,,,,,
25,0.2384984,,,,,
25,0.1272365,,,,,
25,0.1497223,,,,,
25,0.1022222,,,,,
25,0.1670732,,,,,
25,0.1242248,,,,,
25,0.1053092,,,,,
25,0.1137566,,,,,
25,0.1447583,,,,,
25,0.1305705,,,,,
25,0.1158097,,,,,
25,0.1575248,,,,,
25,0.0932408,,,,,
25,0.1240998,,,,,
25,0.1153082,,,,,
25,0.192072,,,,,
25,0.1055416,,,,,
25,0.2128152,,,,,
25,0.1406803,,,,,
25,0.1049171,,,,,
25,0.1487714,,,,,
25,0.1534827,,,,,
25,0.1461482,,,,,
25,0.1069448,,,,,
25,0.1464536,,,,,
25,0.1028895,,,,,
25,0.1059551,,,,,
25,0.1446078,,,,,
25,0.1032041,,,,,
25,0.1777233,,,,,
25,0.1448588,,,,,
25,0.148352,,,,,
25,0.0980881,,,,,
25,0.1821853,,,,,
25,0.1780572,,,,,
25,0.1080542,,,,,
25,0.1655998,,,,,
25,0.1141382,,,,,
25,0.247227,,,,,
25,0.1239628,,,,,
25,0.146771,,,,,
25,0.1265934,,,,,
25,0.1322983,,,,,
25,0.0950346,,,,,
25,0.113839,,,,,
