Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
4000,6.2805862,,,,,
4000,6.1433969,,,,,
4000,6.1958234,,,,,
4000,6.2198934,,,,,
4000,6.1191346,,,,,
4000,6.2369755,,,,,
4000,6.2099028,,,,,
4000,6.2221165,,,,,
4000,6.4747845,,,,,
4000,6.1519993,,,,,
4000,6.1918803,,,,,
4000,6.2335211,,,,,
4000,6.199023,,,,,
4000,6.2097406,,,,,
4000,6.2652457,,,,,
4000,6.5461648,,,,,
4000,6.2613465,,,,,
4000,6.2011901,,,,,
4000,6.1818927,,,,,
4000,6.1995376,,,,,
4000,6.2412211,,,,,
4000,6.1826165,,,,,
4000,6.1598401,,,,,
4000,6.2444504,,,,,
4000,6.3068322,,,,,
4000,6.1788556,,,,,
4000,6.2041697,,,,,
4000,6.1781512,,,,,
4000,6.1973203,,,,,
4000,6.1339983,,,,,
4000,6.5862192,,,,,
4000,6.1204128,,,,,
4000,6.1663626,,,,,
4000,6.1804762,,,,,
4000,6.2012539,,,,,
4000,6.1661092,,,,,
4000,6.1724615,,,,,
4000,6.421584,,,,,
4000,6.2410265,,,,,
4000,6.1945329,,,,,
4000,6.1744,,,,,
4000,6.2599881,,,,,
4000,6.3357358,,,,,
4000,6.3316029,,,,,
4000,6.1486549,,,,,
4000,6.3257312,,,,,
4000,6.1423153,,,,,
4000,6.2820412,,,,,
4000,6.1463669,,,,,
4000,6.1941494,,,,,
4000,6.1805405,,,,,
4000,6.105435,,,,,
4000,6.5168447,,,,,
4000,6.1636763,,,,,
4000,6.2359893,,,,,
4000,6.3205307,,,,,
4000,6.3732109,,,,,
4000,6.1602551,,,,,
4000,6.1050358,,,,,
4000,6.3317644,,,,,
4000,6.1677578,,,,,
4000,6.153934,,,,,
4000,6.350292,,,,,
4000,6.3254003,,,,,
4000,6.1298766,,,,,
4000,6.1572315,,,,,
4000,6.3023702,,,,,
4000,6.3470594,,,,,
4000,6.1916485,,,,,
4000,6.2354114,,,,,
4000,6.2061207,,,,,
4000,6.2039153,,,,,
4000,6.2779333,,,,,
4000,6.1253032,,,,,
