Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
2000,3.1157354,,2000,3.122570749,,2000
2000,3.108656,,,,,
2000,3.0265047,,,,,
2000,3.172306,,,,,
2000,3.0673678,,,,,
2000,3.1116741,,,,,
2000,3.0861707,,,,,
2000,3.0980634,,,,,
2000,3.1010355,,,,,
2000,3.1124984,,,,,
2000,3.0958285,,,,,
2000,3.0826677,,,,,
2000,3.2364969,,,,,
2000,3.1289897,,,,,
2000,3.1640689,,,,,
2000,3.0928509,,,,,
2000,3.1208882,,,,,
2000,3.1241294,,,,,
2000,3.0602246,,,,,
2000,3.0590921,,,,,
2000,3.0479921,,,,,
2000,3.1102505,,,,,
2000,3.0942751,,,,,
2000,3.0849527,,,,,
2000,3.0571041,,,,,
2000,3.1515863,,,,,
2000,3.1587307,,,,,
2000,3.2034882,,,,,
2000,3.2240688,,,,,
2000,3.0978467,,,,,
2000,3.0755085,,,,,
2000,3.0984511,,,,,
2000,3.1179311,,,,,
2000,3.1274566,,,,,
2000,3.1250164,,,,,
2000,3.131318,,,,,
2000,3.0726557,,,,,
2000,3.0815974,,,,,
2000,3.1308213,,,,,
2000,3.1014677,,,,,
2000,3.1096817,,,,,
2000,3.2173507,,,,,
2000,3.0810799,,,,,
2000,3.1058346,,,,,
2000,3.0877173,,,,,
2000,3.2214829,,,,,
2000,3.1017284,,,,,
2000,3.0946905,,,,,
2000,3.0614051,,,,,
2000,3.2600115,,,,,
2000,3.0817493,,,,,
2000,3.1179504,,,,,
2000,3.0449065,,,,,
2000,3.0552966,,,,,
2000,3.1197506,,,,,
2000,3.1263272,,,,,
2000,3.2445196,,,,,
2000,3.1737493,,,,,
2000,3.2236584,,,,,
2000,3.1067843,,,,,
2000,3.0810953,,,,,
2000,3.0551001,,,,,
2000,3.0493533,,,,,
2000,3.0792004,,,,,
2000,3.1861305,,,,,
2000,3.1091453,,,,,
2000,3.1263451,,,,,
2000,3.0997251,,,,,
2000,3.1080554,,,,,
2000,3.1375498,,,,,
2000,3.0651404,,,,,
2000,3.2332497,,,,,
2000,3.1050311,,,,,
2000,3.1452741,,,,,
2000,3.0681137,,,,,
2000,3.0534772,,,,,
2000,3.1207553,,,,,
2000,3.079627,,,,,
2000,3.0430215,,,,,
2000,3.0654141,,,,,
2000,3.137733,,,,,
2000,3.0998391,,,,,
2000,3.112649,,,,,
2000,3.0806239,,,,,
2000,3.0158538,,,,,
2000,3.0422291,,,,,
2000,3.3540072,,,,,
2000,3.087705,,,,,
2000,3.1236805,,,,,
2000,3.196702,,,,,
2000,3.0530659,,,,,
2000,3.2636341,,,,,
2000,3.1424109,,,,,
2000,3.1365059,,,,,
2000,3.0572978,,,,,
2000,3.1771021,,,,,
2000,3.1003598,,,,,
2000,3.1048683,,,,,
2000,3.146421,,,,,
2000,3.1422101,,,,,
2000,3.1606933,,,,,
2000,3.2160817,,,,,
2000,3.0108784,,,,,
2000,3.1693005,,,,,
2000,3.3175662,,,,,
2000,3.0812281,,,,,
2000,3.1440552,,,,,
2000,3.1718742,,,,,
2000,3.0353782,,,,,
2000,3.0859947,,,,,
2000,3.0579817,,,,,
2000,3.1369587,,,,,
2000,3.0607025,,,,,
2000,3.1285038,,,,,
2000,3.0356293,,,,,
2000,3.2650459,,,,,
2000,3.1966872,,,,,
2000,3.0969135,,,,,
2000,3.0627532,,,,,
2000,3.0881193,,,,,
2000,3.0781046,,,,,
2000,3.0875681,,,,,
2000,3.0814975,,,,,
2000,3.078624,,,,,
2000,3.1055941,,,,,
2000,3.113396,,,,,
2000,3.0980698,,,,,
2000,3.061391,,,,,
2000,3.0377693,,,,,
2000,3.0888231,,,,,
2000,3.2118003,,,,,
2000,3.3213571,,,,,
2000,3.0463392,,,,,
2000,3.1251646,,,,,
2000,3.0337777,,,,,
2000,3.2081833,,,,,
2000,3.0423567,,,,,
2000,3.1295859,,,,,
2000,3.1466772,,,,,
2000,3.0713569,,,,,
2000,3.0746772,,,,,
2000,3.0749171,,,,,
2000,3.0627605,,,,,
2000,3.0737204,,,,,
2000,3.0268941,,,,,
2000,3.3282361,,,,,
2000,3.1344577,,,,,
2000,3.0904134,,,,,
2000,3.1654117,,,,,
2000,3.0805313,,,,,
2000,3.0685802,,,,,
2000,3.1643393,,,,,
2000,3.1804395,,,,,
2000,3.1833036,,,,,
2000,3.0965563,,,,,
2000,3.073023,,,,,
2000,3.0500177,,,,,
2000,3.1936929,,,,,
2000,3.1059954,,,,,
2000,3.2004573,,,,,
2000,3.2737567,,,,,
2000,3.1977824,,,,,
2000,3.1754335,,,,,
2000,3.0740811,,,,,
2000,3.2104564,,,,,
2000,3.0642685,,,,,
2000,3.1162013,,,,,
2000,3.1125187,,,,,
2000,3.0123026,,,,,
2000,3.1976448,,,,,
2000,3.0757311,,,,,
2000,3.1697224,,,,,
2000,3.0988019,,,,,
2000,3.0914237,,,,,
2000,3.1882659,,,,,
2000,3.2264404,,,,,
2000,3.0482912,,,,,
2000,3.0516157,,,,,
2000,3.1245827,,,,,
2000,3.1142121,,,,,
2000,3.1315969,,,,,
2000,3.1288606,,,,,
2000,3.1236966,,,,,
2000,3.0823222,,,,,
2000,3.2052991,,,,,
2000,3.2192535,,,,,
2000,3.2366003,,,,,
2000,3.0842673,,,,,
2000,3.0742278,,,,,
2000,3.2167362,,,,,
2000,3.139604,,,,,
2000,3.0931665,,,,,
2000,3.1690303,,,,,
2000,3.0844382,,,,,
2000,3.2100711,,,,,
2000,3.1145604,,,,,
2000,3.1688903,,,,,
2000,3.3110867,,,,,
2000,3.2023254,,,,,
2000,3.097231,,,,,
