Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
200,0.7145021,,200,0.701775059,,200
200,0.7171627,,,,,
200,0.710822,,,,,
200,0.7186862,,,,,
200,0.7094729,,,,,
200,0.7069832,,,,,
200,0.7160511,,,,,
200,0.7165047,,,,,
200,0.6980605,,,,,
200,0.7045508,,,,,
200,0.6289024,,,,,
200,0.7102176,,,,,
200,0.7095473,,,,,
200,0.7051488,,,,,
200,0.7137669,,,,,
200,0.7153872,,,,,
200,0.7182522,,,,,
200,0.6972972,,,,,
200,0.7032282,,,,,
200,0.711702,,,,,
200,0.7020297,,,,,
200,0.7091426,,,,,
200,0.7005454,,,,,
200,0.6949539,,,,,
200,0.6926466,,,,,
200,0.7107754,,,,,
200,0.702241,,,,,
200,0.7057383,,,,,
200,0.7084548,,,,,
200,0.7095891,,,,,
200,0.7049137,,,,,
200,0.6900504,,,,,
200,0.7097803,,,,,
200,0.7021911,,,,,
200,0.704444,,,,,
200,0.7067645,,,,,
200,0.7037994,,,,,
200,0.6930614,,,,,
200,0.7179524,,,,,
200,0.7126035,,,,,
200,0.6935012,,,,,
200,0.7032668,,,,,
200,0.7143045,,,,,
200,0.711742,,,,,
200,0.6945829,,,,,
200,0.7001662,,,,,
200,0.7102598,,,,,
200,0.7000985,,,,,
200,0.7017532,,,,,
200,0.7086781,,,,,
200,0.7096826,,,,,
200,0.7033103,,,,,
200,0.7082653,,,,,
200,0.7158211,,,,,
200,0.7165289,,,,,
200,0.6973248,,,,,
200,0.6974665,,,,,
200,0.6914572,,,,,
200,0.7055003,,,,,
200,0.6130603,,,,,
200,0.7002178,,,,,
200,0.7119597,,,,,
200,0.6989886,,,,,
200,0.6989963,,,,,
200,0.7058807,,,,,
200,0.7028067,,,,,
200,0.6980042,,,,,
200,0.6942983,,,,,
200,0.7024614,,,,,
200,0.6170788,,,,,
200,0.7047334,,,,,
200,0.704085,,,,,
200,0.7040312,,,,,
200,0.697766,,,,,
200,0.6961977,,,,,
200,0.7102596,,,,,
200,0.6997485,,,,,
200,0.6985946,,,,,
200,0.7177134,,,,,
200,0.7028155,,,,,
200,0.7042218,,,,,
200,0.6977896,,,,,
200,0.6964029,,,,,
200,0.6987926,,,,,
200,0.6136183,,,,,
200,0.7211726,,,,,
200,0.7029481,,,,,
200,0.70064,,,,,
200,0.7050635,,,,,
200,0.706532,,,,,
200,0.6184541,,,,,
200,0.7095928,,,,,
200,0.7092479,,,,,
200,0.6993013,,,,,
200,0.7017645,,,,,
200,0.7029568,,,,,
200,0.7010243,,,,,
200,0.7005338,,,,,
200,0.7125107,,,,,
200,0.7021927,,,,,
200,0.703734,,,,,
200,0.6981843,,,,,
200,0.6970431,,,,,
200,0.7092143,,,,,
200,0.7132891,,,,,
200,0.7292025,,,,,
200,0.701939,,,,,
200,0.6949856,,,,,
200,0.7038874,,,,,
200,0.7077393,,,,,
200,0.6950525,,,,,
200,0.7048532,,,,,
200,0.7034051,,,,,
200,0.7137667,,,,,
200,0.61924,,,,,
200,0.6971153,,,,,
200,0.7083779,,,,,
200,0.7101723,,,,,
200,0.723521,,,,,
200,0.6965988,,,,,
200,0.7049008,,,,,
200,0.6885171,,,,,
200,0.7022234,,,,,
200,0.7075797,,,,,
200,0.7052965,,,,,
200,0.708487,,,,,
200,0.7067615,,,,,
200,0.7040016,,,,,
200,0.7005275,,,,,
200,0.7105414,,,,,
200,0.7015923,,,,,
200,0.7040207,,,,,
200,0.7029731,,,,,
200,0.7116894,,,,,
200,0.6993944,,,,,
200,0.6840411,,,,,
200,0.7002405,,,,,
200,0.7068678,,,,,
200,0.7091,,,,,
200,0.6986232,,,,,
200,0.6992224,,,,,
200,0.713599,,,,,
200,0.7064608,,,,,
200,0.6964891,,,,,
200,0.6949066,,,,,
200,0.7278372,,,,,
200,0.7056451,,,,,
200,0.7078344,,,,,
200,0.7073865,,,,,
200,0.6974561,,,,,
200,0.7086262,,,,,
200,0.7059185,,,,,
200,0.6979412,,,,,
200,0.7074218,,,,,
200,0.707622,,,,,
200,0.7027982,,,,,
200,0.7062382,,,,,
200,0.7087245,,,,,
200,0.7260118,,,,,
200,0.6972053,,,,,
200,0.7045475,,,,,
200,0.7079208,,,,,
200,0.707866,,,,,
200,0.701684,,,,,
200,0.6899724,,,,,
200,0.7162213,,,,,
200,0.7005326,,,,,
200,0.6994013,,,,,
200,0.6909155,,,,,
200,0.6964596,,,,,
200,0.7111185,,,,,
200,0.6933879,,,,,
200,0.7063055,,,,,
200,0.7077438,,,,,
200,0.708997,,,,,
200,0.7023713,,,,,
200,0.6989482,,,,,
200,0.7066061,,,,,
200,0.6967862,,,,,
200,0.7073242,,,,,
200,0.6970016,,,,,
200,0.693028,,,,,
200,0.707804,,,,,
200,0.7109973,,,,,
200,0.7009649,,,,,
200,0.7142735,,,,,
200,0.7099273,,,,,
200,0.7094914,,,,,
200,0.610458,,,,,
200,0.706782,,,,,
200,0.7040555,,,,,
200,0.7015222,,,,,
200,0.7038673,,,,,
200,0.701427,,,,,
200,0.7091895,,,,,
200,0.6999728,,,,,
200,0.7015324,,,,,
200,0.7143514,,,,,
200,0.7022816,,,,,
200,0.7108374,,,,,
