Max Component Size,Compute Time (s),runScen2_2Random,,,,
16000,0.1356701,,,,,
16000,0.1322333,,,,,
16000,0.1416065,,,,,
16000,0.1374183,,,,,
16000,0.1389837,,,,,
16000,0.137376,,,,,
16000,0.1332522,,,,,
16000,0.2256194,,,,,
16000,0.1424338,,,,,
16000,0.1386446,,,,,
15200,0.2231426,,,,,
16000,0.1341022,,,,,
16000,0.1373235,,,,,
16000,0.2200633,,,,,
16000,0.1392046,,,,,
16000,0.143446,,,,,
16000,0.2221346,,,,,
16000,0.1386796,,,,,
15200,0.1345759,,,,,
16000,0.2247966,,,,,
16000,0.1319377,,,,,
16000,0.1351323,,,,,
16000,0.1381429,,,,,
16000,0.1387299,,,,,
16000,0.1392526,,,,,
16000,0.1429876,,,,,
16000,0.1317456,,,,,
16000,0.1380811,,,,,
16000,0.1347572,,,,,
16000,0.1392626,,,,,
16000,0.1393664,,,,,
16000,0.1377937,,,,,
16000,0.1389942,,,,,
16000,0.1398586,,,,,
16000,0.1382928,,,,,
16000,0.1392966,,,,,
16000,0.1343115,,,,,
16000,0.1417058,,,,,
16000,0.1368556,,,,,
12800,0.1275068,,,,,
16000,0.1417686,,,,,
16000,0.2244221,,,,,
16000,0.1410125,,,,,
16000,0.1385204,,,,,
16000,0.2236933,,,,,
16000,0.1366066,,,,,
16000,0.1336339,,,,,
16000,0.2269829,,,,,
16000,0.1401029,,,,,
16000,0.1389624,,,,,
16000,0.2222392,,,,,
16000,0.1359571,,,,,
16000,0.1398606,,,,,
16000,0.2279738,,,,,
16000,0.140304,,,,,
16000,0.14174,,,,,
15600,0.1371287,,,,,
16000,0.1356109,,,,,
15600,0.1348288,,,,,
