Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
50,0.219558,,50,0.193988118,,50
50,0.217912,,,,,
50,0.1617012,,,,,
50,0.2058648,,,,,
50,0.1893995,,,,,
50,0.1636562,,,,,
50,0.164543,,,,,
50,0.2229558,,,,,
50,0.1974633,,,,,
50,0.2605625,,,,,
50,0.2201961,,,,,
50,0.1626378,,,,,
50,0.1858552,,,,,
50,0.163102,,,,,
50,0.2573924,,,,,
50,0.2827084,,,,,
50,0.2201056,,,,,
50,0.1876745,,,,,
50,0.1831659,,,,,
50,0.183931,,,,,
50,0.1849716,,,,,
50,0.1797863,,,,,
50,0.1617137,,,,,
50,0.1799725,,,,,
50,0.1821752,,,,,
50,0.1997166,,,,,
50,0.1844299,,,,,
50,0.185618,,,,,
50,0.22044,,,,,
50,0.1631001,,,,,
50,0.2012573,,,,,
50,0.2189305,,,,,
50,0.215073,,,,,
50,0.1817992,,,,,
50,0.1844297,,,,,
50,0.1821833,,,,,
50,0.1636614,,,,,
50,0.180604,,,,,
50,0.1593123,,,,,
50,0.21923,,,,,
50,0.1844326,,,,,
50,0.1828876,,,,,
50,0.2036687,,,,,
50,0.2090424,,,,,
50,0.1800117,,,,,
50,0.1824858,,,,,
50,0.1975063,,,,,
50,0.2183165,,,,,
50,0.2210029,,,,,
50,0.1855701,,,,,
50,0.179349,,,,,
50,0.2165712,,,,,
50,0.2159722,,,,,
50,0.2156727,,,,,
50,0.2208764,,,,,
50,0.2145002,,,,,
50,0.1811481,,,,,
50,0.1836003,,,,,
50,0.1842142,,,,,
50,0.1812717,,,,,
50,0.1831083,,,,,
50,0.181279,,,,,
50,0.1815597,,,,,
50,0.1828388,,,,,
50,0.2149207,,,,,
50,0.2178417,,,,,
50,0.1823029,,,,,
50,0.1655333,,,,,
50,0.1915939,,,,,
50,0.1858732,,,,,
50,0.2284817,,,,,
50,0.1825176,,,,,
50,0.2145236,,,,,
50,0.2346454,,,,,
50,0.2066921,,,,,
50,0.2212839,,,,,
50,0.1840826,,,,,
50,0.201757,,,,,
50,0.1839534,,,,,
50,0.1618218,,,,,
50,0.1847935,,,,,
50,0.1870843,,,,,
50,0.2211009,,,,,
50,0.1812748,,,,,
50,0.1799121,,,,,
50,0.1812354,,,,,
50,0.2225602,,,,,
50,0.163889,,,,,
50,0.1655619,,,,,
50,0.1843096,,,,,
50,0.213165,,,,,
50,0.1847532,,,,,
50,0.1611126,,,,,
50,0.1627676,,,,,
50,0.18808,,,,,
50,0.1837037,,,,,
50,0.181327,,,,,
50,0.1838217,,,,,
50,0.1814745,,,,,
50,0.1822275,,,,,
50,0.1804752,,,,,
50,0.1807152,,,,,
50,0.215988,,,,,
50,0.1640629,,,,,
50,0.1799334,,,,,
50,0.1924681,,,,,
50,0.1874336,,,,,
50,0.1829912,,,,,
50,0.1804602,,,,,
50,0.1834273,,,,,
50,0.2176091,,,,,
50,0.2032282,,,,,
50,0.1819958,,,,,
50,0.1833573,,,,,
50,0.1872692,,,,,
50,0.1826096,,,,,
50,0.1841667,,,,,
50,0.1876569,,,,,
50,0.222578,,,,,
50,0.1876855,,,,,
50,0.1789506,,,,,
50,0.1681067,,,,,
50,0.2139166,,,,,
50,0.1635211,,,,,
50,0.1806764,,,,,
50,0.1865892,,,,,
50,0.2124064,,,,,
50,0.2156319,,,,,
50,0.2203942,,,,,
50,0.2195736,,,,,
50,0.1801123,,,,,
50,0.1876456,,,,,
50,0.1800029,,,,,
50,0.1804039,,,,,
50,0.1826124,,,,,
50,0.1813223,,,,,
50,0.1818727,,,,,
50,0.1847229,,,,,
50,0.276648,,,,,
50,0.1848563,,,,,
50,0.1799474,,,,,
50,0.1824533,,,,,
50,0.180461,,,,,
50,0.1849266,,,,,
50,0.1841401,,,,,
50,0.1958111,,,,,
50,0.1653186,,,,,
50,0.1788197,,,,,
50,0.1820382,,,,,
50,0.2166715,,,,,
50,0.2220557,,,,,
50,0.2367719,,,,,
50,0.1969852,,,,,
50,0.2149004,,,,,
50,0.2191451,,,,,
50,0.2372613,,,,,
50,0.1841699,,,,,
50,0.2215403,,,,,
50,0.1830125,,,,,
50,0.2209779,,,,,
50,0.1806829,,,,,
50,0.2154674,,,,,
50,0.2159811,,,,,
50,0.2177935,,,,,
50,0.215922,,,,,
50,0.1802888,,,,,
50,0.16024,,,,,
50,0.1816413,,,,,
50,0.185047,,,,,
50,0.1798464,,,,,
50,0.1804777,,,,,
50,0.1766796,,,,,
50,0.2166535,,,,,
50,0.2232212,,,,,
50,0.1937547,,,,,
50,0.1828109,,,,,
50,0.1837478,,,,,
50,0.1790654,,,,,
50,0.1799633,,,,,
50,0.1828261,,,,,
50,0.2186248,,,,,
50,0.1873314,,,,,
50,0.1822228,,,,,
50,0.1855245,,,,,
50,0.1804153,,,,,
50,0.1813231,,,,,
50,0.1630327,,,,,
50,0.1798889,,,,,
50,0.1808921,,,,,
50,0.1822656,,,,,
50,0.2144748,,,,,
50,0.216129,,,,,
50,0.1992535,,,,,
50,0.2187896,,,,,
50,0.2220003,,,,,
50,0.2213877,,,,,
50,0.2135012,,,,,
50,0.2205507,,,,,
50,0.1654438,,,,,
50,0.2213205,,,,,
