Max Component Size,Compute Time (s),runScen3_1_rand,,,,
200,0.0055482,,199.955,0.005775413,,191
200,0.005948,,,,,
200,0.0062629,,,,,
200,0.0055833,,,,,
200,0.0057005,,,,,
200,0.0047698,,,,,
200,0.0056131,,,,,
200,0.0049324,,,,,
200,0.0061516,,,,,
200,0.0062093,,,,,
200,0.0057894,,,,,
200,0.006049,,,,,
200,0.0048104,,,,,
200,0.0056132,,,,,
200,0.006866,,,,,
200,0.0075559,,,,,
200,0.0106538,,,,,
200,0.0052526,,,,,
200,0.0056157,,,,,
200,0.0053406,,,,,
200,0.0065287,,,,,
200,0.0049867,,,,,
200,0.0056786,,,,,
200,0.0054478,,,,,
200,0.005901,,,,,
200,0.0053842,,,,,
200,0.0054842,,,,,
200,0.0053394,,,,,
200,0.0055439,,,,,
200,0.0052168,,,,,
200,0.005216,,,,,
200,0.0064821,,,,,
200,0.0058572,,,,,
200,0.0052499,,,,,
200,0.0052885,,,,,
200,0.0062513,,,,,
200,0.0065597,,,,,
200,0.0059384,,,,,
200,0.006469,,,,,
200,0.0052199,,,,,
200,0.0054591,,,,,
200,0.0062006,,,,,
200,0.0060235,,,,,
200,0.0060602,,,,,
200,0.0051881,,,,,
200,0.005825,,,,,
200,0.0062906,,,,,
200,0.00546,,,,,
200,0.0062081,,,,,
200,0.0060057,,,,,
200,0.0054312,,,,,
200,0.0058342,,,,,
200,0.0056575,,,,,
200,0.0062052,,,,,
200,0.0056799,,,,,
200,0.005809,,,,,
200,0.0055566,,,,,
200,0.0054276,,,,,
200,0.0057827,,,,,
200,0.0060573,,,,,
200,0.0055864,,,,,
200,0.0051863,,,,,
200,0.0059771,,,,,
200,0.0057666,,,,,
200,0.0055586,,,,,
200,0.0057235,,,,,
200,0.0060216,,,,,
200,0.0058078,,,,,
200,0.0060262,,,,,
200,0.0052669,,,,,
200,0.0056889,,,,,
200,0.0059306,,,,,
200,0.0056855,,,,,
200,0.0057931,,,,,
200,0.0052907,,,,,
200,0.0063863,,,,,
200,0.0055062,,,,,
200,0.0063676,,,,,
200,0.0063964,,,,,
200,0.0058752,,,,,
200,0.005728,,,,,
200,0.0059076,,,,,
200,0.0056542,,,,,
200,0.0054487,,,,,
200,0.0060518,,,,,
200,0.0050435,,,,,
200,0.0051945,,,,,
200,0.0052362,,,,,
200,0.0059851,,,,,
200,0.0051352,,,,,
200,0.0062093,,,,,
200,0.0059513,,,,,
200,0.0064359,,,,,
200,0.0060767,,,,,
200,0.0050249,,,,,
200,0.0049486,,,,,
200,0.0046604,,,,,
200,0.0052359,,,,,
200,0.0054798,,,,,
200,0.0053647,,,,,
200,0.004912,,,,,
200,0.0066876,,,,,
200,0.0060086,,,,,
200,0.0061188,,,,,
200,0.0051082,,,,,
200,0.00592,,,,,
200,0.0065017,,,,,
200,0.0067933,,,,,
200,0.0061625,,,,,
200,0.0052697,,,,,
200,0.0059674,,,,,
200,0.0049416,,,,,
200,0.0055974,,,,,
200,0.0051163,,,,,
200,0.005208,,,,,
200,0.0055712,,,,,
200,0.0056043,,,,,
200,0.0059944,,,,,
200,0.0052105,,,,,
200,0.0062147,,,,,
200,0.0059274,,,,,
200,0.0053054,,,,,
200,0.0056612,,,,,
200,0.0051103,,,,,
200,0.0058035,,,,,
200,0.0060274,,,,,
200,0.0053984,,,,,
200,0.0059044,,,,,
200,0.0064358,,,,,
200,0.0049013,,,,,
200,0.0056984,,,,,
200,0.0057125,,,,,
200,0.0050057,,,,,
200,0.0059461,,,,,
200,0.0056306,,,,,
200,0.0064346,,,,,
200,0.0064773,,,,,
200,0.0058461,,,,,
200,0.006473,,,,,
200,0.0050851,,,,,
200,0.005625,,,,,
200,0.0058301,,,,,
200,0.0059965,,,,,
200,0.0061026,,,,,
200,0.0056174,,,,,
200,0.0063135,,,,,
200,0.0065466,,,,,
200,0.0064334,,,,,
200,0.0057209,,,,,
200,0.0057037,,,,,
200,0.0055479,,,,,
200,0.0061962,,,,,
200,0.0063556,,,,,
200,0.005937,,,,,
191,0.0049106,,,,,
200,0.0058392,,,,,
200,0.0056017,,,,,
200,0.0061216,,,,,
200,0.0055103,,,,,
200,0.0061761,,,,,
200,0.0051325,,,,,
200,0.0054569,,,,,
200,0.0063618,,,,,
200,0.0067468,,,,,
200,0.0065364,,,,,
200,0.0059048,,,,,
200,0.0061083,,,,,
200,0.0067566,,,,,
200,0.0051886,,,,,
200,0.0064633,,,,,
200,0.0063555,,,,,
200,0.004977,,,,,
200,0.0055324,,,,,
200,0.0057635,,,,,
200,0.0053697,,,,,
200,0.0051221,,,,,
200,0.0064571,,,,,
200,0.0061187,,,,,
200,0.0055776,,,,,
200,0.0056941,,,,,
200,0.0058368,,,,,
200,0.0062775,,,,,
200,0.0060389,,,,,
200,0.0064411,,,,,
200,0.0062387,,,,,
200,0.0052677,,,,,
200,0.005282,,,,,
200,0.0054801,,,,,
200,0.0056311,,,,,
200,0.0056273,,,,,
200,0.0059355,,,,,
200,0.0057675,,,,,
200,0.0056734,,,,,
200,0.0053357,,,,,
200,0.0058558,,,,,
200,0.0053306,,,,,
200,0.0045862,,,,,
200,0.0055282,,,,,
200,0.0053777,,,,,
200,0.0050836,,,,,
