Max Component Size,Compute Time (s),runScen2_2Random,,,,
35,0.0004877,,32.29,0.00051926,,18
35,0.0004505,,,,,
35,0.000594,,,,,
35,0.0004972,,,,,
27,0.0004571,,,,,
22,0.0006953,,,,,
35,0.000453,,,,,
35,0.0004529,,,,,
20,0.0007275,,,,,
35,0.0005072,,,,,
35,0.0005409,,,,,
35,0.0006229,,,,,
35,0.000871,,,,,
35,0.0004788,,,,,
35,0.0005456,,,,,
35,0.0004703,,,,,
19,0.0004987,,,,,
28,0.0005756,,,,,
35,0.0005215,,,,,
35,0.0004645,,,,,
35,0.0004862,,,,,
35,0.0004588,,,,,
35,0.0004582,,,,,
35,0.0005048,,,,,
35,0.0004508,,,,,
35,0.0006835,,,,,
35,0.0005073,,,,,
35,0.0004956,,,,,
35,0.0005282,,,,,
35,0.0005821,,,,,
20,0.0005274,,,,,
35,0.0005411,,,,,
35,0.0004592,,,,,
20,0.0004323,,,,,
35,0.0006221,,,,,
35,0.0004682,,,,,
35,0.0004655,,,,,
35,0.0006114,,,,,
35,0.0004803,,,,,
35,0.0004925,,,,,
35,0.0005293,,,,,
35,0.0005949,,,,,
35,0.0004598,,,,,
35,0.0004652,,,,,
35,0.0005434,,,,,
35,0.0007796,,,,,
35,0.0004888,,,,,
35,0.0008299,,,,,
35,0.0006738,,,,,
35,0.0004781,,,,,
35,0.0005006,,,,,
22,0.0005445,,,,,
35,0.0005268,,,,,
35,0.0004758,,,,,
35,0.0004781,,,,,
35,0.0004673,,,,,
35,0.0005406,,,,,
35,0.0004605,,,,,
35,0.0004589,,,,,
18,0.0004565,,,,,
35,0.000489,,,,,
20,0.0004333,,,,,
35,0.0004492,,,,,
21,0.0004832,,,,,
35,0.0004793,,,,,
35,0.0004827,,,,,
35,0.0005082,,,,,
35,0.0004807,,,,,
20,0.000442,,,,,
35,0.0004653,,,,,
20,0.0004282,,,,,
35,0.0005111,,,,,
35,0.0005533,,,,,
35,0.0006534,,,,,
35,0.0004581,,,,,
35,0.0004737,,,,,
35,0.0004954,,,,,
35,0.0004852,,,,,
35,0.0005148,,,,,
35,0.000481,,,,,
18,0.0004492,,,,,
35,0.0004637,,,,,
19,0.0004788,,,,,
35,0.0004801,,,,,
35,0.0004915,,,,,
20,0.0005918,,,,,
35,0.0004713,,,,,
35,0.000474,,,,,
35,0.0005284,,,,,
20,0.0005192,,,,,
23,0.0004473,,,,,
35,0.0005009,,,,,
35,0.0006034,,,,,
35,0.0004677,,,,,
35,0.0005341,,,,,
35,0.0006264,,,,,
23,0.0004369,,,,,
20,0.0004566,,,,,
18,0.0004528,,,,,
35,0.0004575,,,,,
35,0.000479,,,,,
18,0.0004706,,,,,
22,0.0004474,,,,,
35,0.0004997,,,,,
35,0.0005668,,,,,
35,0.0004585,,,,,
35,0.0004756,,,,,
35,0.0004814,,,,,
35,0.0005046,,,,,
35,0.0004899,,,,,
35,0.0006362,,,,,
24,0.0004522,,,,,
35,0.0004853,,,,,
35,0.000507,,,,,
35,0.0005788,,,,,
35,0.0005875,,,,,
35,0.0018521,,,,,
19,0.0004632,,,,,
35,0.0004801,,,,,
35,0.0005173,,,,,
35,0.0004916,,,,,
35,0.0005281,,,,,
35,0.0004687,,,,,
35,0.000501,,,,,
35,0.0004805,,,,,
35,0.0005922,,,,,
35,0.0004647,,,,,
35,0.0004721,,,,,
35,0.0004454,,,,,
35,0.0004871,,,,,
35,0.0005666,,,,,
35,0.0006105,,,,,
35,0.0004828,,,,,
35,0.0004947,,,,,
35,0.0004642,,,,,
19,0.0004632,,,,,
35,0.0004426,,,,,
35,0.00046,,,,,
35,0.0005585,,,,,
35,0.0004483,,,,,
35,0.0005187,,,,,
19,0.0004757,,,,,
35,0.0004987,,,,,
35,0.0004506,,,,,
35,0.0004923,,,,,
35,0.0004454,,,,,
21,0.0004477,,,,,
35,0.000484,,,,,
35,0.0004724,,,,,
35,0.0006457,,,,,
35,0.0004895,,,,,
35,0.0004856,,,,,
35,0.0004781,,,,,
35,0.000493,,,,,
19,0.0004629,,,,,
35,0.0004617,,,,,
35,0.0004756,,,,,
23,0.0004542,,,,,
35,0.000473,,,,,
35,0.000528,,,,,
18,0.0004492,,,,,
19,0.0004285,,,,,
35,0.000468,,,,,
35,0.0004697,,,,,
35,0.000506,,,,,
35,0.0004489,,,,,
35,0.0004469,,,,,
35,0.0006131,,,,,
35,0.0004466,,,,,
25,0.0004634,,,,,
35,0.0004695,,,,,
35,0.000479,,,,,
35,0.0004422,,,,,
35,0.0006237,,,,,
35,0.0004551,,,,,
35,0.0005788,,,,,
35,0.0008983,,,,,
35,0.0004944,,,,,
35,0.000627,,,,,
35,0.000572,,,,,
35,0.0007093,,,,,
35,0.0005744,,,,,
35,0.0006296,,,,,
23,0.0005,,,,,
35,0.0008339,,,,,
35,0.0006271,,,,,
19,0.000472,,,,,
35,0.0004554,,,,,
35,0.0007161,,,,,
35,0.0004473,,,,,
21,0.0005664,,,,,
35,0.0004764,,,,,
18,0.0004442,,,,,
35,0.0005258,,,,,
35,0.0004664,,,,,
35,0.0004532,,,,,
23,0.0004287,,,,,
35,0.0004808,,,,,
35,0.0004959,,,,,
35,0.0004612,,,,,
