Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
400,0.8350006,,400,0.816860747,,400
400,0.7970918,,,,,
400,0.8440515,,,,,
400,0.7820633,,,,,
400,0.7577207,,,,,
400,0.9482107,,,,,
400,0.8353874,,,,,
400,0.8221956,,,,,
400,0.7605756,,,,,
400,0.8226407,,,,,
400,0.7898511,,,,,
400,0.8499705,,,,,
400,0.755337,,,,,
400,0.7715482,,,,,
400,0.7660756,,,,,
400,0.8029132,,,,,
400,0.8199825,,,,,
400,0.8367032,,,,,
400,0.8856395,,,,,
400,0.7633513,,,,,
400,0.7753075,,,,,
400,0.8111953,,,,,
400,0.8024618,,,,,
400,0.7818559,,,,,
400,0.8942915,,,,,
400,0.7779451,,,,,
400,0.8129952,,,,,
400,0.8129041,,,,,
400,0.9779876,,,,,
400,0.7891165,,,,,
400,0.8256138,,,,,
400,0.8799566,,,,,
400,0.8412703,,,,,
400,0.8733929,,,,,
400,0.7605903,,,,,
400,0.7710645,,,,,
400,0.8232249,,,,,
400,0.905976,,,,,
400,0.7454252,,,,,
400,0.7649075,,,,,
400,0.7952358,,,,,
400,0.7784488,,,,,
400,0.8233003,,,,,
400,0.7882343,,,,,
400,0.9679363,,,,,
400,0.8740111,,,,,
400,0.8085126,,,,,
400,0.8064819,,,,,
400,0.832069,,,,,
400,0.7759982,,,,,
400,0.7973716,,,,,
400,0.7766796,,,,,
400,0.8723255,,,,,
400,0.9070445,,,,,
400,0.8301086,,,,,
400,0.8223499,,,,,
400,0.8402538,,,,,
400,0.8296544,,,,,
400,0.833832,,,,,
400,0.8029933,,,,,
400,0.8734147,,,,,
400,0.8796466,,,,,
400,0.876225,,,,,
400,0.8004273,,,,,
400,0.7956564,,,,,
400,0.8548353,,,,,
400,0.7864496,,,,,
400,0.820759,,,,,
400,0.8251207,,,,,
400,0.8957918,,,,,
400,0.8972224,,,,,
400,0.8749972,,,,,
400,0.784773,,,,,
400,0.8838891,,,,,
400,0.8092792,,,,,
400,0.8158902,,,,,
400,0.8653657,,,,,
400,0.7769224,,,,,
400,0.7644188,,,,,
400,0.9107557,,,,,
400,0.829619,,,,,
400,0.790716,,,,,
400,0.7358657,,,,,
400,0.7487277,,,,,
400,0.8262971,,,,,
400,0.7627475,,,,,
400,0.8657395,,,,,
400,0.748707,,,,,
400,0.819062,,,,,
400,0.7835577,,,,,
400,0.990898,,,,,
400,0.8243913,,,,,
400,0.777617,,,,,
400,0.7448485,,,,,
400,0.7473976,,,,,
400,0.8654766,,,,,
400,0.8556598,,,,,
400,0.780655,,,,,
400,0.8112499,,,,,
400,0.7931826,,,,,
400,0.9097596,,,,,
400,0.8178259,,,,,
400,0.9088839,,,,,
400,0.7814006,,,,,
400,0.7968782,,,,,
400,0.7929288,,,,,
400,0.8075136,,,,,
400,0.88076,,,,,
400,0.7912436,,,,,
400,0.8244682,,,,,
400,0.7856988,,,,,
400,0.8743911,,,,,
400,0.8780056,,,,,
400,0.8115522,,,,,
400,0.7917014,,,,,
400,0.8358986,,,,,
400,0.806525,,,,,
400,0.7632501,,,,,
400,0.7601205,,,,,
400,0.8412255,,,,,
400,0.8169999,,,,,
400,0.7897467,,,,,
400,0.7748512,,,,,
400,0.81953,,,,,
400,0.7654857,,,,,
400,0.7857262,,,,,
400,0.8128996,,,,,
400,0.7846828,,,,,
400,0.8089171,,,,,
400,0.8015579,,,,,
400,0.8011032,,,,,
400,0.7964113,,,,,
400,0.7775462,,,,,
400,0.8745919,,,,,
400,0.7985056,,,,,
400,0.7820293,,,,,
400,0.7941138,,,,,
400,0.787044,,,,,
400,0.8220754,,,,,
400,0.7762072,,,,,
400,0.7901533,,,,,
400,0.8107063,,,,,
400,0.7858023,,,,,
400,0.80282,,,,,
400,0.8529735,,,,,
400,0.7357371,,,,,
400,0.862105,,,,,
400,0.8394123,,,,,
400,0.799452,,,,,
400,0.7660335,,,,,
400,0.8036535,,,,,
400,0.8209841,,,,,
400,0.7752328,,,,,
400,0.7632953,,,,,
400,0.7628807,,,,,
400,0.7454165,,,,,
400,0.7838102,,,,,
400,0.8286746,,,,,
400,0.811939,,,,,
400,0.7780737,,,,,
400,0.7943815,,,,,
400,0.849877,,,,,
400,0.7611236,,,,,
400,0.7971677,,,,,
400,0.8405989,,,,,
400,0.8421657,,,,,
400,0.7492844,,,,,
400,0.8540881,,,,,
400,0.7860595,,,,,
400,0.7785099,,,,,
400,0.8183574,,,,,
400,0.9813799,,,,,
400,0.8940966,,,,,
400,0.8058905,,,,,
400,0.8684188,,,,,
400,0.7770299,,,,,
400,0.7581271,,,,,
400,0.8176987,,,,,
400,0.7576385,,,,,
400,0.7833947,,,,,
400,0.8422972,,,,,
400,0.7921232,,,,,
400,0.8771848,,,,,
400,0.7621158,,,,,
400,0.9135695,,,,,
400,0.8894388,,,,,
400,0.7589829,,,,,
400,0.8410976,,,,,
400,0.9060536,,,,,
400,0.8051256,,,,,
400,0.8217014,,,,,
400,1.0090692,,,,,
400,0.7398028,,,,,
400,0.7987898,,,,,
400,0.7840241,,,,,
400,0.8313218,,,,,
400,0.7978527,,,,,
400,0.8264858,,,,,
400,0.7877765,,,,,
400,0.7919464,,,,,
