Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
800,0.1094266,,791.07,0.110174192,,720
800,0.120974,,,,,
800,0.1548044,,,,,
800,0.0979813,,,,,
800,0.137444,,,,,
800,0.1065653,,,,,
800,0.0976786,,,,,
800,0.1091348,,,,,
760,0.1078952,,,,,
800,0.0991697,,,,,
739,0.121923,,,,,
780,0.1246019,,,,,
780,0.1319636,,,,,
760,0.0966829,,,,,
780,0.0959189,,,,,
800,0.0963725,,,,,
800,0.092178,,,,,
800,0.0958743,,,,,
760,0.1061356,,,,,
800,0.138242,,,,,
800,0.1331782,,,,,
800,0.0967866,,,,,
800,0.1044482,,,,,
780,0.1060308,,,,,
800,0.1086666,,,,,
780,0.1385011,,,,,
800,0.1217289,,,,,
800,0.1179261,,,,,
800,0.1074724,,,,,
760,0.1175813,,,,,
800,0.0995344,,,,,
800,0.0974866,,,,,
800,0.1129838,,,,,
780,0.1371194,,,,,
800,0.0995881,,,,,
780,0.1273683,,,,,
800,0.0993691,,,,,
800,0.096894,,,,,
780,0.1064187,,,,,
800,0.0969241,,,,,
800,0.0979633,,,,,
800,0.1305982,,,,,
800,0.1071022,,,,,
800,0.0987986,,,,,
760,0.1056617,,,,,
800,0.0974901,,,,,
800,0.1148908,,,,,
740,0.1170964,,,,,
760,0.1135808,,,,,
800,0.110299,,,,,
800,0.1074745,,,,,
780,0.1309507,,,,,
800,0.1065605,,,,,
800,0.106597,,,,,
800,0.1158549,,,,,
800,0.1051578,,,,,
800,0.1116068,,,,,
800,0.1067892,,,,,
800,0.0961511,,,,,
800,0.0998409,,,,,
779,0.1075965,,,,,
800,0.1294947,,,,,
780,0.0962187,,,,,
780,0.1056066,,,,,
800,0.12987,,,,,
800,0.0975303,,,,,
760,0.0980943,,,,,
800,0.1427666,,,,,
800,0.0976654,,,,,
800,0.097384,,,,,
760,0.1054092,,,,,
800,0.0965286,,,,,
800,0.1397059,,,,,
800,0.1133887,,,,,
800,0.102104,,,,,
800,0.1007528,,,,,
800,0.1104981,,,,,
800,0.1191703,,,,,
780,0.0980591,,,,,
720,0.11806,,,,,
800,0.0978469,,,,,
800,0.0961215,,,,,
800,0.0990387,,,,,
779,0.139886,,,,,
760,0.1262739,,,,,
780,0.1283578,,,,,
780,0.1410324,,,,,
800,0.1082473,,,,,
800,0.0999626,,,,,
800,0.0987472,,,,,
780,0.0980809,,,,,
800,0.102186,,,,,
780,0.1150555,,,,,
800,0.0994918,,,,,
800,0.1233398,,,,,
800,0.1070676,,,,,
800,0.1011275,,,,,
800,0.1092031,,,,,
780,0.0999848,,,,,
800,0.0961876,,,,,
800,0.1184095,,,,,
780,0.1391511,,,,,
780,0.0960891,,,,,
800,0.1008069,,,,,
800,0.0979428,,,,,
760,0.0997069,,,,,
780,0.1061886,,,,,
740,0.1034007,,,,,
800,0.1065886,,,,,
780,0.1137237,,,,,
800,0.1062621,,,,,
740,0.1332391,,,,,
780,0.1379637,,,,,
800,0.1129622,,,,,
800,0.1077649,,,,,
780,0.0977364,,,,,
800,0.0962942,,,,,
800,0.1037192,,,,,
800,0.0882264,,,,,
780,0.1040237,,,,,
779,0.1563269,,,,,
800,0.1174785,,,,,
800,0.094139,,,,,
800,0.1015385,,,,,
800,0.09826,,,,,
800,0.1137109,,,,,
780,0.1077175,,,,,
800,0.099229,,,,,
800,0.1332083,,,,,
800,0.1105656,,,,,
800,0.1040783,,,,,
800,0.1355786,,,,,
780,0.0966744,,,,,
800,0.1068412,,,,,
800,0.1075088,,,,,
800,0.1096933,,,,,
800,0.1230443,,,,,
800,0.1055204,,,,,
800,0.1085194,,,,,
800,0.0961572,,,,,
800,0.1000359,,,,,
780,0.1385695,,,,,
800,0.1084247,,,,,
800,0.0974764,,,,,
760,0.0960242,,,,,
760,0.117313,,,,,
779,0.1132136,,,,,
780,0.1171873,,,,,
800,0.0972619,,,,,
760,0.131449,,,,,
800,0.1096937,,,,,
800,0.1102622,,,,,
780,0.1055496,,,,,
800,0.1011085,,,,,
800,0.0994158,,,,,
800,0.1160313,,,,,
800,0.0997217,,,,,
800,0.1496909,,,,,
760,0.0956408,,,,,
780,0.1043213,,,,,
760,0.1664519,,,,,
800,0.1043577,,,,,
800,0.0986698,,,,,
800,0.1081403,,,,,
800,0.1063936,,,,,
800,0.1070123,,,,,
779,0.098698,,,,,
800,0.1126369,,,,,
800,0.1382929,,,,,
780,0.1070292,,,,,
800,0.0956772,,,,,
800,0.1015402,,,,,
800,0.1044368,,,,,
780,0.1148887,,,,,
800,0.1001782,,,,,
800,0.0981923,,,,,
800,0.132222,,,,,
780,0.1061375,,,,,
800,0.1304895,,,,,
800,0.0973433,,,,,
800,0.0958404,,,,,
780,0.1067572,,,,,
800,0.0973456,,,,,
780,0.1067339,,,,,
800,0.1329202,,,,,
800,0.1067113,,,,,
800,0.1062565,,,,,
800,0.1480183,,,,,
800,0.1077194,,,,,
800,0.0997036,,,,,
800,0.0977044,,,,,
800,0.101711,,,,,
800,0.1321846,,,,,
800,0.0967084,,,,,
800,0.1107551,,,,,
800,0.1071375,,,,,
800,0.0970736,,,,,
780,0.0956149,,,,,
780,0.0970875,,,,,
780,0.117105,,,,,
