Max Component Size,Compute Time (s),runScen2_2Random,,,,
50,0.0007159,,49.28,0.000742771,,25
50,0.0006488,,,,,
50,0.0007558,,,,,
50,0.0007026,,,,,
50,0.000639,,,,,
50,0.0007625,,,,,
50,0.0006621,,,,,
50,0.0006771,,,,,
50,0.00066,,,,,
50,0.000654,,,,,
31,0.0009536,,,,,
50,0.0007066,,,,,
50,0.0008279,,,,,
50,0.0006524,,,,,
50,0.0006485,,,,,
50,0.0008213,,,,,
50,0.0006914,,,,,
50,0.0008074,,,,,
50,0.0007236,,,,,
50,0.0007153,,,,,
50,0.0007167,,,,,
50,0.0008014,,,,,
50,0.0008289,,,,,
50,0.0006941,,,,,
50,0.0007214,,,,,
50,0.0006592,,,,,
28,0.001055,,,,,
50,0.0007345,,,,,
50,0.0008017,,,,,
50,0.0006867,,,,,
50,0.0008602,,,,,
50,0.0006237,,,,,
50,0.0006518,,,,,
50,0.0007091,,,,,
50,0.0007125,,,,,
50,0.0007487,,,,,
44,0.0006652,,,,,
50,0.0007481,,,,,
50,0.0007676,,,,,
50,0.0006703,,,,,
50,0.0006813,,,,,
50,0.0010938,,,,,
50,0.0006492,,,,,
50,0.000681,,,,,
50,0.0006538,,,,,
50,0.0007198,,,,,
25,0.0006783,,,,,
50,0.0007639,,,,,
50,0.0011433,,,,,
50,0.0009441,,,,,
50,0.0007257,,,,,
50,0.000724,,,,,
50,0.0008064,,,,,
50,0.0006557,,,,,
50,0.0007616,,,,,
50,0.0008505,,,,,
50,0.000672,,,,,
50,0.0006361,,,,,
50,0.0007893,,,,,
50,0.000745,,,,,
50,0.0009993,,,,,
50,0.0008635,,,,,
50,0.0007652,,,,,
50,0.0007129,,,,,
50,0.0006732,,,,,
50,0.0006621,,,,,
50,0.0007241,,,,,
50,0.0007417,,,,,
50,0.0006842,,,,,
50,0.0008089,,,,,
50,0.0007153,,,,,
50,0.0006608,,,,,
50,0.0006603,,,,,
50,0.0006831,,,,,
50,0.0006967,,,,,
30,0.0006611,,,,,
50,0.0007847,,,,,
50,0.0006716,,,,,
50,0.0008281,,,,,
50,0.0007269,,,,,
50,0.0008426,,,,,
50,0.0006655,,,,,
50,0.000656,,,,,
50,0.0006878,,,,,
50,0.000675,,,,,
50,0.0006801,,,,,
50,0.0006797,,,,,
50,0.0006766,,,,,
50,0.0009041,,,,,
50,0.0006719,,,,,
50,0.0006438,,,,,
50,0.0006645,,,,,
50,0.0006925,,,,,
50,0.0006863,,,,,
50,0.0006816,,,,,
50,0.0008562,,,,,
50,0.0008475,,,,,
50,0.0007835,,,,,
50,0.0008085,,,,,
50,0.0014438,,,,,
50,0.0007181,,,,,
50,0.0007097,,,,,
50,0.0007064,,,,,
50,0.0007116,,,,,
50,0.0006838,,,,,
50,0.0007165,,,,,
50,0.000673,,,,,
50,0.0006795,,,,,
50,0.0006608,,,,,
50,0.000742,,,,,
50,0.0007875,,,,,
50,0.0008143,,,,,
50,0.0007633,,,,,
50,0.0006349,,,,,
50,0.0006635,,,,,
50,0.0006953,,,,,
50,0.0006849,,,,,
50,0.0007837,,,,,
50,0.0008029,,,,,
50,0.0006785,,,,,
50,0.0006572,,,,,
50,0.0007051,,,,,
50,0.0008519,,,,,
50,0.0007431,,,,,
50,0.0007116,,,,,
50,0.0007154,,,,,
50,0.0006892,,,,,
50,0.0007463,,,,,
50,0.0008221,,,,,
50,0.0008865,,,,,
50,0.0007017,,,,,
50,0.0006813,,,,,
50,0.0006359,,,,,
50,0.000695,,,,,
50,0.0007178,,,,,
50,0.000881,,,,,
50,0.0007084,,,,,
50,0.0006743,,,,,
50,0.0006873,,,,,
50,0.0006518,,,,,
50,0.0008127,,,,,
50,0.000792,,,,,
50,0.0007124,,,,,
50,0.0007397,,,,,
45,0.0008434,,,,,
50,0.0006972,,,,,
50,0.000646,,,,,
50,0.0007142,,,,,
50,0.0006794,,,,,
50,0.0007708,,,,,
50,0.0006654,,,,,
50,0.0006521,,,,,
50,0.0006588,,,,,
50,0.0006506,,,,,
50,0.0006467,,,,,
50,0.0006296,,,,,
50,0.0008865,,,,,
27,0.0006324,,,,,
50,0.0008242,,,,,
50,0.0006697,,,,,
50,0.0006693,,,,,
50,0.0006732,,,,,
50,0.000637,,,,,
50,0.0006749,,,,,
50,0.0006626,,,,,
50,0.0006834,,,,,
50,0.0012063,,,,,
50,0.0008772,,,,,
50,0.0007478,,,,,
50,0.000695,,,,,
50,0.0006458,,,,,
50,0.0006732,,,,,
50,0.0008909,,,,,
50,0.0006742,,,,,
50,0.0007007,,,,,
50,0.0008364,,,,,
50,0.0007036,,,,,
50,0.0009406,,,,,
50,0.000677,,,,,
50,0.000743,,,,,
50,0.000876,,,,,
50,0.0007199,,,,,
50,0.0007401,,,,,
50,0.0007339,,,,,
50,0.0006731,,,,,
50,0.0008415,,,,,
50,0.0007076,,,,,
50,0.0006952,,,,,
50,0.000691,,,,,
50,0.0009204,,,,,
50,0.0010862,,,,,
50,0.0006608,,,,,
50,0.0008674,,,,,
50,0.0006649,,,,,
50,0.0006588,,,,,
50,0.0008037,,,,,
44,0.0006719,,,,,
50,0.0010852,,,,,
32,0.0006345,,,,,
50,0.0009845,,,,,
