Max Component Size,Compute Time (s),runScen3_1_rand,,,,
100,0.0032196,,99.65,0.003438704,,59
100,0.002946,,,,,
100,0.0029784,,,,,
100,0.0028262,,,,,
100,0.0033943,,,,,
100,0.0029624,,,,,
100,0.003129,,,,,
100,0.0029486,,,,,
100,0.003549,,,,,
100,0.0029034,,,,,
100,0.0049749,,,,,
100,0.0033427,,,,,
100,0.002999,,,,,
100,0.0034375,,,,,
100,0.0031219,,,,,
100,0.0030573,,,,,
100,0.0032608,,,,,
100,0.0028679,,,,,
100,0.0027517,,,,,
100,0.0034936,,,,,
100,0.0032096,,,,,
100,0.002967,,,,,
100,0.0029971,,,,,
100,0.0037833,,,,,
100,0.0030354,,,,,
100,0.002758,,,,,
100,0.0034766,,,,,
100,0.0036295,,,,,
100,0.0083613,,,,,
100,0.0033454,,,,,
100,0.0039836,,,,,
100,0.0041502,,,,,
100,0.0028938,,,,,
100,0.0029392,,,,,
100,0.0083116,,,,,
100,0.0029647,,,,,
100,0.0027806,,,,,
100,0.0030597,,,,,
100,0.0027648,,,,,
100,0.0032304,,,,,
100,0.0036973,,,,,
100,0.0032596,,,,,
100,0.0028999,,,,,
100,0.0046284,,,,,
100,0.0031603,,,,,
100,0.0031297,,,,,
100,0.0043413,,,,,
100,0.0083163,,,,,
100,0.0066042,,,,,
100,0.0031875,,,,,
100,0.0033641,,,,,
100,0.0041905,,,,,
100,0.0044248,,,,,
100,0.0027361,,,,,
100,0.0029732,,,,,
100,0.0029029,,,,,
100,0.0032958,,,,,
100,0.0032063,,,,,
100,0.0037188,,,,,
100,0.004454,,,,,
100,0.0032503,,,,,
100,0.0376188,,,,,
100,0.0025085,,,,,
100,0.0031584,,,,,
100,0.0038486,,,,,
100,0.0033333,,,,,
100,0.003591,,,,,
100,0.0026682,,,,,
100,0.0031605,,,,,
100,0.0028801,,,,,
100,0.0032654,,,,,
100,0.0025978,,,,,
100,0.0032136,,,,,
100,0.0030277,,,,,
100,0.0032873,,,,,
100,0.0030057,,,,,
100,0.0031207,,,,,
100,0.0028388,,,,,
100,0.0027099,,,,,
100,0.0032731,,,,,
100,0.0033364,,,,,
100,0.003579,,,,,
100,0.0031593,,,,,
100,0.0030179,,,,,
100,0.0028483,,,,,
100,0.0028327,,,,,
100,0.0032462,,,,,
100,0.0030617,,,,,
100,0.0035758,,,,,
100,0.0028573,,,,,
100,0.0030806,,,,,
100,0.0032186,,,,,
100,0.0028717,,,,,
100,0.0035741,,,,,
100,0.0027771,,,,,
100,0.0039069,,,,,
100,0.0030616,,,,,
100,0.0031047,,,,,
100,0.0028095,,,,,
100,0.0030938,,,,,
100,0.0027243,,,,,
100,0.0032206,,,,,
100,0.0029091,,,,,
100,0.0034564,,,,,
100,0.0029717,,,,,
100,0.0029005,,,,,
100,0.003048,,,,,
100,0.0030563,,,,,
100,0.0034055,,,,,
100,0.0027305,,,,,
100,0.0030213,,,,,
100,0.0028765,,,,,
100,0.0030417,,,,,
100,0.0030143,,,,,
100,0.0028789,,,,,
100,0.0032292,,,,,
100,0.003011,,,,,
100,0.0027188,,,,,
100,0.002808,,,,,
100,0.0027313,,,,,
100,0.0031701,,,,,
100,0.0036779,,,,,
100,0.0028922,,,,,
100,0.0034415,,,,,
100,0.0027869,,,,,
59,0.0027215,,,,,
100,0.0040451,,,,,
100,0.0032532,,,,,
100,0.0027652,,,,,
100,0.003174,,,,,
100,0.0027906,,,,,
100,0.0034687,,,,,
100,0.0030494,,,,,
71,0.0032405,,,,,
100,0.0031327,,,,,
100,0.0032996,,,,,
100,0.0036436,,,,,
100,0.0028163,,,,,
100,0.0029521,,,,,
100,0.0027555,,,,,
100,0.003179,,,,,
100,0.0076112,,,,,
100,0.002695,,,,,
100,0.0035631,,,,,
100,0.0025425,,,,,
100,0.0033423,,,,,
100,0.002724,,,,,
100,0.0041886,,,,,
100,0.0034597,,,,,
100,0.0027866,,,,,
100,0.0032044,,,,,
100,0.0050182,,,,,
100,0.0029268,,,,,
100,0.0030024,,,,,
100,0.0035357,,,,,
100,0.0031069,,,,,
100,0.0027766,,,,,
100,0.0030562,,,,,
100,0.0029234,,,,,
100,0.0031417,,,,,
100,0.0030713,,,,,
100,0.002769,,,,,
100,0.003106,,,,,
100,0.0028307,,,,,
100,0.0033767,,,,,
100,0.0032578,,,,,
100,0.002881,,,,,
100,0.00336,,,,,
100,0.0028425,,,,,
100,0.0030797,,,,,
100,0.0030313,,,,,
100,0.0032295,,,,,
100,0.0031098,,,,,
100,0.0026914,,,,,
100,0.003132,,,,,
100,0.0034185,,,,,
100,0.002787,,,,,
100,0.0032067,,,,,
100,0.0027134,,,,,
100,0.0031895,,,,,
100,0.0028561,,,,,
100,0.0028894,,,,,
100,0.0028452,,,,,
100,0.0026146,,,,,
100,0.0024375,,,,,
100,0.0028574,,,,,
100,0.0028402,,,,,
100,0.0030425,,,,,
100,0.0032411,,,,,
100,0.0028031,,,,,
100,0.0027328,,,,,
100,0.0028901,,,,,
100,0.0033089,,,,,
100,0.00332,,,,,
100,0.002865,,,,,
100,0.0029667,,,,,
100,0.0031172,,,,,
100,0.0028732,,,,,
100,0.0028024,,,,,
100,0.0030709,,,,,
