Max Component Size,Compute Time (s),runScen2_2Random,,,,
30,0.000422,,28.74,0.000506751,,17
30,0.000435,,,,,
30,0.000399,,,,,
30,0.0004364,,,,,
30,0.0004363,,,,,
25,0.0004429,,,,,
30,0.0004577,,,,,
30,0.0004651,,,,,
30,0.0004298,,,,,
30,0.0004805,,,,,
30,0.0004302,,,,,
30,0.0004442,,,,,
30,0.0006945,,,,,
30,0.0004406,,,,,
30,0.0005806,,,,,
30,0.00042,,,,,
30,0.0004251,,,,,
30,0.0005724,,,,,
30,0.0004399,,,,,
25,0.0004436,,,,,
30,0.0004303,,,,,
30,0.0004607,,,,,
30,0.00044,,,,,
17,0.0004356,,,,,
17,0.0004561,,,,,
30,0.0005996,,,,,
18,0.0004329,,,,,
30,0.0005925,,,,,
30,0.0004228,,,,,
30,0.0004072,,,,,
30,0.000755,,,,,
30,0.000489,,,,,
30,0.0004487,,,,,
30,0.0005029,,,,,
30,0.0006274,,,,,
24,0.0017403,,,,,
30,0.0025242,,,,,
30,0.0007201,,,,,
30,0.000428,,,,,
30,0.00047,,,,,
30,0.0004604,,,,,
25,0.0004171,,,,,
30,0.0004614,,,,,
30,0.0004696,,,,,
30,0.0009067,,,,,
30,0.0004609,,,,,
30,0.0004706,,,,,
25,0.0004203,,,,,
30,0.0004409,,,,,
30,0.0005936,,,,,
19,0.0004466,,,,,
30,0.0004561,,,,,
18,0.0004445,,,,,
30,0.0004992,,,,,
30,0.0008517,,,,,
25,0.0004446,,,,,
30,0.0005516,,,,,
30,0.0004634,,,,,
30,0.0005347,,,,,
30,0.0005356,,,,,
30,0.0004472,,,,,
30,0.0004505,,,,,
30,0.0004217,,,,,
30,0.0004982,,,,,
30,0.0004717,,,,,
30,0.000442,,,,,
30,0.0004366,,,,,
30,0.0004318,,,,,
30,0.000436,,,,,
30,0.0006338,,,,,
30,0.0004711,,,,,
30,0.0005781,,,,,
17,0.0004308,,,,,
30,0.0004312,,,,,
30,0.0004378,,,,,
30,0.0004546,,,,,
30,0.0004318,,,,,
30,0.0004511,,,,,
30,0.0004486,,,,,
30,0.0005733,,,,,
30,0.000458,,,,,
30,0.000639,,,,,
30,0.0004305,,,,,
30,0.0004347,,,,,
30,0.0004012,,,,,
30,0.0005447,,,,,
30,0.0004334,,,,,
30,0.0006609,,,,,
30,0.0004523,,,,,
30,0.0004525,,,,,
18,0.000419,,,,,
30,0.0004715,,,,,
30,0.0004373,,,,,
30,0.0004304,,,,,
17,0.0005001,,,,,
30,0.000413,,,,,
30,0.0004297,,,,,
30,0.0004387,,,,,
25,0.0004052,,,,,
30,0.0004502,,,,,
30,0.0004407,,,,,
30,0.0004292,,,,,
30,0.0005925,,,,,
30,0.0035893,,,,,
30,0.0004559,,,,,
24,0.0004951,,,,,
30,0.0004394,,,,,
30,0.0004596,,,,,
30,0.0004248,,,,,
30,0.0004669,,,,,
30,0.0007336,,,,,
18,0.0004558,,,,,
18,0.0004116,,,,,
30,0.0005178,,,,,
30,0.000424,,,,,
25,0.0004399,,,,,
18,0.0004468,,,,,
30,0.0004725,,,,,
30,0.0004089,,,,,
30,0.0005492,,,,,
30,0.0004543,,,,,
25,0.0004981,,,,,
30,0.0004213,,,,,
30,0.0004408,,,,,
30,0.0004398,,,,,
30,0.0004193,,,,,
30,0.0006322,,,,,
30,0.0004698,,,,,
30,0.0004274,,,,,
30,0.0004395,,,,,
30,0.0004068,,,,,
30,0.0004267,,,,,
30,0.0005997,,,,,
30,0.0004512,,,,,
30,0.0004072,,,,,
30,0.0004327,,,,,
30,0.0004099,,,,,
30,0.0005485,,,,,
30,0.0004078,,,,,
30,0.0005074,,,,,
30,0.0004493,,,,,
18,0.0003965,,,,,
30,0.0004648,,,,,
30,0.0004097,,,,,
30,0.0004658,,,,,
30,0.0005133,,,,,
30,0.000511,,,,,
30,0.0006269,,,,,
30,0.0005426,,,,,
30,0.0004546,,,,,
30,0.000575,,,,,
18,0.0004354,,,,,
18,0.0004,,,,,
30,0.0004324,,,,,
30,0.0004452,,,,,
30,0.0004232,,,,,
30,0.0004058,,,,,
30,0.0004388,,,,,
30,0.0004192,,,,,
18,0.000414,,,,,
30,0.0004387,,,,,
30,0.0005806,,,,,
18,0.000398,,,,,
30,0.0005099,,,,,
30,0.0004404,,,,,
30,0.0004317,,,,,
30,0.0006292,,,,,
30,0.0004398,,,,,
30,0.0005414,,,,,
30,0.0004346,,,,,
30,0.0004413,,,,,
30,0.0005368,,,,,
30,0.0004418,,,,,
30,0.0004486,,,,,
30,0.0004266,,,,,
30,0.0004378,,,,,
30,0.0005828,,,,,
30,0.0004524,,,,,
30,0.0004326,,,,,
30,0.0004132,,,,,
30,0.0004907,,,,,
30,0.0004141,,,,,
30,0.0004356,,,,,
30,0.0004403,,,,,
30,0.0004895,,,,,
30,0.0004039,,,,,
30,0.0004376,,,,,
30,0.0004773,,,,,
30,0.0004412,,,,,
30,0.000697,,,,,
30,0.0004339,,,,,
30,0.0004472,,,,,
30,0.0004371,,,,,
30,0.0004474,,,,,
30,0.0004491,,,,,
30,0.0004281,,,,,
30,0.0004381,,,,,
30,0.0004272,,,,,
25,0.000414,,,,,
30,0.0004365,,,,,
