Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
35,0.2214206,,29.925,0.239119644,,6
23,0.2319925,,,,,
20,0.230711,,,,,
35,0.3830045,,,,,
13,0.2315794,,,,,
35,0.2303966,,,,,
35,0.2257361,,,,,
28,0.226727,,,,,
20,0.22659,,,,,
35,0.2337309,,,,,
35,0.2264342,,,,,
35,0.2262011,,,,,
35,0.2371016,,,,,
35,0.2260807,,,,,
18,0.2401214,,,,,
35,0.231486,,,,,
35,0.3342693,,,,,
35,0.4277555,,,,,
35,0.8245484,,,,,
35,0.3391517,,,,,
35,0.4987723,,,,,
35,0.2258429,,,,,
15,0.2214844,,,,,
28,0.3271554,,,,,
35,0.3827968,,,,,
30,0.2331065,,,,,
35,0.2258772,,,,,
35,0.2324506,,,,,
25,0.2262392,,,,,
35,0.2327907,,,,,
26,0.2258243,,,,,
35,0.2739769,,,,,
35,0.2277299,,,,,
35,0.2310004,,,,,
35,0.2254728,,,,,
24,0.2423273,,,,,
14,0.2269262,,,,,
29,0.2423562,,,,,
35,0.2248926,,,,,
35,0.230604,,,,,
35,0.2315272,,,,,
35,0.220119,,,,,
35,0.2288294,,,,,
12,0.2289808,,,,,
25,0.2237647,,,,,
24,0.2320963,,,,,
35,0.2289845,,,,,
29,0.2376872,,,,,
35,0.2245433,,,,,
35,0.231204,,,,,
20,0.2278164,,,,,
35,0.2290497,,,,,
24,0.2317127,,,,,
13,0.221729,,,,,
29,0.230817,,,,,
35,0.2386165,,,,,
35,0.22704,,,,,
35,0.224798,,,,,
35,0.2333799,,,,,
35,0.2406687,,,,,
35,0.2398251,,,,,
35,0.2233491,,,,,
35,0.2322272,,,,,
35,0.2307004,,,,,
18,0.2260154,,,,,
35,0.2472154,,,,,
28,0.2241242,,,,,
23,0.2364171,,,,,
29,0.2252745,,,,,
35,0.2377399,,,,,
35,0.2261627,,,,,
35,0.2259398,,,,,
12,0.2484256,,,,,
35,0.2294246,,,,,
12,0.2393064,,,,,
35,0.2308388,,,,,
35,0.2312043,,,,,
35,0.2296152,,,,,
35,0.234463,,,,,
35,0.2336704,,,,,
35,0.2304106,,,,,
35,0.2333296,,,,,
35,0.2278986,,,,,
35,0.233702,,,,,
35,0.2368315,,,,,
35,0.2313952,,,,,
35,0.2245239,,,,,
11,0.2527677,,,,,
35,0.2245329,,,,,
35,0.2209046,,,,,
35,0.2281468,,,,,
35,0.2401874,,,,,
35,0.2269608,,,,,
35,0.2290521,,,,,
35,0.2266189,,,,,
35,0.2317058,,,,,
35,0.2484347,,,,,
6,0.2273704,,,,,
35,0.2329102,,,,,
35,0.224255,,,,,
17,0.2262538,,,,,
19,0.227092,,,,,
29,0.2279488,,,,,
19,0.2258186,,,,,
15,0.2428474,,,,,
7,0.2324998,,,,,
25,0.2295099,,,,,
35,0.2345809,,,,,
13,0.2387847,,,,,
35,0.2272219,,,,,
30,0.2340408,,,,,
35,0.2304719,,,,,
22,0.231064,,,,,
19,0.2307288,,,,,
35,0.2279111,,,,,
35,0.2238756,,,,,
35,0.224766,,,,,
19,0.2296285,,,,,
22,0.2299995,,,,,
14,0.2308731,,,,,
29,0.2311614,,,,,
18,0.2313418,,,,,
35,0.2323628,,,,,
30,0.2203053,,,,,
35,0.2266545,,,,,
35,0.2248592,,,,,
35,0.240046,,,,,
35,0.2311524,,,,,
35,0.2301792,,,,,
35,0.2259641,,,,,
29,0.2294269,,,,,
35,0.2268667,,,,,
35,0.2292817,,,,,
35,0.2298276,,,,,
20,0.2406601,,,,,
35,0.2357356,,,,,
35,0.236528,,,,,
30,0.2303446,,,,,
35,0.2273175,,,,,
35,0.2272993,,,,,
13,0.2260908,,,,,
35,0.2230119,,,,,
35,0.2287863,,,,,
35,0.2253244,,,,,
35,0.2316683,,,,,
35,0.2292151,,,,,
18,0.2241428,,,,,
35,0.2375548,,,,,
13,0.2366966,,,,,
20,0.224399,,,,,
35,0.2464555,,,,,
35,0.2266072,,,,,
35,0.2327212,,,,,
15,0.2280052,,,,,
35,0.2267528,,,,,
19,0.2281028,,,,,
18,0.2339935,,,,,
35,0.2276489,,,,,
35,0.2256935,,,,,
35,0.2283017,,,,,
16,0.230479,,,,,
20,0.2292062,,,,,
24,0.2429981,,,,,
35,0.2251864,,,,,
35,0.2295063,,,,,
35,0.2256736,,,,,
35,0.2326593,,,,,
35,0.2249016,,,,,
35,0.2300945,,,,,
13,0.2389666,,,,,
35,0.2336925,,,,,
35,0.2284194,,,,,
18,0.2341902,,,,,
35,0.220983,,,,,
24,0.2265557,,,,,
35,0.2305541,,,,,
35,0.2456039,,,,,
23,0.2233988,,,,,
35,0.2276194,,,,,
35,0.2206552,,,,,
22,0.2301609,,,,,
29,0.2260257,,,,,
35,0.2343391,,,,,
35,0.2288752,,,,,
13,0.239165,,,,,
35,0.2307015,,,,,
35,0.2321351,,,,,
19,0.2228958,,,,,
35,0.2361233,,,,,
35,0.2339293,,,,,
25,0.2257384,,,,,
35,0.2365088,,,,,
35,0.2277122,,,,,
35,0.2294967,,,,,
35,0.2309964,,,,,
35,0.2368952,,,,,
35,0.2531809,,,,,
29,0.2262519,,,,,
35,0.2253713,,,,,
25,0.221771,,,,,
