Max Component Size,Compute Time (s),runScen2_2Random,,,,
200,0.0029152,,295.4,0.002987189,,20
200,0.0029251,,,,,
20,0.0024635,,,,,
340,0.0030954,,,,,
360,0.0030804,,,,,
360,0.003577,,,,,
340,0.0031454,,,,,
400,0.0031407,,,,,
20,0.0024545,,,,,
340,0.0031344,,,,,
120,0.002816,,,,,
160,0.0028587,,,,,
360,0.0030815,,,,,
340,0.0030583,,,,,
240,0.0029299,,,,,
240,0.002893,,,,,
260,0.002968,,,,,
220,0.0029056,,,,,
360,0.0030377,,,,,
400,0.0030859,,,,,
320,0.0029849,,,,,
40,0.0025912,,,,,
20,0.0024809,,,,,
100,0.0026915,,,,,
340,0.003026,,,,,
360,0.0031186,,,,,
400,0.0031625,,,,,
180,0.0028103,,,,,
20,0.0024535,,,,,
360,0.0031877,,,,,
260,0.0030041,,,,,
380,0.0031009,,,,,
260,0.002865,,,,,
320,0.0032432,,,,,
340,0.0030479,,,,,
300,0.0029191,,,,,
180,0.002912,,,,,
340,0.0032032,,,,,
340,0.0030868,,,,,
400,0.003154,,,,,
400,0.0030862,,,,,
280,0.0031643,,,,,
400,0.0030633,,,,,
360,0.003119,,,,,
400,0.0031942,,,,,
360,0.003063,,,,,
140,0.0028907,,,,,
400,0.0031301,,,,,
20,0.0024678,,,,,
20,0.0024656,,,,,
360,0.003075,,,,,
20,0.0024484,,,,,
380,0.0031161,,,,,
360,0.0031131,,,,,
360,0.0030368,,,,,
320,0.0029889,,,,,
380,0.0031196,,,,,
380,0.0030784,,,,,
340,0.0029781,,,,,
260,0.0030249,,,,,
360,0.0030996,,,,,
20,0.0024568,,,,,
400,0.0031805,,,,,
400,0.0031423,,,,,
380,0.0030279,,,,,
360,0.0031381,,,,,
380,0.0031082,,,,,
20,0.002515,,,,,
320,0.0030109,,,,,
280,0.0029436,,,,,
400,0.0031654,,,,,
200,0.00292,,,,,
360,0.0030652,,,,,
380,0.0030795,,,,,
340,0.0030141,,,,,
180,0.0028484,,,,,
300,0.0030006,,,,,
340,0.0029812,,,,,
360,0.0030239,,,,,
400,0.0032864,,,,,
260,0.0029481,,,,,
240,0.0029263,,,,,
360,0.0030389,,,,,
400,0.0031385,,,,,
220,0.0028708,,,,,
320,0.0030186,,,,,
320,0.0029561,,,,,
340,0.0030697,,,,,
260,0.0029456,,,,,
400,0.0032578,,,,,
60,0.0026391,,,,,
360,0.0030824,,,,,
400,0.0031661,,,,,
380,0.0030329,,,,,
380,0.0031085,,,,,
240,0.0028918,,,,,
300,0.0029836,,,,,
360,0.0030556,,,,,
20,0.0025187,,,,,
400,0.0036419,,,,,
20,0.0024514,,,,,
220,0.0028544,,,,,
20,0.0024471,,,,,
240,0.0028964,,,,,
20,0.002478,,,,,
280,0.0029225,,,,,
320,0.0030375,,,,,
380,0.0031657,,,,,
20,0.0026243,,,,,
60,0.0026836,,,,,
180,0.0028261,,,,,
360,0.0030458,,,,,
340,0.0029687,,,,,
280,0.0029534,,,,,
360,0.0030303,,,,,
180,0.002884,,,,,
320,0.0030016,,,,,
300,0.003025,,,,,
20,0.0025852,,,,,
400,0.0032506,,,,,
280,0.003081,,,,,
400,0.0032587,,,,,
320,0.0029521,,,,,
340,0.0031292,,,,,
320,0.0031114,,,,,
300,0.0029316,,,,,
340,0.0030544,,,,,
260,0.0029902,,,,,
340,0.0031529,,,,,
400,0.0031998,,,,,
400,0.0031534,,,,,
300,0.0030085,,,,,
380,0.0030831,,,,,
20,0.0024487,,,,,
340,0.003031,,,,,
380,0.0030897,,,,,
360,0.0030447,,,,,
240,0.0028481,,,,,
280,0.002972,,,,,
360,0.0030452,,,,,
360,0.0030982,,,,,
340,0.0030287,,,,,
20,0.0024769,,,,,
340,0.0029798,,,,,
380,0.0031233,,,,,
320,0.0030194,,,,,
380,0.0032833,,,,,
320,0.0030545,,,,,
300,0.0029197,,,,,
340,0.0029679,,,,,
240,0.0029459,,,,,
300,0.0029274,,,,,
380,0.0029198,,,,,
360,0.0030014,,,,,
400,0.0032762,,,,,
320,0.0030185,,,,,
400,0.002911,,,,,
340,0.0030483,,,,,
380,0.0031032,,,,,
340,0.0030243,,,,,
320,0.0029747,,,,,
360,0.0031269,,,,,
400,0.0030453,,,,,
260,0.0028543,,,,,
380,0.0031228,,,,,
300,0.0029818,,,,,
260,0.0028199,,,,,
400,0.0031667,,,,,
400,0.0031322,,,,,
400,0.00314,,,,,
160,0.002813,,,,,
400,0.0031337,,,,,
380,0.0030651,,,,,
380,0.0030986,,,,,
180,0.0028597,,,,,
380,0.0030826,,,,,
360,0.003193,,,,,
320,0.0030594,,,,,
260,0.0029737,,,,,
380,0.0030921,,,,,
260,0.0029336,,,,,
380,0.0030831,,,,,
380,0.0030726,,,,,
360,0.0029491,,,,,
140,0.0027935,,,,,
360,0.0030448,,,,,
340,0.0030438,,,,,
160,0.0027819,,,,,
220,0.0028503,,,,,
340,0.0030069,,,,,
400,0.0031695,,,,,
340,0.0029871,,,,,
340,0.0031344,,,,,
360,0.003042,,,,,
320,0.0030435,,,,,
380,0.0031778,,,,,
360,0.003062,,,,,
260,0.002912,,,,,
400,0.0031443,,,,,
380,0.0030934,,,,,
