Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
10,0.0104559,,10.4,0.011895093,,10
10,0.0106677,,,,,
10,0.0096493,,,,,
10,0.0108992,,,,,
10,0.0097536,,,,,
10,0.0121935,,,,,
10,0.0120255,,,,,
10,0.0113277,,,,,
10,0.0113946,,,,,
10,0.0163918,,,,,
10,0.012215,,,,,
10,0.0115815,,,,,
10,0.0201086,,,,,
10,0.0141353,,,,,
10,0.0116651,,,,,
10,0.0135322,,,,,
10,0.0126629,,,,,
10,0.0135012,,,,,
10,0.00928,,,,,
10,0.0120237,,,,,
10,0.0116189,,,,,
10,0.0207261,,,,,
10,0.0139229,,,,,
10,0.0133607,,,,,
10,0.0122892,,,,,
10,0.0122395,,,,,
10,0.0111052,,,,,
10,0.0141363,,,,,
10,0.0118769,,,,,
10,0.0113625,,,,,
10,0.0115596,,,,,
10,0.0125872,,,,,
10,0.0140651,,,,,
10,0.0115276,,,,,
10,0.0100277,,,,,
10,0.0115996,,,,,
10,0.0097941,,,,,
10,0.0095863,,,,,
10,0.01057,,,,,
10,0.0127142,,,,,
10,0.010115,,,,,
10,0.0108278,,,,,
10,0.0106882,,,,,
10,0.0104317,,,,,
10,0.0113641,,,,,
10,0.0100811,,,,,
10,0.0134924,,,,,
10,0.0115177,,,,,
10,0.0147927,,,,,
10,0.0095474,,,,,
10,0.0118984,,,,,
10,0.0134621,,,,,
10,0.0111023,,,,,
10,0.0099345,,,,,
10,0.0104315,,,,,
10,0.0115794,,,,,
10,0.0096878,,,,,
10,0.0148985,,,,,
10,0.0161358,,,,,
10,0.0113909,,,,,
10,0.0150681,,,,,
10,0.0107096,,,,,
10,0.0115713,,,,,
10,0.0105697,,,,,
10,0.0098807,,,,,
10,0.0117212,,,,,
10,0.0116161,,,,,
10,0.0102057,,,,,
10,0.0105968,,,,,
10,0.0130609,,,,,
10,0.0103133,,,,,
10,0.0098257,,,,,
10,0.0109306,,,,,
10,0.0106716,,,,,
10,0.0093873,,,,,
10,0.0104168,,,,,
10,0.0126679,,,,,
10,0.0122778,,,,,
10,0.0128642,,,,,
10,0.0121356,,,,,
10,0.0104991,,,,,
10,0.0108105,,,,,
10,0.0100267,,,,,
10,0.0105842,,,,,
10,0.0136666,,,,,
10,0.0124593,,,,,
10,0.0120837,,,,,
10,0.0092608,,,,,
10,0.0139434,,,,,
10,0.0129111,,,,,
10,0.0161353,,,,,
10,0.0118571,,,,,
10,0.0137051,,,,,
10,0.0136341,,,,,
10,0.0124355,,,,,
10,0.0112099,,,,,
10,0.013387,,,,,
10,0.0099074,,,,,
10,0.01223,,,,,
10,0.0125801,,,,,
10,0.011819,,,,,
10,0.0138895,,,,,
10,0.0146108,,,,,
10,0.0155994,,,,,
10,0.0124567,,,,,
10,0.0134223,,,,,
10,0.0139455,,,,,
10,0.0106922,,,,,
10,0.0115784,,,,,
10,0.0091421,,,,,
10,0.0107712,,,,,
10,0.0103176,,,,,
10,0.0113664,,,,,
10,0.0116225,,,,,
10,0.0107229,,,,,
10,0.0132088,,,,,
10,0.0116971,,,,,
10,0.0106659,,,,,
10,0.0097855,,,,,
10,0.0102847,,,,,
10,0.0102051,,,,,
10,0.0111588,,,,,
10,0.0124253,,,,,
10,0.010654,,,,,
10,0.0111167,,,,,
10,0.0151091,,,,,
10,0.0119308,,,,,
10,0.010395,,,,,
10,0.0115777,,,,,
10,0.0094973,,,,,
10,0.0106395,,,,,
10,0.0137725,,,,,
10,0.0121013,,,,,
10,0.0118679,,,,,
10,0.0147283,,,,,
10,0.0102393,,,,,
10,0.0104679,,,,,
10,0.0108046,,,,,
10,0.0114475,,,,,
10,0.0120863,,,,,
10,0.0138984,,,,,
10,0.0136615,,,,,
10,0.0139377,,,,,
10,0.0112817,,,,,
10,0.010671,,,,,
10,0.0091955,,,,,
10,0.011618,,,,,
10,0.0129095,,,,,
10,0.0115402,,,,,
10,0.0128325,,,,,
10,0.0129442,,,,,
10,0.013805,,,,,
10,0.0112601,,,,,
10,0.011745,,,,,
10,0.0104038,,,,,
90,0.009555,,,,,
10,0.0115507,,,,,
10,0.0090896,,,,,
10,0.013891,,,,,
10,0.0128123,,,,,
10,0.0115395,,,,,
10,0.0105705,,,,,
10,0.0100241,,,,,
10,0.0114429,,,,,
10,0.0111426,,,,,
10,0.010902,,,,,
10,0.0128414,,,,,
10,0.0142111,,,,,
10,0.0104208,,,,,
10,0.0110355,,,,,
10,0.012894,,,,,
10,0.0116487,,,,,
10,0.0135197,,,,,
10,0.0169543,,,,,
10,0.0106201,,,,,
10,0.0103664,,,,,
10,0.0120024,,,,,
10,0.010437,,,,,
10,0.0110171,,,,,
10,0.012947,,,,,
10,0.0122781,,,,,
10,0.0116125,,,,,
10,0.0093432,,,,,
10,0.0118133,,,,,
10,0.0127797,,,,,
10,0.0104803,,,,,
10,0.0117269,,,,,
10,0.0115802,,,,,
10,0.016377,,,,,
10,0.0137692,,,,,
10,0.008903,,,,,
10,0.0105775,,,,,
10,0.0123884,,,,,
10,0.011819,,,,,
10,0.0128231,,,,,
10,0.0105206,,,,,
10,0.0150981,,,,,
10,0.0114261,,,,,
10,0.0115187,,,,,
10,0.0118894,,,,,
