Max Component Size,Compute Time (s),runScen3_1_rand,,,,
45,0.0007858,,44.2,0.001373307,,37
45,0.0007431,,,,,
45,0.0007372,,,,,
45,0.0008389,,,,,
45,0.0018653,,,,,
45,0.0051911,,,,,
45,0.0016528,,,,,
45,0.0009401,,,,,
45,0.0008523,,,,,
45,0.0011543,,,,,
45,0.0012205,,,,,
45,0.0009328,,,,,
45,0.0009852,,,,,
45,0.0010555,,,,,
45,0.0010915,,,,,
45,0.0008962,,,,,
45,0.0009891,,,,,
45,0.0033659,,,,,
45,0.0157986,,,,,
45,0.0026766,,,,,
45,0.0008986,,,,,
37,0.0008091,,,,,
45,0.0010238,,,,,
45,0.0009332,,,,,
45,0.0011281,,,,,
45,0.0008748,,,,,
45,0.0010346,,,,,
37,0.0010493,,,,,
45,0.0016105,,,,,
45,0.0010561,,,,,
45,0.0009974,,,,,
45,0.0010076,,,,,
45,0.0027451,,,,,
37,0.0010262,,,,,
45,0.001299,,,,,
45,0.0011177,,,,,
37,0.0010243,,,,,
45,0.0011167,,,,,
45,0.0010565,,,,,
45,0.0009841,,,,,
45,0.0015041,,,,,
45,0.0008638,,,,,
45,0.0010286,,,,,
45,0.0010338,,,,,
45,0.0021325,,,,,
45,0.0010746,,,,,
37,0.0010306,,,,,
45,0.0010717,,,,,
45,0.0020984,,,,,
45,0.0008748,,,,,
45,0.0009972,,,,,
37,0.0010296,,,,,
45,0.0029094,,,,,
45,0.0010792,,,,,
45,0.000869,,,,,
45,0.0009692,,,,,
45,0.0029159,,,,,
45,0.0010358,,,,,
45,0.0010279,,,,,
45,0.0009861,,,,,
45,0.0025048,,,,,
45,0.0008701,,,,,
45,0.0008948,,,,,
45,0.0010392,,,,,
45,0.001987,,,,,
37,0.0009996,,,,,
37,0.0009717,,,,,
45,0.0009636,,,,,
45,0.0025004,,,,,
45,0.0009737,,,,,
45,0.0010941,,,,,
45,0.0010063,,,,,
45,0.002123,,,,,
45,0.0009349,,,,,
45,0.0009455,,,,,
45,0.0010623,,,,,
37,0.0019481,,,,,
45,0.0010342,,,,,
37,0.0008846,,,,,
45,0.0010729,,,,,
37,0.0023119,,,,,
37,0.0009017,,,,,
45,0.0010592,,,,,
45,0.0011143,,,,,
45,0.0030276,,,,,
45,0.0010497,,,,,
45,0.0008708,,,,,
45,0.0010472,,,,,
45,0.0025297,,,,,
45,0.0010356,,,,,
37,0.0008891,,,,,
37,0.0011207,,,,,
45,0.002458,,,,,
45,0.0008745,,,,,
45,0.0010596,,,,,
37,0.0009874,,,,,
45,0.0018703,,,,,
37,0.0010655,,,,,
45,0.0009781,,,,,
45,0.0010652,,,,,
45,0.0009488,,,,,
45,0.0021589,,,,,
45,0.001004,,,,,
45,0.0009491,,,,,
45,0.0010159,,,,,
45,0.0015494,,,,,
45,0.0010421,,,,,
45,0.0010607,,,,,
45,0.0010752,,,,,
45,0.0019091,,,,,
45,0.0008734,,,,,
45,0.000918,,,,,
45,0.0008699,,,,,
45,0.0036003,,,,,
45,0.0010936,,,,,
45,0.0008709,,,,,
45,0.0010153,,,,,
45,0.0011972,,,,,
45,0.0030321,,,,,
45,0.0009583,,,,,
45,0.000933,,,,,
45,0.0009294,,,,,
45,0.0033189,,,,,
45,0.0009673,,,,,
45,0.0009663,,,,,
45,0.0010374,,,,,
45,0.0016026,,,,,
45,0.0010896,,,,,
45,0.0009707,,,,,
37,0.0010892,,,,,
45,0.0010886,,,,,
45,0.0011265,,,,,
45,0.0010002,,,,,
45,0.0008751,,,,,
45,0.0011545,,,,,
45,0.0028193,,,,,
45,0.0010922,,,,,
45,0.0011227,,,,,
45,0.0009002,,,,,
45,0.0022702,,,,,
45,0.0008077,,,,,
45,0.0008955,,,,,
45,0.0010852,,,,,
45,0.0012328,,,,,
45,0.0009578,,,,,
45,0.0010434,,,,,
45,0.0010835,,,,,
45,0.0012806,,,,,
45,0.0010618,,,,,
45,0.0009828,,,,,
45,0.0008636,,,,,
45,0.0023076,,,,,
45,0.00086,,,,,
45,0.0010341,,,,,
45,0.0009609,,,,,
45,0.0025166,,,,,
45,0.0009633,,,,,
45,0.0010417,,,,,
45,0.0009859,,,,,
37,0.0021869,,,,,
45,0.001117,,,,,
45,0.0010745,,,,,
45,0.0010528,,,,,
45,0.0021674,,,,,
45,0.0008978,,,,,
45,0.0008731,,,,,
45,0.0010662,,,,,
45,0.003504,,,,,
45,0.0009452,,,,,
45,0.0010663,,,,,
45,0.0010797,,,,,
45,0.0022895,,,,,
37,0.0009268,,,,,
45,0.0008175,,,,,
45,0.0009551,,,,,
45,0.0010337,,,,,
45,0.0010387,,,,,
45,0.0010072,,,,,
45,0.0008681,,,,,
45,0.0031977,,,,,
45,0.0008724,,,,,
45,0.0009174,,,,,
45,0.0009537,,,,,
45,0.0011008,,,,,
45,0.0010198,,,,,
45,0.0012158,,,,,
37,0.0009666,,,,,
45,0.0023544,,,,,
45,0.0010577,,,,,
45,0.0011562,,,,,
45,0.0009789,,,,,
45,0.0020633,,,,,
45,0.001076,,,,,
45,0.0011409,,,,,
45,0.00102,,,,,
45,0.0011574,,,,,
45,0.0008773,,,,,
45,0.001001,,,,,
45,0.0009691,,,,,
45,0.0019119,,,,,
