Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
20,0.0409297,,20,0.054389661,,20
20,0.0465397,,,,,
20,0.0827016,,,,,
20,0.0370407,,,,,
20,0.0546751,,,,,
20,0.0762705,,,,,
20,0.0487829,,,,,
20,0.0660857,,,,,
20,0.0561743,,,,,
20,0.0558703,,,,,
20,0.0436891,,,,,
20,0.0368482,,,,,
20,0.0518988,,,,,
20,0.0541207,,,,,
20,0.0448931,,,,,
20,0.0860036,,,,,
20,0.0545821,,,,,
20,0.0448914,,,,,
20,0.0550053,,,,,
20,0.0676323,,,,,
20,0.0406394,,,,,
20,0.0516023,,,,,
20,0.0779148,,,,,
20,0.0658417,,,,,
20,0.0922161,,,,,
20,0.0518935,,,,,
20,0.0665222,,,,,
20,0.0704509,,,,,
20,0.048137,,,,,
20,0.0502925,,,,,
20,0.0602291,,,,,
20,0.0438563,,,,,
20,0.0483304,,,,,
20,0.0522619,,,,,
20,0.059325,,,,,
20,0.0537758,,,,,
20,0.0495307,,,,,
20,0.0592498,,,,,
20,0.0512768,,,,,
20,0.052965,,,,,
20,0.0863638,,,,,
20,0.0626479,,,,,
20,0.0549717,,,,,
20,0.0526696,,,,,
20,0.0404349,,,,,
20,0.0707981,,,,,
20,0.0777274,,,,,
20,0.0476781,,,,,
20,0.0550973,,,,,
20,0.0366693,,,,,
20,0.0569841,,,,,
20,0.0458755,,,,,
20,0.0372101,,,,,
20,0.0526911,,,,,
20,0.0452734,,,,,
20,0.0545383,,,,,
20,0.0677364,,,,,
20,0.0610672,,,,,
20,0.0578227,,,,,
20,0.0729844,,,,,
20,0.042464,,,,,
20,0.0360098,,,,,
20,0.0564082,,,,,
20,0.0648459,,,,,
20,0.0691519,,,,,
20,0.0403204,,,,,
20,0.0717533,,,,,
20,0.0447606,,,,,
20,0.0700848,,,,,
20,0.09464,,,,,
20,0.0520072,,,,,
20,0.0413018,,,,,
20,0.0525531,,,,,
20,0.0442171,,,,,
20,0.0407522,,,,,
20,0.0517276,,,,,
20,0.049543,,,,,
20,0.0787016,,,,,
20,0.0513938,,,,,
20,0.0517544,,,,,
20,0.0448142,,,,,
20,0.0631661,,,,,
20,0.045801,,,,,
20,0.0408016,,,,,
20,0.0689435,,,,,
20,0.0583817,,,,,
20,0.0417056,,,,,
20,0.0351113,,,,,
20,0.0660834,,,,,
20,0.0410791,,,,,
20,0.0544893,,,,,
20,0.0612391,,,,,
20,0.0398109,,,,,
20,0.0743568,,,,,
20,0.0677512,,,,,
20,0.0453583,,,,,
20,0.0457227,,,,,
20,0.0403577,,,,,
20,0.0363986,,,,,
20,0.0410489,,,,,
20,0.0489642,,,,,
20,0.069615,,,,,
20,0.0730393,,,,,
20,0.034087,,,,,
20,0.0575922,,,,,
20,0.0418984,,,,,
20,0.0700315,,,,,
20,0.0372277,,,,,
20,0.0557508,,,,,
20,0.0735433,,,,,
20,0.0869842,,,,,
20,0.0587665,,,,,
20,0.0443356,,,,,
20,0.0369651,,,,,
20,0.0500037,,,,,
20,0.0513253,,,,,
20,0.0457279,,,,,
20,0.0668063,,,,,
20,0.059743,,,,,
20,0.0648157,,,,,
20,0.0468185,,,,,
20,0.0481871,,,,,
20,0.0593411,,,,,
20,0.0519116,,,,,
20,0.0403856,,,,,
20,0.0439179,,,,,
20,0.0742981,,,,,
20,0.0467299,,,,,
20,0.0592243,,,,,
20,0.0701099,,,,,
20,0.0410272,,,,,
20,0.048664,,,,,
20,0.0444758,,,,,
20,0.0486891,,,,,
20,0.0562697,,,,,
20,0.054302,,,,,
20,0.0556542,,,,,
20,0.0635104,,,,,
20,0.0487239,,,,,
20,0.0362147,,,,,
20,0.0949675,,,,,
20,0.0451334,,,,,
20,0.0443711,,,,,
20,0.0604763,,,,,
20,0.0403118,,,,,
20,0.0707432,,,,,
20,0.0655571,,,,,
20,0.0523457,,,,,
20,0.0372071,,,,,
20,0.0578248,,,,,
20,0.0488142,,,,,
20,0.0435512,,,,,
20,0.041164,,,,,
20,0.0452862,,,,,
20,0.0614087,,,,,
20,0.0523643,,,,,
20,0.0864415,,,,,
20,0.0411518,,,,,
20,0.0375699,,,,,
20,0.0523858,,,,,
20,0.0654445,,,,,
20,0.0519318,,,,,
20,0.0436138,,,,,
20,0.0481746,,,,,
20,0.0748545,,,,,
20,0.0510538,,,,,
20,0.0365974,,,,,
20,0.0480527,,,,,
20,0.0366032,,,,,
20,0.0684574,,,,,
20,0.073523,,,,,
20,0.0373604,,,,,
20,0.0783229,,,,,
20,0.0554231,,,,,
20,0.0449993,,,,,
20,0.0476926,,,,,
20,0.0678801,,,,,
20,0.056509,,,,,
20,0.0485957,,,,,
20,0.0577964,,,,,
20,0.0719861,,,,,
20,0.0491292,,,,,
20,0.048286,,,,,
20,0.0614965,,,,,
20,0.0455111,,,,,
20,0.042915,,,,,
20,0.0744834,,,,,
20,0.0860419,,,,,
20,0.0561395,,,,,
20,0.0416123,,,,,
20,0.0411991,,,,,
20,0.0521673,,,,,
20,0.0451468,,,,,
20,0.0491313,,,,,
20,0.0577807,,,,,
20,0.0481572,,,,,
20,0.0436711,,,,,
20,0.0438218,,,,,
20,0.0400134,,,,,
20,0.0366037,,,,,
