Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
14,0.0309448,,14,0.025327211,,14
14,0.0193904,,,,,
14,0.0249133,,,,,
14,0.020503,,,,,
14,0.024981,,,,,
14,0.0417604,,,,,
14,0.0305977,,,,,
14,0.0206394,,,,,
14,0.0296055,,,,,
14,0.0271451,,,,,
14,0.0298375,,,,,
14,0.0278434,,,,,
14,0.0185612,,,,,
14,0.0225261,,,,,
14,0.0185988,,,,,
14,0.0334011,,,,,
14,0.0225697,,,,,
14,0.0251549,,,,,
14,0.0240305,,,,,
14,0.0227751,,,,,
14,0.026537,,,,,
14,0.0200684,,,,,
14,0.0220474,,,,,
14,0.0246304,,,,,
14,0.0251655,,,,,
14,0.0204141,,,,,
14,0.028996,,,,,
14,0.0251117,,,,,
14,0.0179982,,,,,
14,0.0231456,,,,,
14,0.0159656,,,,,
14,0.0226825,,,,,
14,0.0246501,,,,,
14,0.0232052,,,,,
14,0.02389,,,,,
14,0.0214419,,,,,
14,0.0217071,,,,,
14,0.0271302,,,,,
14,0.022817,,,,,
14,0.0247216,,,,,
14,0.0316792,,,,,
14,0.0206032,,,,,
14,0.0303664,,,,,
14,0.0490461,,,,,
14,0.0272436,,,,,
14,0.0196083,,,,,
14,0.0267659,,,,,
14,0.0285198,,,,,
14,0.0232608,,,,,
14,0.0209708,,,,,
14,0.0240872,,,,,
14,0.0260864,,,,,
14,0.0226629,,,,,
14,0.0292804,,,,,
14,0.0209932,,,,,
14,0.0259845,,,,,
14,0.0215301,,,,,
14,0.0260414,,,,,
14,0.0225204,,,,,
14,0.0252643,,,,,
14,0.0289701,,,,,
14,0.0227528,,,,,
14,0.0267744,,,,,
14,0.0247744,,,,,
14,0.0182944,,,,,
14,0.0258205,,,,,
14,0.024801,,,,,
14,0.0270488,,,,,
14,0.0247831,,,,,
14,0.0207344,,,,,
14,0.0314469,,,,,
14,0.0525294,,,,,
14,0.0274824,,,,,
14,0.0183661,,,,,
14,0.0266013,,,,,
14,0.0293481,,,,,
14,0.0293097,,,,,
14,0.0250595,,,,,
14,0.0215969,,,,,
14,0.0259448,,,,,
14,0.0204556,,,,,
14,0.042756,,,,,
14,0.0303875,,,,,
14,0.0207055,,,,,
14,0.0250871,,,,,
14,0.0220655,,,,,
14,0.0267197,,,,,
14,0.0240416,,,,,
14,0.0184528,,,,,
14,0.0249997,,,,,
14,0.0228962,,,,,
14,0.0197537,,,,,
14,0.0257314,,,,,
14,0.0317447,,,,,
14,0.026009,,,,,
14,0.0269832,,,,,
14,0.0236557,,,,,
14,0.0289458,,,,,
14,0.0267793,,,,,
14,0.0258478,,,,,
14,0.0212247,,,,,
14,0.0206367,,,,,
14,0.0218333,,,,,
14,0.0313611,,,,,
14,0.0247145,,,,,
14,0.0247988,,,,,
14,0.0280448,,,,,
14,0.0202818,,,,,
14,0.0238091,,,,,
14,0.0224522,,,,,
14,0.0191402,,,,,
14,0.0336568,,,,,
14,0.031902,,,,,
14,0.0229787,,,,,
14,0.0289348,,,,,
14,0.0238907,,,,,
14,0.0273642,,,,,
14,0.0183729,,,,,
14,0.0198697,,,,,
14,0.0226519,,,,,
14,0.0180001,,,,,
14,0.0302655,,,,,
14,0.0288242,,,,,
14,0.0187121,,,,,
14,0.0560522,,,,,
14,0.0225617,,,,,
14,0.0225563,,,,,
14,0.022743,,,,,
14,0.0250494,,,,,
14,0.0275891,,,,,
14,0.0257304,,,,,
14,0.02307,,,,,
14,0.0215207,,,,,
14,0.0205789,,,,,
14,0.0224409,,,,,
14,0.0218445,,,,,
14,0.0208808,,,,,
14,0.0215753,,,,,
14,0.0268389,,,,,
14,0.0240283,,,,,
14,0.0247792,,,,,
14,0.0311356,,,,,
14,0.0208112,,,,,
14,0.0235321,,,,,
14,0.0261217,,,,,
14,0.0268102,,,,,
14,0.0202265,,,,,
14,0.0272203,,,,,
14,0.0289489,,,,,
14,0.0228803,,,,,
14,0.0226273,,,,,
14,0.022945,,,,,
14,0.0525417,,,,,
14,0.029511,,,,,
14,0.0230598,,,,,
14,0.0247334,,,,,
14,0.0220868,,,,,
14,0.0268114,,,,,
14,0.0208023,,,,,
14,0.0280967,,,,,
14,0.0295092,,,,,
14,0.0200121,,,,,
14,0.021625,,,,,
14,0.026834,,,,,
14,0.0271086,,,,,
14,0.0240597,,,,,
14,0.0261145,,,,,
14,0.0257267,,,,,
14,0.0272098,,,,,
14,0.0282227,,,,,
14,0.0228057,,,,,
14,0.0244184,,,,,
14,0.0198874,,,,,
14,0.0196808,,,,,
14,0.0238697,,,,,
14,0.0318153,,,,,
14,0.0309148,,,,,
14,0.0220103,,,,,
14,0.023219,,,,,
14,0.0276398,,,,,
14,0.0310215,,,,,
14,0.0297285,,,,,
14,0.0269116,,,,,
14,0.022692,,,,,
14,0.0279815,,,,,
14,0.0204357,,,,,
14,0.0202592,,,,,
14,0.0193847,,,,,
14,0.0206051,,,,,
14,0.0198454,,,,,
14,0.028722,,,,,
14,0.0205279,,,,,
14,0.0203956,,,,,
14,0.0218885,,,,,
14,0.0312622,,,,,
14,0.038162,,,,,
14,0.0228673,,,,,
14,0.0331102,,,,,
14,0.0208834,,,,,
14,0.0245357,,,,,
