Max Component Size,Compute Time (s),runScen3_1_rand,,,,
150,0.0036185,,150,0.003580389,,150
150,0.0035763,,,,,
150,0.0033922,,,,,
150,0.0032532,,,,,
150,0.0031181,,,,,
150,0.0037755,,,,,
150,0.0035396,,,,,
150,0.0032745,,,,,
150,0.0035853,,,,,
150,0.0037079,,,,,
150,0.004292,,,,,
150,0.0035614,,,,,
150,0.0035244,,,,,
150,0.0036864,,,,,
150,0.0034741,,,,,
150,0.0036412,,,,,
150,0.0035351,,,,,
150,0.003366,,,,,
150,0.0039731,,,,,
150,0.0039225,,,,,
150,0.0042588,,,,,
150,0.0036497,,,,,
150,0.0039606,,,,,
150,0.0038634,,,,,
150,0.0041201,,,,,
150,0.0035194,,,,,
150,0.0038474,,,,,
150,0.002994,,,,,
150,0.003252,,,,,
150,0.0038701,,,,,
150,0.0032989,,,,,
150,0.0034375,,,,,
150,0.0031168,,,,,
150,0.0035549,,,,,
150,0.0037949,,,,,
150,0.0038801,,,,,
150,0.0037349,,,,,
150,0.003254,,,,,
150,0.003428,,,,,
150,0.0036865,,,,,
150,0.0033252,,,,,
150,0.003237,,,,,
150,0.0034727,,,,,
150,0.0032665,,,,,
150,0.003218,,,,,
150,0.0034128,,,,,
150,0.003684,,,,,
150,0.00392,,,,,
150,0.0040354,,,,,
150,0.0033476,,,,,
150,0.0037923,,,,,
150,0.0036521,,,,,
150,0.0033981,,,,,
150,0.0035699,,,,,
150,0.0036453,,,,,
150,0.0038708,,,,,
150,0.003175,,,,,
150,0.0035057,,,,,
150,0.0038712,,,,,
150,0.0037882,,,,,
150,0.0032057,,,,,
150,0.0036424,,,,,
150,0.0040141,,,,,
150,0.0036822,,,,,
150,0.0037699,,,,,
150,0.0035039,,,,,
150,0.0031192,,,,,
150,0.0034193,,,,,
150,0.0035594,,,,,
150,0.0036246,,,,,
150,0.0035155,,,,,
150,0.0039288,,,,,
150,0.0035101,,,,,
150,0.0033911,,,,,
150,0.003789,,,,,
150,0.0036873,,,,,
150,0.0035985,,,,,
150,0.0039279,,,,,
150,0.0031574,,,,,
150,0.0033285,,,,,
150,0.0036953,,,,,
150,0.0034758,,,,,
150,0.0036175,,,,,
150,0.0036858,,,,,
150,0.0033825,,,,,
150,0.0039774,,,,,
150,0.0032933,,,,,
150,0.0035053,,,,,
150,0.0035973,,,,,
150,0.0035466,,,,,
150,0.0034503,,,,,
150,0.0035949,,,,,
150,0.0036627,,,,,
150,0.0033502,,,,,
150,0.0037649,,,,,
150,0.0031978,,,,,
150,0.003371,,,,,
150,0.0036976,,,,,
150,0.0036122,,,,,
150,0.0032099,,,,,
150,0.003853,,,,,
150,0.0036873,,,,,
150,0.0036996,,,,,
150,0.0033435,,,,,
150,0.0038373,,,,,
150,0.0038021,,,,,
150,0.0030262,,,,,
150,0.0036865,,,,,
150,0.003106,,,,,
150,0.0038609,,,,,
150,0.003542,,,,,
150,0.0034363,,,,,
150,0.0031894,,,,,
150,0.0035343,,,,,
150,0.0030552,,,,,
150,0.0036831,,,,,
150,0.0031528,,,,,
150,0.0031035,,,,,
150,0.0037007,,,,,
150,0.0035928,,,,,
150,0.0032425,,,,,
150,0.0038994,,,,,
150,0.0034877,,,,,
150,0.0036195,,,,,
150,0.0034849,,,,,
150,0.0034958,,,,,
150,0.0035627,,,,,
150,0.0030917,,,,,
150,0.0039094,,,,,
150,0.003401,,,,,
150,0.0036305,,,,,
150,0.0035783,,,,,
150,0.0032293,,,,,
150,0.0035645,,,,,
150,0.0030993,,,,,
150,0.0038673,,,,,
150,0.0033217,,,,,
150,0.0037787,,,,,
150,0.0033564,,,,,
150,0.003789,,,,,
150,0.003576,,,,,
150,0.0037431,,,,,
150,0.0037646,,,,,
150,0.0038595,,,,,
150,0.0035569,,,,,
150,0.003562,,,,,
150,0.0036273,,,,,
150,0.0035658,,,,,
150,0.0031183,,,,,
150,0.0037868,,,,,
150,0.0041708,,,,,
150,0.0036244,,,,,
150,0.0037452,,,,,
150,0.0039969,,,,,
150,0.0039634,,,,,
150,0.0037921,,,,,
150,0.0036973,,,,,
150,0.0032036,,,,,
150,0.0032391,,,,,
150,0.0034949,,,,,
150,0.0038718,,,,,
150,0.0035859,,,,,
150,0.0035603,,,,,
150,0.0033928,,,,,
150,0.0038123,,,,,
150,0.0036563,,,,,
150,0.0034439,,,,,
150,0.0034717,,,,,
150,0.0037237,,,,,
150,0.0034919,,,,,
150,0.0037084,,,,,
150,0.0034256,,,,,
150,0.0035673,,,,,
150,0.0036665,,,,,
150,0.0030845,,,,,
150,0.0036929,,,,,
150,0.0037874,,,,,
150,0.0036252,,,,,
150,0.0035224,,,,,
150,0.0034863,,,,,
150,0.0037114,,,,,
150,0.0039578,,,,,
150,0.0040651,,,,,
150,0.0033875,,,,,
150,0.003654,,,,,
150,0.0036072,,,,,
150,0.0038131,,,,,
150,0.0038756,,,,,
150,0.0033683,,,,,
150,0.0033304,,,,,
150,0.003664,,,,,
150,0.0033805,,,,,
150,0.0040862,,,,,
150,0.003798,,,,,
150,0.0035257,,,,,
150,0.0031125,,,,,
150,0.0039677,,,,,
150,0.0039906,,,,,
150,0.0034806,,,,,
150,0.0037442,,,,,
