Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
29,0.0941967,,29,0.111326781,,29
29,0.1073416,,,,,
29,0.115614,,,,,
29,0.0937995,,,,,
29,0.0939479,,,,,
29,0.1031253,,,,,
29,0.0979052,,,,,
29,0.1075036,,,,,
29,0.0994716,,,,,
29,0.1096062,,,,,
29,0.1157684,,,,,
29,0.1215721,,,,,
29,0.1121662,,,,,
29,0.1228086,,,,,
29,0.1193187,,,,,
29,0.2190402,,,,,
29,0.0939911,,,,,
29,0.0950185,,,,,
29,0.0942293,,,,,
29,0.9200795,,,,,
29,0.5869538,,,,,
29,0.2048547,,,,,
29,0.1108565,,,,,
29,0.1352869,,,,,
29,0.3522321,,,,,
29,0.2217369,,,,,
29,0.1167962,,,,,
29,0.095455,,,,,
29,0.1147891,,,,,
29,0.1162022,,,,,
29,0.0940611,,,,,
29,0.0965569,,,,,
29,0.1118361,,,,,
29,0.0949138,,,,,
29,0.1245643,,,,,
29,0.0981101,,,,,
29,0.0938234,,,,,
29,0.1060852,,,,,
29,0.1083224,,,,,
29,0.1078027,,,,,
29,0.0928464,,,,,
29,0.0939504,,,,,
29,0.1156789,,,,,
29,0.0941835,,,,,
29,0.0938288,,,,,
29,0.1094438,,,,,
29,0.1086797,,,,,
29,0.1487704,,,,,
29,0.1010702,,,,,
29,0.0937737,,,,,
29,0.0944341,,,,,
29,0.0933065,,,,,
29,0.0957061,,,,,
29,0.1093435,,,,,
29,0.0934515,,,,,
29,0.09633,,,,,
29,0.0947686,,,,,
29,0.0939356,,,,,
29,0.0928655,,,,,
29,0.1126532,,,,,
29,0.1038263,,,,,
29,0.0936065,,,,,
29,0.0951615,,,,,
29,0.1050717,,,,,
29,0.1069076,,,,,
29,0.0950413,,,,,
29,0.0949041,,,,,
29,0.1049613,,,,,
29,0.0976071,,,,,
29,0.1083192,,,,,
29,0.0961217,,,,,
29,0.0937937,,,,,
29,0.0981715,,,,,
29,0.0943765,,,,,
29,0.094138,,,,,
29,0.0953719,,,,,
29,0.1058362,,,,,
29,0.1090197,,,,,
29,0.0940367,,,,,
29,0.0965245,,,,,
29,0.1175843,,,,,
29,0.1333165,,,,,
29,0.0947146,,,,,
29,0.1092968,,,,,
29,0.0978709,,,,,
29,0.0943614,,,,,
29,0.0946246,,,,,
29,0.1100096,,,,,
29,0.0948802,,,,,
29,0.0927422,,,,,
29,0.093628,,,,,
29,0.147653,,,,,
29,0.1098958,,,,,
29,0.0938481,,,,,
29,0.1071859,,,,,
29,0.0935096,,,,,
29,0.1021799,,,,,
29,0.0953485,,,,,
29,0.0968249,,,,,
29,0.0940034,,,,,
29,0.0959159,,,,,
29,0.1067421,,,,,
29,0.0942406,,,,,
29,0.1219899,,,,,
29,0.0935135,,,,,
29,0.0933287,,,,,
29,0.0934264,,,,,
29,0.1087791,,,,,
29,0.1006509,,,,,
29,0.0934355,,,,,
29,0.1071314,,,,,
29,0.0955718,,,,,
29,0.116104,,,,,
29,0.1094555,,,,,
29,0.0955093,,,,,
29,0.0936378,,,,,
29,0.1259906,,,,,
29,0.0939345,,,,,
29,0.0943401,,,,,
29,0.1060802,,,,,
29,0.1132245,,,,,
29,0.1108326,,,,,
29,0.1090392,,,,,
29,0.0945649,,,,,
29,0.1002127,,,,,
29,0.0941681,,,,,
29,0.0951641,,,,,
29,0.0953713,,,,,
29,0.1070157,,,,,
29,0.092684,,,,,
29,0.1047623,,,,,
29,0.1165884,,,,,
29,0.0936384,,,,,
29,0.1054114,,,,,
29,0.1016791,,,,,
29,0.098335,,,,,
29,0.0981779,,,,,
29,0.0952576,,,,,
29,0.0930592,,,,,
29,0.094222,,,,,
29,0.1136089,,,,,
29,0.0943597,,,,,
29,0.1033524,,,,,
29,0.0997061,,,,,
29,0.095144,,,,,
29,0.1017427,,,,,
29,0.0949964,,,,,
29,0.093437,,,,,
29,0.0926765,,,,,
29,0.114113,,,,,
29,0.105583,,,,,
29,0.0973031,,,,,
29,0.0979012,,,,,
29,0.1074339,,,,,
29,0.0943723,,,,,
29,0.0944912,,,,,
29,0.0941734,,,,,
29,0.0950572,,,,,
29,0.0954917,,,,,
29,0.1010481,,,,,
29,0.095166,,,,,
29,0.0934084,,,,,
29,0.1058564,,,,,
29,0.0982093,,,,,
29,0.0997658,,,,,
29,0.0944186,,,,,
29,0.0936939,,,,,
29,0.0941488,,,,,
29,0.0956425,,,,,
29,0.1000519,,,,,
29,0.1011339,,,,,
29,0.0962036,,,,,
29,0.1055557,,,,,
29,0.094145,,,,,
29,0.100233,,,,,
29,0.1128314,,,,,
29,0.0981784,,,,,
29,0.1286996,,,,,
29,0.1029792,,,,,
29,0.108474,,,,,
29,0.1015465,,,,,
29,0.1030235,,,,,
29,0.1021315,,,,,
29,0.0965169,,,,,
29,0.1068769,,,,,
29,0.095215,,,,,
29,0.1096858,,,,,
29,0.0998939,,,,,
29,0.1030444,,,,,
29,0.094933,,,,,
29,0.1041152,,,,,
29,0.0955659,,,,,
29,0.1059978,,,,,
29,0.0942716,,,,,
29,0.0965813,,,,,
29,0.0947563,,,,,
29,0.0949207,,,,,
29,0.1026548,,,,,
29,0.0979639,,,,,
29,0.0946486,,,,,
