Max Component Size,Compute Time (s),runScen2_2Random,,,,
1400,0.0138695,,,,,
1516,0.0139939,,,,,
1460,0.013968,,,,,
1430,0.0138581,,,,,
1550,0.0144491,,,,,
1470,0.0140508,,,,,
1490,0.0143132,,,,,
1490,0.0147342,,,,,
1390,0.0137024,,,,,
1468,0.0139314,,,,,
1400,0.0147611,,,,,
1400,0.0138915,,,,,
1390,0.0145564,,,,,
1460,0.0140318,,,,,
1480,0.0139683,,,,,
1408,0.013685,,,,,
1470,0.0141645,,,,,
1500,0.0140066,,,,,
1436,0.0138106,,,,,
1460,0.0140023,,,,,
1408,0.0138782,,,,,
1400,0.013755,,,,,
1490,0.0141464,,,,,
1500,0.0141718,,,,,
1377,0.013844,,,,,
1520,0.0147092,,,,,
1510,0.0140276,,,,,
1450,0.0139976,,,,,
1460,0.0139376,,,,,
1454,0.0139146,,,,,
1370,0.0138793,,,,,
1470,0.0139507,,,,,
1520,0.0139893,,,,,
1450,0.0141011,,,,,
1480,0.0140135,,,,,
1360,0.0138832,,,,,
1448,0.0138207,,,,,
1410,0.0138575,,,,,
1466,0.0146824,,,,,
1450,0.013992,,,,,
1520,0.0137614,,,,,
1400,0.0138326,,,,,
1490,0.0139562,,,,,
1500,0.0139882,,,,,
1410,0.0137992,,,,,
1450,0.013773,,,,,
1470,0.0141072,,,,,
1520,0.0140487,,,,,
1397,0.0137794,,,,,
1490,0.0140738,,,,,
1480,0.0141001,,,,,
1500,0.0147694,,,,,
1450,0.0140742,,,,,
1480,0.0141386,,,,,
1440,0.0140023,,,,,
1430,0.013945,,,,,
1460,0.0141164,,,,,
1440,0.0145628,,,,,
1500,0.0139228,,,,,
1438,0.0139071,,,,,
1480,0.0143283,,,,,
1470,0.0144152,,,,,
1500,0.0139638,,,,,
1430,0.014518,,,,,
1458,0.0144385,,,,,
1478,0.0140952,,,,,
1410,0.0140642,,,,,
1390,0.0139214,,,,,
1456,0.0139161,,,,,
1430,0.0141163,,,,,
1380,0.0138495,,,,,
1490,0.0140053,,,,,
1480,0.0143072,,,,,
1500,0.0141126,,,,,
1470,0.0146616,,,,,
1460,0.0141651,,,,,
1440,0.0138859,,,,,
1470,0.0146717,,,,,
1450,0.0139317,,,,,
1500,0.0140682,,,,,
1500,0.0140324,,,,,
1440,0.0138948,,,,,
1490,0.0149963,,,,,
1490,0.0140048,,,,,
1470,0.0139488,,,,,
1470,0.0141047,,,,,
1530,0.014174,,,,,
1470,0.0150537,,,,,
1430,0.0141114,,,,,
1420,0.0142446,,,,,
1440,0.0149286,,,,,
1490,0.0141672,,,,,
1450,0.0150936,,,,,
1490,0.0140713,,,,,
1520,0.0139569,,,,,
1436,0.0138294,,,,,
1510,0.0141326,,,,,
1490,0.0140922,,,,,
1500,0.0140949,,,,,
1406,0.0137618,,,,,
1470,0.0140878,,,,,
