Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
6,0.1396698,,6,0.166457371,,6
6,0.170536,,,,,
6,0.1421121,,,,,
6,0.1426159,,,,,
6,0.151274,,,,,
6,0.1433212,,,,,
6,0.1391251,,,,,
6,0.1624102,,,,,
6,0.1698077,,,,,
6,0.1612262,,,,,
6,0.6017647,,,,,
6,0.146665,,,,,
6,0.1361684,,,,,
6,0.1411678,,,,,
6,0.2393529,,,,,
6,0.1428401,,,,,
6,0.1535455,,,,,
6,0.1453138,,,,,
6,0.1469295,,,,,
6,0.1443805,,,,,
6,0.14798,,,,,
6,0.1333178,,,,,
6,0.1484411,,,,,
6,0.1661911,,,,,
6,0.1385078,,,,,
6,0.1548669,,,,,
6,0.1651137,,,,,
6,0.1371127,,,,,
6,0.1742749,,,,,
6,0.145892,,,,,
6,0.1402327,,,,,
6,0.1358106,,,,,
6,0.16657,,,,,
6,0.1430324,,,,,
6,0.1531617,,,,,
6,0.1435931,,,,,
6,0.1468421,,,,,
6,0.152286,,,,,
6,0.1459216,,,,,
6,0.1349131,,,,,
6,0.1456967,,,,,
6,0.1802392,,,,,
6,0.1355252,,,,,
6,0.1561064,,,,,
6,0.1511964,,,,,
6,0.1414679,,,,,
6,0.1577561,,,,,
6,0.1516939,,,,,
6,0.1644574,,,,,
6,0.2041759,,,,,
6,0.148431,,,,,
6,0.143475,,,,,
6,0.1579134,,,,,
6,0.1556369,,,,,
6,0.1506952,,,,,
6,0.1548268,,,,,
6,0.150886,,,,,
6,0.1564312,,,,,
6,0.2783012,,,,,
6,0.1509813,,,,,
6,0.1406215,,,,,
6,0.1515327,,,,,
6,0.1551828,,,,,
6,0.1486801,,,,,
6,0.1382551,,,,,
6,0.1374025,,,,,
6,0.1609426,,,,,
6,0.1439094,,,,,
6,0.1513749,,,,,
6,0.1339133,,,,,
6,0.1542591,,,,,
6,0.1610719,,,,,
6,0.1321073,,,,,
6,0.1501079,,,,,
6,0.1442817,,,,,
6,0.1479701,,,,,
6,0.1547409,,,,,
6,0.1328963,,,,,
6,0.1898012,,,,,
6,0.1617296,,,,,
6,0.144333,,,,,
6,0.1414803,,,,,
6,0.1361192,,,,,
6,0.1368482,,,,,
6,0.1472426,,,,,
6,0.1579135,,,,,
6,0.1397741,,,,,
6,0.1407088,,,,,
6,0.1736829,,,,,
6,0.139829,,,,,
6,0.1466398,,,,,
6,0.1440701,,,,,
6,0.1507671,,,,,
6,0.1488706,,,,,
6,0.1671319,,,,,
6,0.1462379,,,,,
6,0.1440446,,,,,
6,0.147773,,,,,
6,0.2061317,,,,,
6,0.1386635,,,,,
6,0.1363211,,,,,
6,0.1419814,,,,,
6,0.2071811,,,,,
6,0.162921,,,,,
6,0.1577349,,,,,
6,0.1384053,,,,,
6,0.1393308,,,,,
6,0.1618147,,,,,
6,0.1389222,,,,,
6,0.1397772,,,,,
6,0.1329433,,,,,
6,0.1388157,,,,,
6,0.1469181,,,,,
6,0.1556124,,,,,
6,0.1502985,,,,,
6,0.1363709,,,,,
6,0.1775283,,,,,
6,0.14674,,,,,
6,0.1452341,,,,,
6,0.1502514,,,,,
6,0.1513212,,,,,
6,0.1642511,,,,,
6,0.1527434,,,,,
6,0.1431984,,,,,
6,0.1385681,,,,,
6,0.136191,,,,,
6,0.1416306,,,,,
6,0.1617055,,,,,
6,0.1406807,,,,,
6,0.1397666,,,,,
6,0.136554,,,,,
6,0.2164215,,,,,
6,0.1417,,,,,
6,0.1630896,,,,,
6,0.1753241,,,,,
6,0.1700507,,,,,
6,0.1409452,,,,,
6,0.1547659,,,,,
6,0.1472632,,,,,
6,0.1489305,,,,,
6,0.1427223,,,,,
6,0.1717966,,,,,
6,0.1471873,,,,,
6,0.1400075,,,,,
6,0.1395545,,,,,
6,0.1486774,,,,,
6,0.1603894,,,,,
6,0.1477736,,,,,
6,0.1539647,,,,,
6,0.1634999,,,,,
6,0.1515457,,,,,
6,0.145445,,,,,
6,0.1479852,,,,,
6,0.1435046,,,,,
6,0.1467819,,,,,
6,0.171074,,,,,
6,0.1531404,,,,,
6,0.1502407,,,,,
6,0.1478782,,,,,
6,0.6178924,,,,,
6,0.1431973,,,,,
6,0.1521188,,,,,
6,0.1420335,,,,,
6,0.13633,,,,,
6,0.134564,,,,,
6,0.1703492,,,,,
6,0.155878,,,,,
6,0.1503738,,,,,
6,0.1448636,,,,,
6,0.1437448,,,,,
6,0.1452176,,,,,
6,0.1368961,,,,,
6,0.145455,,,,,
6,0.4282551,,,,,
6,0.8524835,,,,,
6,0.8641377,,,,,
6,0.1313767,,,,,
6,0.6012684,,,,,
6,0.1464471,,,,,
6,0.149785,,,,,
6,0.145677,,,,,
6,0.1401814,,,,,
6,0.1498267,,,,,
6,0.1529705,,,,,
6,0.1431253,,,,,
6,0.1502156,,,,,
6,0.1340137,,,,,
6,0.140702,,,,,
6,0.1550574,,,,,
6,0.1370417,,,,,
6,0.1403653,,,,,
6,0.1649428,,,,,
6,0.1347486,,,,,
6,0.133705,,,,,
6,0.1672544,,,,,
6,0.146664,,,,,
6,0.1653751,,,,,
6,0.1407173,,,,,
6,0.1346867,,,,,
6,0.1589399,,,,,
