Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
6,0.126655,,6,0.145221624,,6
6,0.1353865,,,,,
6,0.1310462,,,,,
6,0.1340001,,,,,
6,0.132373,,,,,
6,0.1240709,,,,,
6,0.158485,,,,,
6,0.1299864,,,,,
6,0.1254398,,,,,
6,0.1330562,,,,,
6,0.1328331,,,,,
6,0.1302365,,,,,
6,0.1430393,,,,,
6,0.3705091,,,,,
6,0.1305723,,,,,
6,0.1320819,,,,,
6,0.1215044,,,,,
6,0.134435,,,,,
6,0.1302915,,,,,
6,0.1438608,,,,,
6,0.1383314,,,,,
6,0.1284677,,,,,
6,0.1347242,,,,,
6,0.1273648,,,,,
6,0.1352036,,,,,
6,0.1370677,,,,,
6,0.1231764,,,,,
6,0.1230529,,,,,
6,0.1320202,,,,,
6,0.1536618,,,,,
6,0.1312679,,,,,
6,0.1387361,,,,,
6,0.1317047,,,,,
6,0.1331274,,,,,
6,0.1284493,,,,,
6,0.1268219,,,,,
6,0.1205519,,,,,
6,0.1310217,,,,,
6,0.1240162,,,,,
6,0.1453155,,,,,
6,0.1263251,,,,,
6,0.1307994,,,,,
6,0.1361167,,,,,
6,0.1302812,,,,,
6,0.1346486,,,,,
6,0.1366762,,,,,
6,0.1273871,,,,,
6,0.1192679,,,,,
6,0.1222671,,,,,
6,0.141294,,,,,
6,0.1449644,,,,,
6,0.1346005,,,,,
6,0.13636,,,,,
6,0.1350365,,,,,
6,0.1287573,,,,,
6,0.1383258,,,,,
6,0.1294249,,,,,
6,0.1294114,,,,,
6,0.1308767,,,,,
6,0.1244829,,,,,
6,0.2041997,,,,,
6,0.1355298,,,,,
6,0.7946088,,,,,
6,0.1266379,,,,,
6,0.4167008,,,,,
6,0.3308456,,,,,
6,0.1269436,,,,,
6,0.1233449,,,,,
6,0.2698984,,,,,
6,0.6026132,,,,,
6,0.1512089,,,,,
6,0.1324573,,,,,
6,0.1297002,,,,,
6,0.1369626,,,,,
6,0.1300338,,,,,
6,0.1311189,,,,,
6,0.1341023,,,,,
6,0.1278441,,,,,
6,0.1310678,,,,,
6,0.1325379,,,,,
6,0.1241679,,,,,
6,0.1339103,,,,,
6,0.1419514,,,,,
6,0.1282209,,,,,
6,0.1626429,,,,,
6,0.1372926,,,,,
6,0.1279071,,,,,
6,0.1375155,,,,,
6,0.1246001,,,,,
6,0.1324802,,,,,
6,0.1306437,,,,,
6,0.1336679,,,,,
6,0.1456017,,,,,
6,0.1482381,,,,,
6,0.1439767,,,,,
6,0.138552,,,,,
6,0.1317151,,,,,
6,0.1342105,,,,,
6,0.1288542,,,,,
6,0.1276819,,,,,
6,0.1324428,,,,,
6,0.1399903,,,,,
6,0.1359903,,,,,
6,0.1392428,,,,,
6,0.1231845,,,,,
6,0.1271132,,,,,
6,0.1267515,,,,,
6,0.1209751,,,,,
6,0.148057,,,,,
6,0.1363651,,,,,
6,0.12592,,,,,
6,0.138949,,,,,
6,0.1317975,,,,,
6,0.1343448,,,,,
6,0.1452969,,,,,
6,0.1413828,,,,,
6,0.1418068,,,,,
6,0.1238339,,,,,
6,0.1433499,,,,,
6,0.1455351,,,,,
6,0.1277728,,,,,
6,0.1348626,,,,,
6,0.135566,,,,,
6,0.1327115,,,,,
6,0.1375965,,,,,
6,0.1348906,,,,,
6,0.1526195,,,,,
6,0.1464577,,,,,
6,0.1336364,,,,,
6,0.1549387,,,,,
6,0.1275864,,,,,
6,0.1264808,,,,,
6,0.1233796,,,,,
6,0.1332127,,,,,
6,0.1242382,,,,,
6,0.1296448,,,,,
6,0.1470511,,,,,
6,0.1333167,,,,,
6,0.1365583,,,,,
6,0.1320342,,,,,
6,0.1390792,,,,,
6,0.1531934,,,,,
6,0.1277684,,,,,
6,0.141658,,,,,
6,0.1240117,,,,,
6,0.1496441,,,,,
6,0.1391778,,,,,
6,0.1427313,,,,,
6,0.1412459,,,,,
6,0.1522403,,,,,
6,0.1265466,,,,,
6,0.1368128,,,,,
6,0.1394952,,,,,
6,0.1662648,,,,,
6,0.125474,,,,,
6,0.1362642,,,,,
6,0.1206371,,,,,
6,0.1377915,,,,,
6,0.1381918,,,,,
6,0.1430221,,,,,
6,0.130961,,,,,
6,0.1443046,,,,,
6,0.1379257,,,,,
6,0.1405219,,,,,
6,0.139831,,,,,
6,0.1374649,,,,,
6,0.1469515,,,,,
6,0.1267607,,,,,
6,0.2062669,,,,,
6,0.1191567,,,,,
6,0.1384667,,,,,
6,0.131169,,,,,
6,0.1392685,,,,,
6,0.1235938,,,,,
6,0.139514,,,,,
6,0.1253658,,,,,
6,0.1590693,,,,,
6,0.1335895,,,,,
6,0.1372593,,,,,
6,0.1429792,,,,,
6,0.1348893,,,,,
6,0.1403665,,,,,
6,0.1356307,,,,,
6,0.1259989,,,,,
6,0.1350085,,,,,
6,0.1395732,,,,,
6,0.1349742,,,,,
6,0.135227,,,,,
6,0.1278181,,,,,
6,0.1345209,,,,,
6,0.1372387,,,,,
6,0.1355965,,,,,
6,0.1338265,,,,,
6,0.1248957,,,,,
6,0.1300952,,,,,
6,0.1338607,,,,,
6,0.1333174,,,,,
6,0.1391993,,,,,
6,0.1417993,,,,,
6,0.1384963,,,,,
