Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
20,0.2478098,,20,0.248391029,,20
20,0.2394974,,,,,
20,0.2497384,,,,,
20,0.2369269,,,,,
20,0.260157,,,,,
20,0.2649709,,,,,
20,0.2595384,,,,,
20,0.2438063,,,,,
20,0.2368999,,,,,
20,0.2371581,,,,,
20,0.2372438,,,,,
20,0.2411037,,,,,
20,0.238476,,,,,
20,0.2353802,,,,,
20,0.4583466,,,,,
20,0.2663667,,,,,
20,0.2386856,,,,,
20,0.2638111,,,,,
20,0.2343298,,,,,
20,0.2498932,,,,,
20,0.243093,,,,,
20,0.2362669,,,,,
20,0.2521667,,,,,
20,0.2351746,,,,,
20,0.2466475,,,,,
20,0.2383167,,,,,
20,0.2338434,,,,,
20,0.2777957,,,,,
20,0.2634567,,,,,
20,0.2742545,,,,,
20,0.2589499,,,,,
20,0.2413153,,,,,
20,0.2456321,,,,,
20,0.2772622,,,,,
20,0.2342148,,,,,
20,0.2434318,,,,,
20,0.2360338,,,,,
20,0.2538012,,,,,
20,0.2833688,,,,,
20,0.2653568,,,,,
20,0.2396176,,,,,
20,0.2359731,,,,,
20,0.2345918,,,,,
20,0.2473656,,,,,
20,0.2391299,,,,,
20,0.2390838,,,,,
20,0.2337623,,,,,
20,0.2493121,,,,,
20,0.246452,,,,,
20,0.2455136,,,,,
20,0.2370957,,,,,
20,0.2380642,,,,,
20,0.2415713,,,,,
20,0.2409699,,,,,
20,0.2411305,,,,,
20,0.2496613,,,,,
20,0.238823,,,,,
20,0.2398707,,,,,
20,0.2379489,,,,,
20,0.2406562,,,,,
20,0.2465875,,,,,
20,0.2419937,,,,,
20,0.2351395,,,,,
20,0.242758,,,,,
20,0.2345879,,,,,
20,0.2615317,,,,,
20,0.2445054,,,,,
20,0.2387387,,,,,
20,0.2419374,,,,,
20,0.2563366,,,,,
20,0.2473212,,,,,
20,0.2427356,,,,,
20,0.2430835,,,,,
20,0.2406008,,,,,
20,0.2403904,,,,,
20,0.2475262,,,,,
20,0.2526038,,,,,
20,0.2529745,,,,,
20,0.2424805,,,,,
20,0.2443776,,,,,
20,0.2478094,,,,,
20,0.2391996,,,,,
20,0.2393598,,,,,
20,0.2742938,,,,,
20,0.2383988,,,,,
20,0.240687,,,,,
20,0.242265,,,,,
20,0.2478603,,,,,
20,0.2401554,,,,,
20,0.2367138,,,,,
20,0.2388686,,,,,
20,0.2319453,,,,,
20,0.2437573,,,,,
20,0.2383009,,,,,
20,0.2458202,,,,,
20,0.2490723,,,,,
20,0.2329811,,,,,
20,0.2350543,,,,,
20,0.2622686,,,,,
20,0.2687796,,,,,
20,0.2862203,,,,,
20,0.2488569,,,,,
20,0.2491239,,,,,
20,0.2333091,,,,,
20,0.235708,,,,,
20,0.2352165,,,,,
20,0.2548732,,,,,
20,0.2332042,,,,,
20,0.2318626,,,,,
20,0.2398175,,,,,
20,0.2595338,,,,,
20,0.2393249,,,,,
20,0.2477501,,,,,
20,0.2456008,,,,,
20,0.2562787,,,,,
20,0.3078702,,,,,
20,0.2504024,,,,,
20,0.2590683,,,,,
20,0.2370626,,,,,
20,0.2348809,,,,,
20,0.2651925,,,,,
20,0.232816,,,,,
20,0.2649284,,,,,
20,0.2339655,,,,,
20,0.2386599,,,,,
20,0.2316742,,,,,
20,0.2470552,,,,,
20,0.2527443,,,,,
20,0.2404238,,,,,
20,0.2440345,,,,,
20,0.2394255,,,,,
20,0.2549286,,,,,
20,0.2592529,,,,,
20,0.2935264,,,,,
20,0.2594786,,,,,
20,0.2967684,,,,,
20,0.2395126,,,,,
20,0.2445271,,,,,
20,0.2552827,,,,,
20,0.2351253,,,,,
20,0.2379634,,,,,
20,0.233733,,,,,
20,0.2449835,,,,,
20,0.2537715,,,,,
20,0.2395081,,,,,
20,0.264037,,,,,
20,0.2352881,,,,,
20,0.2600288,,,,,
20,0.2527904,,,,,
20,0.2336904,,,,,
20,0.2681725,,,,,
20,0.2567384,,,,,
20,0.2629155,,,,,
20,0.2333943,,,,,
20,0.2475056,,,,,
20,0.246381,,,,,
20,0.2364226,,,,,
20,0.2357867,,,,,
20,0.2443758,,,,,
20,0.2778454,,,,,
20,0.240884,,,,,
20,0.2388983,,,,,
20,0.2718487,,,,,
20,0.2485786,,,,,
20,0.2531952,,,,,
20,0.2327946,,,,,
20,0.3149184,,,,,
20,0.2771147,,,,,
20,0.2436071,,,,,
20,0.2391285,,,,,
20,0.2453729,,,,,
20,0.2961733,,,,,
20,0.247965,,,,,
20,0.2385983,,,,,
20,0.2365447,,,,,
20,0.2334549,,,,,
20,0.2454465,,,,,
20,0.2296199,,,,,
20,0.2359583,,,,,
20,0.243186,,,,,
20,0.2339893,,,,,
20,0.2395689,,,,,
20,0.2408189,,,,,
20,0.2360676,,,,,
20,0.2334909,,,,,
20,0.2492332,,,,,
20,0.2330771,,,,,
20,0.2329529,,,,,
20,0.2760958,,,,,
20,0.2404715,,,,,
20,0.2498126,,,,,
20,0.3019383,,,,,
20,0.2430817,,,,,
20,0.2427267,,,,,
20,0.2373527,,,,,
20,0.2363765,,,,,
20,0.235708,,,,,
20,0.248812,,,,,
20,0.2337395,,,,,
20,0.2500671,,,,,
