Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
6,0.0063725,,6.725,0.006906187,,6
6,0.0054358,,,,,
28,0.0063167,,,,,
6,0.0071672,,,,,
6,0.0067337,,,,,
6,0.0060117,,,,,
6,0.0089573,,,,,
6,0.0051936,,,,,
6,0.0069766,,,,,
22,0.006019,,,,,
6,0.0064985,,,,,
6,0.0087669,,,,,
6,0.006321,,,,,
6,0.0054596,,,,,
6,0.0058215,,,,,
6,0.0069855,,,,,
6,0.0064954,,,,,
6,0.0069185,,,,,
6,0.0068565,,,,,
6,0.0063329,,,,,
6,0.0158581,,,,,
6,0.0063498,,,,,
6,0.0069644,,,,,
6,0.0052708,,,,,
6,0.0169773,,,,,
6,0.0053817,,,,,
6,0.0054517,,,,,
6,0.0068119,,,,,
6,0.0057542,,,,,
6,0.0060064,,,,,
6,0.0086299,,,,,
6,0.0066972,,,,,
6,0.0072006,,,,,
6,0.0075523,,,,,
6,0.0058727,,,,,
6,0.0056473,,,,,
6,0.0056009,,,,,
6,0.0107759,,,,,
6,0.0078807,,,,,
6,0.0073591,,,,,
6,0.0066676,,,,,
6,0.0069053,,,,,
6,0.0056733,,,,,
6,0.0057373,,,,,
6,0.0056759,,,,,
6,0.006414,,,,,
6,0.0060746,,,,,
33,0.0056338,,,,,
6,0.0060811,,,,,
11,0.0054467,,,,,
6,0.0074364,,,,,
6,0.0091062,,,,,
6,0.0056089,,,,,
6,0.0068062,,,,,
6,0.0064305,,,,,
6,0.0056493,,,,,
6,0.00666,,,,,
6,0.0059897,,,,,
6,0.0086354,,,,,
6,0.0062527,,,,,
6,0.0066393,,,,,
6,0.0066996,,,,,
6,0.0056841,,,,,
6,0.0074097,,,,,
6,0.0083651,,,,,
6,0.006113,,,,,
6,0.0117221,,,,,
6,0.0083514,,,,,
6,0.0081839,,,,,
6,0.0075905,,,,,
6,0.0064455,,,,,
6,0.0186797,,,,,
6,0.0062855,,,,,
6,0.0067455,,,,,
6,0.006562,,,,,
6,0.0063874,,,,,
6,0.0050774,,,,,
6,0.0061942,,,,,
6,0.0056878,,,,,
6,0.0057954,,,,,
6,0.0064265,,,,,
6,0.0062414,,,,,
6,0.0066746,,,,,
6,0.0063288,,,,,
6,0.0055811,,,,,
6,0.0069226,,,,,
6,0.0055656,,,,,
6,0.0053327,,,,,
6,0.0085843,,,,,
6,0.006687,,,,,
6,0.0079522,,,,,
6,0.0065463,,,,,
6,0.006913,,,,,
6,0.0059322,,,,,
6,0.0060023,,,,,
6,0.0060416,,,,,
22,0.0048899,,,,,
6,0.0060006,,,,,
6,0.0054516,,,,,
6,0.0056067,,,,,
6,0.0060137,,,,,
6,0.0061316,,,,,
6,0.006081,,,,,
6,0.0078842,,,,,
6,0.0069307,,,,,
6,0.0053564,,,,,
6,0.0077238,,,,,
6,0.0066676,,,,,
6,0.0056506,,,,,
6,0.0079119,,,,,
6,0.0077695,,,,,
6,0.006591,,,,,
6,0.0071041,,,,,
6,0.0066208,,,,,
6,0.0067881,,,,,
6,0.0058912,,,,,
6,0.0090732,,,,,
6,0.0074177,,,,,
6,0.0054179,,,,,
6,0.0062186,,,,,
6,0.0073386,,,,,
6,0.0056871,,,,,
6,0.0075535,,,,,
6,0.0060748,,,,,
6,0.0080943,,,,,
6,0.0226391,,,,,
6,0.0114809,,,,,
6,0.0065546,,,,,
6,0.0070659,,,,,
6,0.0056783,,,,,
6,0.0056052,,,,,
6,0.005697,,,,,
6,0.0081242,,,,,
6,0.0063085,,,,,
6,0.0056209,,,,,
6,0.006286,,,,,
22,0.0060206,,,,,
6,0.0091018,,,,,
6,0.0059381,,,,,
6,0.0060304,,,,,
6,0.0066734,,,,,
6,0.0048799,,,,,
6,0.0060999,,,,,
6,0.0063582,,,,,
6,0.0068339,,,,,
6,0.00566,,,,,
6,0.0073696,,,,,
6,0.0074183,,,,,
6,0.0073152,,,,,
22,0.0060556,,,,,
6,0.005535,,,,,
6,0.0088631,,,,,
6,0.0063918,,,,,
6,0.0066952,,,,,
6,0.0073016,,,,,
6,0.0066502,,,,,
6,0.0097487,,,,,
6,0.0057057,,,,,
33,0.0056872,,,,,
6,0.0078482,,,,,
6,0.0078909,,,,,
6,0.008366,,,,,
6,0.0087498,,,,,
6,0.0056123,,,,,
6,0.009073,,,,,
6,0.006027,,,,,
6,0.0063972,,,,,
6,0.0074692,,,,,
6,0.0064742,,,,,
6,0.0051871,,,,,
6,0.0073422,,,,,
6,0.0057851,,,,,
6,0.0067512,,,,,
6,0.0084563,,,,,
6,0.0061221,,,,,
6,0.0058644,,,,,
6,0.0057177,,,,,
6,0.0069901,,,,,
6,0.0088977,,,,,
6,0.0065715,,,,,
6,0.0078609,,,,,
6,0.0067125,,,,,
6,0.0054849,,,,,
6,0.0056104,,,,,
6,0.0068991,,,,,
6,0.0069393,,,,,
6,0.0064714,,,,,
6,0.0053671,,,,,
6,0.006411,,,,,
6,0.0063292,,,,,
6,0.0055738,,,,,
6,0.0058125,,,,,
6,0.0060032,,,,,
6,0.006906,,,,,
6,0.0068005,,,,,
6,0.0069105,,,,,
6,0.0073338,,,,,
6,0.0056953,,,,,
6,0.0058445,,,,,
6,0.0064242,,,,,
