Max Component Size,Compute Time (s),partition_lgraph_louvain
5,0.004237200000034136
20,0.0033944999998993808
5,0.004299500000001899
5,0.003380700000093384
5,0.003598399999987123
5,0.004178199999955723
5,0.004935000000045875
20,0.002988599999980579
5,0.004167800000004718
20,0.0052036000000725835
20,0.0036637000000609987
5,0.003100200000062614
20,0.0033662000000731496
25,0.005092499999932443
5,0.004081299999938892
25,0.003020500000047832
5,0.003575600000090162
5,0.004981400000019676
5,0.0036206999999421896
5,0.003414200000065648
5,0.003459199999952034
20,0.003752200000008088
20,0.003739900000027774
5,0.002883600000018305
5,0.005854600000020582
20,0.0032972999999856256
5,0.0033303000000159955
5,0.0032748999999512307
5,0.005273700000088866
5,0.0034178000000792963
20,0.003364400000009482
5,0.003091000000040367
5,0.0034473000000616594
5,0.0037085000000161017
5,0.003486299999963194
5,0.025989999999978863
20,0.003281600000036633
5,0.003283699999997225
20,0.006403800000043702
5,0.0032254999999850043
20,0.003352400000039779
20,0.010233399999947324
5,0.004185500000062348
5,0.003333999999995285
5,0.0032865000000583677
5,0.00304879999998775
5,0.004977499999995416
5,0.004147100000068349
20,0.004231399999980567
5,0.0032702999999401072
5,0.003560699999979988
20,0.003399999999942338
5,0.0035342000001037377
20,0.0034130999999888445
5,0.004545000000007349
5,0.00324620000003506
5,0.005099200000017845
5,0.0035870000000386426
20,0.003137199999969198
5,0.005911099999934777
5,0.003948899999954847
5,0.003553299999907722
20,0.004370999999991909
20,0.004422200000021803
5,0.003983599999969556
5,0.0040643999999474545
20,0.003928200000018478
5,0.0033581000000140193
5,0.003238899999928435
25,0.003978899999992791
5,0.0034120999999913693
5,0.0035593000000062602
5,0.003251599999998689
20,0.0040044999999508946
5,0.0036261000000195054
20,0.0034955999999510823
5,0.0032763999998906
5,0.004439400000023852
20,0.003684700000007979
20,0.0030552000000625412
5,0.0033194999999750507
5,0.004506699999978991
5,0.004268900000056419
5,0.003304699999944205
25,0.0034721000000672575
5,0.003851800000006733
20,0.0033908999999994194
5,0.0032201000000213753
20,0.0034934999999904903
5,0.0038285000000541913
5,0.0031696999999439868
5,0.003586900000073001
5,0.003874200000041128
5,0.0042521999999962645
5,0.003555200000050718
25,0.0032668000000057873
5,0.005812600000012935
20,0.0036180999999260166
5,0.005238400000052934
5,0.0029948000000104003
20,0.003420300000016141
5,0.003741600000012113
5,0.004662499999994907
5,0.0034326999999620966
5,0.004003799999964031
5,0.0044013000000404645
5,0.0035881000000017593
5,0.004687999999987369
5,0.0036061000000700005
5,0.0040990999999621636
5,0.0038697999999612875
20,0.005017899999984365
5,0.005546100000060505
20,0.006378000000040629
5,0.005212799999981144
5,0.010461999999961336
5,0.004422200000021803
5,0.004557900000008885
5,0.0031974999999420106
5,0.0035179000000198357
5,0.005108800000016345
5,0.003964699999983168
5,0.00550640000005842
25,0.0042508000000225366
5,0.0032327000000123007
5,0.0029220000000123036
20,0.004749800000013238
5,0.003587100000004284
5,0.003540599999951155
5,0.003664200000002893
5,0.0034222999998974046
5,0.004027099999916572
5,0.0033640000000332293
25,0.0031445000000758228
5,0.004320099999972626
20,0.0030897000000322805
5,0.0037879000000202723
5,0.00347840000006272
5,0.004030600000078266
20,0.0032445000000507207
5,0.0032716000000618806
5,0.003191300000025876
20,0.00560480000001462
20,0.0046379000000342785
5,0.003501700000015262
5,0.0036207000000558764
5,0.004095399999982874
5,0.0035868999999593143
5,0.0033173000000488173
5,0.004835700000057841
5,0.0033764999999448264
20,0.0040227000000641056
20,0.0035851000000093336
5,0.005224699999985205
5,0.0032449000000269734
20,0.002847499999916181
5,0.0032631000000264976
20,0.003678799999988769
5,0.00403459999995448
5,0.0033067000000528424
5,0.0037291999999524705
5,0.003815400000007685
5,0.0032347999999728927
5,0.0035761000000320564
5,0.004164699999932964
5,0.0036094000000730375
25,0.0032548000000360844
20,0.002926300000012816
5,0.004543699999999262
20,0.0036819999999124775
5,0.0033640000000332293
25,0.003669599999966522
20,0.004377399999953013
5,0.004395300000055613
20,0.0033801000000721615
5,0.0032589999999572683
5,0.004370200000039404
5,0.004041400000005524
20,0.003204900000014277
5,0.005385300000057214
5,0.003713100000027225
20,0.0036086999999724867
5,0.00375429999996868
5,0.0033424999999169813
5,0.00402170000006663
5,0.0035424000000148226
20,0.0032320000000254367
20,0.0037700000000313594
5,0.0048252000000275075
5,0.002879900000039015
20,0.00402299999996103
5,0.003666100000032202
20,0.003962699999988217
5,0.0033674999999675492
20,0.0036503999999695225
20,0.003982199999995828
5,0.0035947999999734748
20,0.003551000000015847
5,0.0032601999999997133
5,0.0039112999999133535
