Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
10,0.1674292,,10,0.191837303,,10
10,0.1306267,,,,,
10,0.1381667,,,,,
10,0.2256975,,,,,
10,0.1335105,,,,,
10,0.1417872,,,,,
10,0.141917,,,,,
10,0.1461389,,,,,
10,0.1567786,,,,,
10,0.5013191,,,,,
10,0.1391713,,,,,
10,0.1339391,,,,,
10,0.1354915,,,,,
10,0.1625535,,,,,
10,0.1663701,,,,,
10,0.2048503,,,,,
10,0.2065721,,,,,
10,0.1453395,,,,,
10,0.2019317,,,,,
10,0.1497001,,,,,
10,0.1496826,,,,,
10,0.1570746,,,,,
10,0.2086383,,,,,
10,0.179947,,,,,
10,0.3006094,,,,,
10,0.1520866,,,,,
10,0.2396352,,,,,
10,0.1688728,,,,,
10,0.1995436,,,,,
10,0.2429549,,,,,
10,0.1579778,,,,,
10,0.2752858,,,,,
10,0.1741373,,,,,
10,0.2170429,,,,,
10,0.1534306,,,,,
10,0.1460078,,,,,
10,0.1726481,,,,,
10,0.1805578,,,,,
10,0.1478963,,,,,
10,0.1473289,,,,,
10,0.1791499,,,,,
10,0.2546998,,,,,
10,0.1382491,,,,,
10,0.1321551,,,,,
10,0.1398614,,,,,
10,0.2302802,,,,,
10,0.2568205,,,,,
10,0.1839911,,,,,
10,0.1386768,,,,,
10,0.1386227,,,,,
10,0.2333921,,,,,
10,0.1592993,,,,,
10,0.1748823,,,,,
10,0.2051971,,,,,
10,0.1803388,,,,,
10,0.240807,,,,,
10,0.1486471,,,,,
10,0.1477505,,,,,
10,0.1642696,,,,,
10,0.1511602,,,,,
10,0.3440053,,,,,
10,0.1419991,,,,,
10,0.2204726,,,,,
10,0.2044554,,,,,
10,0.1344412,,,,,
10,0.1495464,,,,,
10,0.2474166,,,,,
10,0.1611542,,,,,
10,0.1477399,,,,,
10,0.2496265,,,,,
10,0.1416289,,,,,
10,0.1871212,,,,,
10,0.2148423,,,,,
10,0.1436148,,,,,
10,0.1726529,,,,,
10,0.1408405,,,,,
10,0.2411499,,,,,
10,0.1619501,,,,,
10,0.1608454,,,,,
10,0.1501497,,,,,
10,0.8631028,,,,,
10,1.1993628,,,,,
10,0.1408556,,,,,
10,0.6800064,,,,,
10,0.1413968,,,,,
10,0.1583458,,,,,
10,0.2001164,,,,,
10,0.1848167,,,,,
10,0.1645873,,,,,
10,0.1624391,,,,,
10,0.1956491,,,,,
10,0.1773363,,,,,
10,0.2329031,,,,,
10,0.13723,,,,,
10,0.1463025,,,,,
10,0.1588656,,,,,
10,0.1727549,,,,,
10,0.2161698,,,,,
10,0.1632838,,,,,
10,0.2197497,,,,,
10,0.1867162,,,,,
10,0.2569759,,,,,
10,0.1480958,,,,,
10,0.2111401,,,,,
10,0.234013,,,,,
10,0.1318122,,,,,
10,0.2121355,,,,,
10,0.1685994,,,,,
10,0.2062503,,,,,
10,0.1877477,,,,,
10,0.1891265,,,,,
10,0.1671219,,,,,
10,0.1967909,,,,,
10,0.1885066,,,,,
10,0.2518448,,,,,
10,0.1362959,,,,,
10,0.1930999,,,,,
10,0.1294915,,,,,
10,0.1652232,,,,,
10,0.1592403,,,,,
10,0.1795387,,,,,
10,0.2142841,,,,,
10,0.1565424,,,,,
10,0.1419119,,,,,
10,0.2385271,,,,,
10,0.1735916,,,,,
10,0.2058548,,,,,
10,0.1801738,,,,,
10,0.1413801,,,,,
10,0.1460749,,,,,
10,0.1461265,,,,,
10,0.2296466,,,,,
10,0.1385418,,,,,
10,0.1718081,,,,,
10,0.1482707,,,,,
10,0.1714747,,,,,
10,0.1499873,,,,,
10,0.1841696,,,,,
10,0.183053,,,,,
10,0.1669702,,,,,
10,0.1812882,,,,,
10,0.2378723,,,,,
10,0.1498301,,,,,
10,0.1466552,,,,,
10,0.1586767,,,,,
10,0.1840761,,,,,
10,0.1437308,,,,,
10,0.1698825,,,,,
10,0.2345735,,,,,
10,0.1821346,,,,,
10,0.1715466,,,,,
10,0.1591751,,,,,
10,0.1940242,,,,,
10,0.2450139,,,,,
10,0.1911585,,,,,
10,0.221016,,,,,
10,0.1342038,,,,,
10,0.1527313,,,,,
10,0.2007114,,,,,
10,0.1941951,,,,,
10,0.1331397,,,,,
10,0.233354,,,,,
10,0.1529124,,,,,
10,0.2114375,,,,,
10,0.210896,,,,,
10,0.1429868,,,,,
10,0.1978581,,,,,
10,0.2317524,,,,,
10,0.1631757,,,,,
10,0.138202,,,,,
10,0.1681234,,,,,
10,0.1418367,,,,,
10,0.1322182,,,,,
10,0.1881757,,,,,
10,0.1341502,,,,,
10,0.1688089,,,,,
10,0.14612,,,,,
10,0.2679538,,,,,
10,0.1351996,,,,,
10,0.1678246,,,,,
10,0.1750804,,,,,
10,0.2396437,,,,,
10,0.1342747,,,,,
10,0.2090084,,,,,
10,0.1339366,,,,,
10,0.1967094,,,,,
10,0.1429019,,,,,
10,0.1631341,,,,,
10,0.1698566,,,,,
10,0.2002485,,,,,
10,0.2049413,,,,,
10,0.2771437,,,,,
10,0.186641,,,,,
10,0.1712946,,,,,
10,0.2126763,,,,,
10,0.1407703,,,,,
10,0.1888614,,,,,
10,0.1429954,,,,,
10,0.2418196,,,,,
10,0.1989187,,,,,
