Max Component Size,Compute Time (s),runScen2_2Random,,,,
45,0.0003888,,45,0.000397811,,45
45,0.0003826,,,,,
45,0.0003696,,,,,
45,0.000369,,,,,
45,0.0003953,,,,,
45,0.0003649,,,,,
45,0.0003705,,,,,
45,0.0003683,,,,,
45,0.000367,,,,,
45,0.0003804,,,,,
45,0.0003683,,,,,
45,0.000364,,,,,
45,0.0003734,,,,,
45,0.0003677,,,,,
45,0.0003714,,,,,
45,0.0003672,,,,,
45,0.000368,,,,,
45,0.0003672,,,,,
45,0.0003651,,,,,
45,0.0003731,,,,,
45,0.0003681,,,,,
45,0.0003737,,,,,
45,0.0003673,,,,,
45,0.0003806,,,,,
45,0.0003992,,,,,
45,0.0003962,,,,,
45,0.0003925,,,,,
45,0.0003907,,,,,
45,0.0003916,,,,,
45,0.0003928,,,,,
45,0.0003952,,,,,
45,0.0003866,,,,,
45,0.0003732,,,,,
45,0.0003709,,,,,
45,0.0003703,,,,,
45,0.0003802,,,,,
45,0.0003716,,,,,
45,0.0003671,,,,,
45,0.0003741,,,,,
45,0.0003722,,,,,
45,0.00037,,,,,
45,0.000374,,,,,
45,0.0003971,,,,,
45,0.0004216,,,,,
45,0.0003703,,,,,
45,0.0003769,,,,,
45,0.0003723,,,,,
45,0.0004333,,,,,
45,0.0006901,,,,,
45,0.0003898,,,,,
45,0.0006804,,,,,
45,0.0003727,,,,,
45,0.0003889,,,,,
45,0.0003871,,,,,
45,0.0003861,,,,,
45,0.0003866,,,,,
45,0.0003892,,,,,
45,0.0003875,,,,,
45,0.0003852,,,,,
45,0.0003882,,,,,
45,0.0005791,,,,,
45,0.0003945,,,,,
45,0.0004784,,,,,
45,0.0003911,,,,,
45,0.000388,,,,,
45,0.0003899,,,,,
45,0.0003884,,,,,
45,0.000394,,,,,
45,0.0003918,,,,,
45,0.0004034,,,,,
45,0.0004481,,,,,
45,0.0003963,,,,,
45,0.000496,,,,,
45,0.0003958,,,,,
45,0.0003896,,,,,
45,0.000405,,,,,
45,0.0003993,,,,,
45,0.0003891,,,,,
45,0.0003883,,,,,
45,0.0004235,,,,,
45,0.0003745,,,,,
45,0.0003911,,,,,
45,0.0004492,,,,,
45,0.0004022,,,,,
45,0.0003913,,,,,
45,0.0003732,,,,,
45,0.0003805,,,,,
45,0.0003862,,,,,
45,0.0003852,,,,,
45,0.0003945,,,,,
45,0.0003799,,,,,
45,0.0003847,,,,,
45,0.0003891,,,,,
45,0.0003811,,,,,
45,0.0003851,,,,,
45,0.0003928,,,,,
45,0.0003752,,,,,
45,0.0003832,,,,,
45,0.0003927,,,,,
45,0.0003718,,,,,
45,0.0003678,,,,,
45,0.0003938,,,,,
45,0.0003705,,,,,
45,0.0003745,,,,,
45,0.0003767,,,,,
45,0.0003814,,,,,
45,0.0004065,,,,,
45,0.0003713,,,,,
45,0.0003839,,,,,
45,0.0003811,,,,,
45,0.0003769,,,,,
45,0.0003917,,,,,
45,0.0003847,,,,,
45,0.0003843,,,,,
45,0.0003893,,,,,
45,0.0003833,,,,,
45,0.0003904,,,,,
45,0.0003862,,,,,
45,0.0003724,,,,,
45,0.0003831,,,,,
45,0.0003886,,,,,
45,0.0003763,,,,,
45,0.00037,,,,,
45,0.0003815,,,,,
45,0.0003682,,,,,
45,0.0003899,,,,,
45,0.0003775,,,,,
45,0.0003782,,,,,
45,0.0003797,,,,,
45,0.0003781,,,,,
45,0.0003733,,,,,
45,0.0004424,,,,,
45,0.0004178,,,,,
45,0.0003899,,,,,
45,0.0003889,,,,,
45,0.0003963,,,,,
45,0.0003922,,,,,
45,0.0003818,,,,,
45,0.000382,,,,,
45,0.0003731,,,,,
45,0.0003913,,,,,
45,0.0003927,,,,,
45,0.000367,,,,,
45,0.0003979,,,,,
45,0.000396,,,,,
45,0.0003846,,,,,
45,0.0003713,,,,,
45,0.0003731,,,,,
45,0.0003854,,,,,
45,0.0003999,,,,,
45,0.0003939,,,,,
45,0.0004176,,,,,
45,0.0003668,,,,,
45,0.0003981,,,,,
45,0.0003918,,,,,
45,0.0003697,,,,,
45,0.0003713,,,,,
45,0.0004008,,,,,
45,0.0003814,,,,,
45,0.0003697,,,,,
45,0.0003845,,,,,
45,0.0003865,,,,,
45,0.0003749,,,,,
45,0.0003695,,,,,
45,0.0003822,,,,,
45,0.0003837,,,,,
45,0.0003704,,,,,
45,0.0003729,,,,,
45,0.0003717,,,,,
45,0.0003822,,,,,
45,0.0003903,,,,,
45,0.0003814,,,,,
45,0.0003905,,,,,
45,0.0003964,,,,,
45,0.0003991,,,,,
45,0.0003987,,,,,
45,0.0003857,,,,,
45,0.0004132,,,,,
45,0.0003927,,,,,
45,0.0005168,,,,,
45,0.0003884,,,,,
45,0.0003651,,,,,
45,0.0005957,,,,,
45,0.0004929,,,,,
45,0.0004262,,,,,
45,0.0004164,,,,,
45,0.0004142,,,,,
45,0.0004198,,,,,
45,0.0013335,,,,,
45,0.0004249,,,,,
45,0.0004108,,,,,
45,0.0003784,,,,,
45,0.0003798,,,,,
45,0.0004001,,,,,
45,0.0003899,,,,,
45,0.0003753,,,,,
45,0.000374,,,,,
45,0.0003827,,,,,
45,0.0003767,,,,,
45,0.000382,,,,,
