Max Component Size,Compute Time (s),runScen3_1_rand,,,,
400,0.0107993,,400,0.010708626,,400
400,0.0100032,,,,,
400,0.0104612,,,,,
400,0.0126301,,,,,
400,0.0102007,,,,,
400,0.0107811,,,,,
400,0.0104513,,,,,
400,0.0110814,,,,,
400,0.0114037,,,,,
400,0.0120501,,,,,
400,0.0104936,,,,,
400,0.0101675,,,,,
400,0.0104211,,,,,
400,0.0107434,,,,,
400,0.0107285,,,,,
400,0.0106261,,,,,
400,0.0112386,,,,,
400,0.0101594,,,,,
400,0.0104195,,,,,
400,0.0108438,,,,,
400,0.0109494,,,,,
400,0.0107864,,,,,
400,0.0107132,,,,,
400,0.0115117,,,,,
400,0.0106876,,,,,
400,0.0098216,,,,,
400,0.0104183,,,,,
400,0.010456,,,,,
400,0.0113604,,,,,
400,0.0103897,,,,,
400,0.010245,,,,,
400,0.0102209,,,,,
400,0.0115694,,,,,
400,0.0095836,,,,,
400,0.0099872,,,,,
400,0.0111249,,,,,
400,0.0108385,,,,,
400,0.0102011,,,,,
400,0.0104398,,,,,
400,0.0107635,,,,,
400,0.0105354,,,,,
400,0.0107494,,,,,
400,0.0108523,,,,,
400,0.0100327,,,,,
400,0.0100978,,,,,
400,0.0100366,,,,,
400,0.0099952,,,,,
400,0.0104687,,,,,
400,0.0110435,,,,,
400,0.0101848,,,,,
400,0.0094578,,,,,
400,0.0091806,,,,,
400,0.0105452,,,,,
400,0.0115569,,,,,
400,0.0103161,,,,,
400,0.0107096,,,,,
400,0.0105191,,,,,
400,0.0105142,,,,,
400,0.0090871,,,,,
400,0.0108862,,,,,
400,0.0109233,,,,,
400,0.0108891,,,,,
400,0.0106296,,,,,
400,0.0102786,,,,,
400,0.0104776,,,,,
400,0.0103794,,,,,
400,0.0105161,,,,,
400,0.0111597,,,,,
400,0.0100333,,,,,
400,0.0094182,,,,,
400,0.0109357,,,,,
400,0.010416,,,,,
400,0.0108542,,,,,
400,0.0110057,,,,,
400,0.0102554,,,,,
400,0.0116146,,,,,
400,0.0107185,,,,,
400,0.0101476,,,,,
400,0.0103544,,,,,
400,0.0112884,,,,,
400,0.0111737,,,,,
400,0.0095997,,,,,
400,0.0099916,,,,,
400,0.010231,,,,,
400,0.0100751,,,,,
400,0.0109206,,,,,
400,0.0102526,,,,,
400,0.0105779,,,,,
400,0.0108492,,,,,
400,0.010408,,,,,
400,0.0107972,,,,,
400,0.0104525,,,,,
400,0.01003,,,,,
400,0.0103052,,,,,
400,0.0108121,,,,,
400,0.0107835,,,,,
400,0.0104953,,,,,
400,0.0110185,,,,,
400,0.0111801,,,,,
400,0.0116634,,,,,
400,0.0108099,,,,,
400,0.0104506,,,,,
400,0.0106494,,,,,
400,0.0109795,,,,,
400,0.0110066,,,,,
400,0.0112947,,,,,
400,0.0101505,,,,,
400,0.0102372,,,,,
400,0.0111806,,,,,
400,0.0108167,,,,,
400,0.0099374,,,,,
400,0.0099956,,,,,
400,0.0112095,,,,,
400,0.0120123,,,,,
400,0.0112216,,,,,
400,0.0107519,,,,,
400,0.0107863,,,,,
400,0.0107289,,,,,
400,0.0103804,,,,,
400,0.0100052,,,,,
400,0.0107985,,,,,
400,0.0103479,,,,,
400,0.0110744,,,,,
400,0.0108964,,,,,
400,0.010519,,,,,
400,0.0100462,,,,,
400,0.0108693,,,,,
400,0.0105339,,,,,
400,0.0105104,,,,,
400,0.0104861,,,,,
400,0.0105856,,,,,
400,0.0113013,,,,,
400,0.0113193,,,,,
400,0.0105964,,,,,
400,0.0107174,,,,,
400,0.0099871,,,,,
400,0.010461,,,,,
400,0.0106955,,,,,
400,0.0111403,,,,,
400,0.0096397,,,,,
400,0.0093255,,,,,
400,0.0109348,,,,,
400,0.0106541,,,,,
400,0.0109353,,,,,
400,0.0113813,,,,,
400,0.0110929,,,,,
400,0.0107968,,,,,
400,0.0106123,,,,,
400,0.0107845,,,,,
400,0.0105761,,,,,
400,0.0106788,,,,,
400,0.010781,,,,,
400,0.0098919,,,,,
400,0.0102959,,,,,
400,0.0094282,,,,,
400,0.0099188,,,,,
400,0.0103586,,,,,
400,0.0106821,,,,,
400,0.0093524,,,,,
400,0.0106941,,,,,
400,0.0100088,,,,,
400,0.0108867,,,,,
400,0.010957,,,,,
400,0.0104563,,,,,
400,0.0109771,,,,,
400,0.0111277,,,,,
400,0.0097998,,,,,
400,0.010914,,,,,
400,0.0106503,,,,,
400,0.0092013,,,,,
400,0.0108274,,,,,
400,0.0098697,,,,,
400,0.0106553,,,,,
400,0.0115475,,,,,
400,0.0104266,,,,,
400,0.0103442,,,,,
400,0.038067,,,,,
400,0.0111523,,,,,
400,0.0099503,,,,,
400,0.0107363,,,,,
400,0.0105701,,,,,
400,0.0110316,,,,,
400,0.0109954,,,,,
400,0.0116834,,,,,
400,0.0101789,,,,,
400,0.0104409,,,,,
400,0.0098986,,,,,
400,0.0110587,,,,,
400,0.0097451,,,,,
400,0.0108421,,,,,
400,0.0102067,,,,,
400,0.0099437,,,,,
400,0.0098889,,,,,
400,0.0100719,,,,,
400,0.0098806,,,,,
400,0.0107944,,,,,
400,0.0107664,,,,,
400,0.0101116,,,,,
400,0.0097035,,,,,
400,0.0105975,,,,,
