Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
10,0.0135342,,10.35,0.01228658,,10
10,0.0127228,,,,,
10,0.0111532,,,,,
10,0.0115204,,,,,
10,0.0107913,,,,,
10,0.0117013,,,,,
10,0.0171766,,,,,
10,0.0117858,,,,,
10,0.0134222,,,,,
10,0.0105829,,,,,
10,0.010198,,,,,
10,0.0137244,,,,,
10,0.0121346,,,,,
10,0.0123804,,,,,
10,0.0101026,,,,,
10,0.016721,,,,,
10,0.012974,,,,,
10,0.01336,,,,,
10,0.0130594,,,,,
10,0.0114609,,,,,
10,0.0121254,,,,,
10,0.010754,,,,,
10,0.0103599,,,,,
10,0.0110787,,,,,
10,0.0136257,,,,,
10,0.0113118,,,,,
10,0.0123007,,,,,
10,0.0133724,,,,,
10,0.0116724,,,,,
10,0.0132156,,,,,
10,0.0109758,,,,,
10,0.0115297,,,,,
10,0.0099395,,,,,
10,0.0142673,,,,,
10,0.0116187,,,,,
10,0.010929,,,,,
10,0.01263,,,,,
10,0.0111972,,,,,
10,0.0115647,,,,,
10,0.0090829,,,,,
10,0.0150602,,,,,
10,0.0127866,,,,,
10,0.0119718,,,,,
10,0.0099751,,,,,
10,0.0119897,,,,,
10,0.0120613,,,,,
10,0.0107816,,,,,
10,0.0116979,,,,,
10,0.0109677,,,,,
10,0.0096995,,,,,
10,0.0155118,,,,,
10,0.0095323,,,,,
10,0.0097942,,,,,
10,0.0155164,,,,,
10,0.0127946,,,,,
10,0.0124955,,,,,
10,0.0091822,,,,,
10,0.0106798,,,,,
10,0.0147859,,,,,
10,0.0184566,,,,,
10,0.0139037,,,,,
10,0.0142401,,,,,
10,0.010237,,,,,
10,0.0146032,,,,,
10,0.0116287,,,,,
10,0.014181,,,,,
10,0.014076,,,,,
10,0.0141483,,,,,
10,0.0107397,,,,,
10,0.0105896,,,,,
10,0.0119475,,,,,
10,0.0121428,,,,,
10,0.0103651,,,,,
10,0.0107317,,,,,
10,0.014553,,,,,
10,0.0124456,,,,,
10,0.0120657,,,,,
10,0.0097061,,,,,
10,0.0134772,,,,,
10,0.0121288,,,,,
10,0.0106084,,,,,
10,0.0110321,,,,,
10,0.0115471,,,,,
10,0.0118609,,,,,
10,0.0098232,,,,,
10,0.012186,,,,,
10,0.0101216,,,,,
10,0.0117708,,,,,
80,0.0120954,,,,,
10,0.0106558,,,,,
10,0.013808,,,,,
10,0.0168518,,,,,
10,0.0123551,,,,,
10,0.0113434,,,,,
10,0.0098659,,,,,
10,0.0094919,,,,,
10,0.0103688,,,,,
10,0.0108081,,,,,
10,0.010883,,,,,
10,0.0127201,,,,,
10,0.0111251,,,,,
10,0.0136799,,,,,
10,0.0126239,,,,,
10,0.0100002,,,,,
10,0.0114594,,,,,
10,0.0135118,,,,,
10,0.0120966,,,,,
10,0.0160387,,,,,
10,0.0118294,,,,,
10,0.0101481,,,,,
10,0.0125974,,,,,
10,0.0122143,,,,,
10,0.0187008,,,,,
10,0.0109959,,,,,
10,0.0115082,,,,,
10,0.015152,,,,,
10,0.012522,,,,,
10,0.0128124,,,,,
10,0.0150222,,,,,
10,0.0126143,,,,,
10,0.0141284,,,,,
10,0.0101025,,,,,
10,0.0136941,,,,,
10,0.0102344,,,,,
10,0.0137942,,,,,
10,0.0120525,,,,,
10,0.0109457,,,,,
10,0.0113541,,,,,
10,0.0102682,,,,,
10,0.0097913,,,,,
10,0.0108169,,,,,
10,0.0115073,,,,,
10,0.0115444,,,,,
10,0.010796,,,,,
10,0.0132011,,,,,
10,0.0111809,,,,,
10,0.0108282,,,,,
10,0.015057,,,,,
10,0.0104628,,,,,
10,0.0150185,,,,,
10,0.0113713,,,,,
10,0.0117659,,,,,
10,0.0126576,,,,,
10,0.0128795,,,,,
10,0.0118173,,,,,
10,0.0121323,,,,,
10,0.0105914,,,,,
10,0.0162494,,,,,
10,0.0100681,,,,,
10,0.0157274,,,,,
10,0.0135323,,,,,
10,0.0092348,,,,,
10,0.0114586,,,,,
10,0.0146401,,,,,
10,0.0118794,,,,,
10,0.0112782,,,,,
10,0.0127008,,,,,
10,0.0132357,,,,,
10,0.0114482,,,,,
10,0.0113902,,,,,
10,0.0134862,,,,,
10,0.0118186,,,,,
10,0.0134646,,,,,
10,0.0141142,,,,,
10,0.0113365,,,,,
10,0.0124715,,,,,
10,0.0110584,,,,,
10,0.01001,,,,,
10,0.0116993,,,,,
10,0.012302,,,,,
10,0.0138726,,,,,
10,0.0106033,,,,,
10,0.0133535,,,,,
10,0.0117073,,,,,
10,0.0114881,,,,,
10,0.0168401,,,,,
10,0.0114599,,,,,
10,0.0130385,,,,,
10,0.0120047,,,,,
10,0.0134948,,,,,
10,0.0143571,,,,,
10,0.0147604,,,,,
10,0.0146363,,,,,
10,0.0142667,,,,,
10,0.0111662,,,,,
10,0.0127853,,,,,
10,0.0148286,,,,,
10,0.0111258,,,,,
10,0.0115574,,,,,
10,0.0107953,,,,,
10,0.0131485,,,,,
10,0.0103002,,,,,
10,0.0102267,,,,,
10,0.0132716,,,,,
10,0.0132443,,,,,
10,0.0120043,,,,,
10,0.0143044,,,,,
10,0.0107811,,,,,
10,0.0175996,,,,,
10,0.0151363,,,,,
