Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
6,0.1345858,,6,0.142524487,,6
6,0.1506462,,,,,
6,0.1507902,,,,,
6,0.2595161,,,,,
6,0.1360394,,,,,
6,0.1388178,,,,,
6,0.1739252,,,,,
6,0.1472156,,,,,
6,0.1387045,,,,,
6,0.1421587,,,,,
6,0.3318288,,,,,
6,0.1984468,,,,,
6,0.1465878,,,,,
6,0.1378618,,,,,
6,0.1615589,,,,,
6,0.1328029,,,,,
6,0.14561,,,,,
6,0.1379728,,,,,
6,0.15151,,,,,
6,0.1303396,,,,,
6,0.1375611,,,,,
6,0.1279413,,,,,
6,0.1361814,,,,,
6,0.1393811,,,,,
6,0.1454508,,,,,
6,0.1352077,,,,,
6,0.1430855,,,,,
6,0.1402026,,,,,
6,0.1490122,,,,,
6,0.1351789,,,,,
6,0.1313927,,,,,
6,0.1285658,,,,,
6,0.1340158,,,,,
6,0.150902,,,,,
6,0.1296188,,,,,
6,0.1305422,,,,,
6,0.1311584,,,,,
6,0.1531731,,,,,
6,0.1296658,,,,,
6,0.1362211,,,,,
6,0.131415,,,,,
6,0.1493479,,,,,
6,0.2177087,,,,,
6,0.1347792,,,,,
6,0.1305793,,,,,
6,0.1436587,,,,,
6,0.141435,,,,,
6,0.1447495,,,,,
6,0.1282114,,,,,
6,0.149033,,,,,
6,0.2215724,,,,,
6,0.1308874,,,,,
6,0.1360841,,,,,
6,0.1372846,,,,,
6,0.1273557,,,,,
6,0.1359096,,,,,
6,0.1470738,,,,,
6,0.1308894,,,,,
6,0.1430635,,,,,
6,0.1333273,,,,,
6,0.1366495,,,,,
6,0.1331392,,,,,
6,0.1318372,,,,,
6,0.1290076,,,,,
6,0.1254599,,,,,
6,0.1562397,,,,,
6,0.2285163,,,,,
6,0.135332,,,,,
6,0.1374087,,,,,
6,0.1309264,,,,,
6,0.1429689,,,,,
6,0.1611312,,,,,
6,0.1660432,,,,,
6,0.1252736,,,,,
6,0.1306647,,,,,
6,0.1614271,,,,,
6,0.1434365,,,,,
6,0.1573376,,,,,
6,0.1402625,,,,,
6,0.1705331,,,,,
6,0.1341466,,,,,
6,0.1266028,,,,,
6,0.1429582,,,,,
6,0.1324989,,,,,
6,0.1294786,,,,,
6,0.1365965,,,,,
6,0.1362165,,,,,
6,0.1313964,,,,,
6,0.1341968,,,,,
6,0.1331579,,,,,
6,0.1286345,,,,,
6,0.1537949,,,,,
6,0.1289414,,,,,
6,0.1367952,,,,,
6,0.1322195,,,,,
6,0.1285795,,,,,
6,0.1307914,,,,,
6,0.143999,,,,,
6,0.1425393,,,,,
6,0.1395395,,,,,
6,0.1363387,,,,,
6,0.1438227,,,,,
6,0.1325499,,,,,
6,0.1519733,,,,,
6,0.1326355,,,,,
6,0.1324487,,,,,
6,0.1477307,,,,,
6,0.1853006,,,,,
6,0.1360199,,,,,
6,0.1325749,,,,,
6,0.1307829,,,,,
6,0.1401288,,,,,
6,0.14419,,,,,
6,0.139215,,,,,
6,0.1466985,,,,,
6,0.1324406,,,,,
6,0.1335861,,,,,
6,0.134592,,,,,
6,0.2304967,,,,,
6,0.1299256,,,,,
6,0.134921,,,,,
6,0.1460203,,,,,
6,0.1406314,,,,,
6,0.1278976,,,,,
6,0.1261614,,,,,
6,0.136211,,,,,
6,0.1288744,,,,,
6,0.1531613,,,,,
6,0.1475481,,,,,
6,0.1311653,,,,,
6,0.1298998,,,,,
6,0.1331059,,,,,
6,0.1344829,,,,,
6,0.1374066,,,,,
6,0.1371986,,,,,
6,0.1323894,,,,,
6,0.1607813,,,,,
6,0.1361795,,,,,
6,0.1397729,,,,,
6,0.1329935,,,,,
6,0.1355282,,,,,
6,0.1282972,,,,,
6,0.1328067,,,,,
6,0.1420424,,,,,
6,0.1433472,,,,,
6,0.133292,,,,,
6,0.1571936,,,,,
6,0.1583513,,,,,
6,0.1533304,,,,,
6,0.1419239,,,,,
6,0.1484335,,,,,
6,0.1325581,,,,,
6,0.1300792,,,,,
6,0.1440069,,,,,
6,0.1317919,,,,,
6,0.1396905,,,,,
6,0.1374398,,,,,
6,0.1430419,,,,,
6,0.1373648,,,,,
6,0.1295481,,,,,
6,0.1329467,,,,,
6,0.1426263,,,,,
6,0.1310727,,,,,
6,0.1330709,,,,,
6,0.1363047,,,,,
6,0.1324128,,,,,
6,0.1364335,,,,,
6,0.1465596,,,,,
6,0.1747155,,,,,
6,0.1533434,,,,,
6,0.1301495,,,,,
6,0.1345924,,,,,
6,0.1553245,,,,,
6,0.1329508,,,,,
6,0.1295689,,,,,
6,0.1484012,,,,,
6,0.1354833,,,,,
6,0.1326442,,,,,
6,0.1293905,,,,,
6,0.1569634,,,,,
6,0.1386186,,,,,
6,0.1313406,,,,,
6,0.1381258,,,,,
6,0.1343116,,,,,
6,0.1420481,,,,,
6,0.1386527,,,,,
6,0.1316712,,,,,
6,0.1422033,,,,,
6,0.1431817,,,,,
6,0.1263743,,,,,
6,0.1372127,,,,,
6,0.1313594,,,,,
6,0.1452422,,,,,
6,0.1328126,,,,,
6,0.1431693,,,,,
6,0.1306296,,,,,
6,0.1305677,,,,,
6,0.1320616,,,,,
6,0.1261413,,,,,
6,0.1314764,,,,,
