Max Component Size,Compute Time (s),runScen3_1_rand,,,,
800,0.0227778,,799.7,0.025693365,,790
800,0.0248241,,,,,
800,0.0232667,,,,,
800,0.0253602,,,,,
800,0.0304165,,,,,
800,0.0247007,,,,,
800,0.0546521,,,,,
800,0.0224256,,,,,
790,0.0221742,,,,,
800,0.0228387,,,,,
800,0.0222537,,,,,
800,0.0229386,,,,,
790,0.0230683,,,,,
800,0.0242789,,,,,
800,0.0237823,,,,,
800,0.0235178,,,,,
800,0.0228611,,,,,
800,0.0241681,,,,,
800,0.0239048,,,,,
800,0.0233919,,,,,
800,0.0239245,,,,,
800,0.0233779,,,,,
800,0.0242579,,,,,
800,0.0257036,,,,,
800,0.0242934,,,,,
800,0.0234443,,,,,
800,0.0247585,,,,,
800,0.0553772,,,,,
800,0.0221713,,,,,
800,0.0231212,,,,,
800,0.0242015,,,,,
800,0.0237795,,,,,
800,0.0225662,,,,,
800,0.0237266,,,,,
800,0.0238661,,,,,
800,0.023537,,,,,
800,0.0220031,,,,,
800,0.0252426,,,,,
800,0.0251733,,,,,
800,0.0227872,,,,,
800,0.0541215,,,,,
800,0.024572,,,,,
800,0.0242079,,,,,
800,0.0249279,,,,,
800,0.0238142,,,,,
800,0.0245488,,,,,
800,0.0242799,,,,,
800,0.0236562,,,,,
800,0.0244719,,,,,
800,0.0249525,,,,,
800,0.0227815,,,,,
800,0.0233389,,,,,
800,0.0242252,,,,,
800,0.0268992,,,,,
800,0.023237,,,,,
800,0.0240002,,,,,
800,0.0226969,,,,,
800,0.0235132,,,,,
800,0.0231115,,,,,
800,0.0240882,,,,,
800,0.0254786,,,,,
790,0.0545884,,,,,
800,0.0248504,,,,,
800,0.0241926,,,,,
800,0.0228361,,,,,
790,0.0231007,,,,,
800,0.0249324,,,,,
800,0.0246283,,,,,
800,0.0240366,,,,,
800,0.0226579,,,,,
800,0.0230492,,,,,
800,0.0223634,,,,,
800,0.022703,,,,,
800,0.0249975,,,,,
800,0.0540687,,,,,
800,0.024675,,,,,
800,0.0238359,,,,,
800,0.0241338,,,,,
800,0.0242378,,,,,
800,0.0236839,,,,,
800,0.0230792,,,,,
800,0.0229122,,,,,
800,0.0253873,,,,,
800,0.024181,,,,,
800,0.0243428,,,,,
800,0.025272,,,,,
800,0.0244505,,,,,
800,0.0233858,,,,,
800,0.0241145,,,,,
800,0.0237306,,,,,
800,0.0245998,,,,,
800,0.0256825,,,,,
800,0.0240858,,,,,
800,0.0241541,,,,,
800,0.0262,,,,,
800,0.0571481,,,,,
800,0.0244974,,,,,
800,0.0238466,,,,,
800,0.024138,,,,,
800,0.0239118,,,,,
800,0.0233738,,,,,
800,0.0228969,,,,,
800,0.0226928,,,,,
800,0.0243904,,,,,
800,0.0227164,,,,,
800,0.0231782,,,,,
800,0.0235983,,,,,
800,0.0220947,,,,,
800,0.0549086,,,,,
800,0.0240751,,,,,
800,0.0228729,,,,,
800,0.02398,,,,,
800,0.0236798,,,,,
800,0.0242654,,,,,
800,0.0232626,,,,,
800,0.0244093,,,,,
800,0.0243134,,,,,
800,0.02466,,,,,
800,0.0239595,,,,,
800,0.0236687,,,,,
800,0.0231934,,,,,
800,0.0225205,,,,,
800,0.0245427,,,,,
800,0.0240329,,,,,
800,0.0250077,,,,,
800,0.0232075,,,,,
800,0.0239406,,,,,
800,0.0247368,,,,,
800,0.0242002,,,,,
800,0.054716,,,,,
800,0.0224756,,,,,
800,0.0230957,,,,,
800,0.0231883,,,,,
800,0.0244121,,,,,
800,0.0221718,,,,,
800,0.0247514,,,,,
790,0.0221542,,,,,
800,0.0251879,,,,,
800,0.0235057,,,,,
800,0.0249643,,,,,
800,0.0238715,,,,,
800,0.0239909,,,,,
800,0.0544494,,,,,
800,0.0222061,,,,,
800,0.0244213,,,,,
800,0.0225041,,,,,
800,0.0233911,,,,,
800,0.0212576,,,,,
800,0.0249095,,,,,
800,0.0232587,,,,,
800,0.0237539,,,,,
790,0.0239424,,,,,
800,0.0234986,,,,,
800,0.0244566,,,,,
800,0.0230918,,,,,
800,0.0229234,,,,,
800,0.021857,,,,,
800,0.0224436,,,,,
800,0.024528,,,,,
800,0.0247532,,,,,
800,0.0234016,,,,,
800,0.0240667,,,,,
800,0.0227501,,,,,
800,0.0540479,,,,,
800,0.0244021,,,,,
800,0.0240916,,,,,
800,0.0236146,,,,,
800,0.0224369,,,,,
800,0.0235048,,,,,
800,0.022948,,,,,
800,0.0253124,,,,,
800,0.0254026,,,,,
800,0.0243289,,,,,
800,0.0230366,,,,,
800,0.0245146,,,,,
800,0.0246382,,,,,
800,0.0548606,,,,,
800,0.0234503,,,,,
800,0.0251035,,,,,
800,0.0239666,,,,,
800,0.02162,,,,,
800,0.0225792,,,,,
800,0.0233392,,,,,
800,0.0235064,,,,,
800,0.0239213,,,,,
800,0.0234573,,,,,
800,0.0229127,,,,,
800,0.0247231,,,,,
800,0.0233349,,,,,
800,0.0245486,,,,,
800,0.0256657,,,,,
800,0.0239444,,,,,
800,0.0240688,,,,,
800,0.023256,,,,,
800,0.0264363,,,,,
800,0.0240029,,,,,
800,0.0229417,,,,,
800,0.0538902,,,,,
800,0.0236042,,,,,
800,0.0240008,,,,,
