Max Component Size,Compute Time (s),runScen3_1_rand,,,,
1600,0.0874565,,,,,
1600,0.0541377,,,,,
1600,0.0549525,,,,,
1600,0.0518584,,,,,
1600,0.0531772,,,,,
1600,0.0523213,,,,,
1600,0.051748,,,,,
1600,0.0889047,,,,,
1600,0.0535786,,,,,
1600,0.084573,,,,,
1600,0.0553994,,,,,
1600,0.0885042,,,,,
1600,0.0548065,,,,,
1600,0.091474,,,,,
1600,0.0521901,,,,,
1600,0.053458,,,,,
1600,0.0526708,,,,,
1600,0.0535877,,,,,
1600,0.0526339,,,,,
1600,0.0515088,,,,,
1600,0.0897827,,,,,
1600,0.0549392,,,,,
1600,0.0871818,,,,,
1600,0.0513877,,,,,
1600,0.0868694,,,,,
1600,0.0592783,,,,,
1600,0.0892265,,,,,
1600,0.0521995,,,,,
1600,0.0514091,,,,,
1600,0.0536199,,,,,
1600,0.0550107,,,,,
1600,0.0543569,,,,,
1600,0.0532555,,,,,
1600,0.0874462,,,,,
1600,0.051056,,,,,
1600,0.0864178,,,,,
1600,0.0519653,,,,,
1600,0.0917372,,,,,
1600,0.0533058,,,,,
1600,0.0896419,,,,,
1600,0.0553796,,,,,
1600,0.0534833,,,,,
1600,0.0547518,,,,,
1600,0.0561289,,,,,
1600,0.0542155,,,,,
1600,0.0534877,,,,,
1600,0.0849351,,,,,
1600,0.0565545,,,,,
1600,0.0870936,,,,,
1600,0.0559572,,,,,
1600,0.0925213,,,,,
1600,0.0536895,,,,,
1600,0.0958155,,,,,
1600,0.0553473,,,,,
1600,0.0543179,,,,,
1600,0.054974,,,,,
1600,0.0549796,,,,,
1600,0.0538725,,,,,
1600,0.0557281,,,,,
1600,0.0880955,,,,,
1600,0.057134,,,,,
1600,0.0881222,,,,,
1590,0.0539584,,,,,
1600,0.0868319,,,,,
1600,0.0520083,,,,,
1600,0.0902353,,,,,
1600,0.0549663,,,,,
1600,0.0544747,,,,,
1600,0.0560328,,,,,
1600,0.0537194,,,,,
1600,0.0513241,,,,,
1600,0.0566758,,,,,
1600,0.0876893,,,,,
1600,0.0552437,,,,,
1600,0.0878782,,,,,
1600,0.0551534,,,,,
1600,0.0921702,,,,,
1600,0.0538204,,,,,
1600,0.0910455,,,,,
1600,0.051853,,,,,
1600,0.0547653,,,,,
1600,0.0542284,,,,,
1600,0.0583555,,,,,
1600,0.0510722,,,,,
1600,0.0526636,,,,,
1600,0.0876257,,,,,
1600,0.0525314,,,,,
1600,0.0899753,,,,,
1600,0.0542798,,,,,
1600,0.0888691,,,,,
1600,0.0527051,,,,,
1600,0.0928846,,,,,
1600,0.0527132,,,,,
1600,0.0553691,,,,,
1600,0.0534285,,,,,
1600,0.0524052,,,,,
1600,0.0570322,,,,,
1600,0.0535627,,,,,
1600,0.0870981,,,,,
1600,0.0562575,,,,,
1600,0.090242,,,,,
1600,0.0531829,,,,,
