Max Component Size,Compute Time (s),runScen2_2Random,,,,
90,0.0008718,,68.6,0.000811712,,20
40,0.0007579,,,,,
90,0.0009212,,,,,
70,0.00082,,,,,
100,0.0008204,,,,,
100,0.000873,,,,,
20,0.0007436,,,,,
30,0.0007872,,,,,
30,0.0007997,,,,,
80,0.0011182,,,,,
20,0.0007747,,,,,
100,0.0008747,,,,,
50,0.0007675,,,,,
80,0.0007861,,,,,
40,0.0007509,,,,,
50,0.0007958,,,,,
40,0.000924,,,,,
30,0.0007271,,,,,
100,0.0008001,,,,,
40,0.0008256,,,,,
20,0.0007888,,,,,
30,0.0007893,,,,,
30,0.0007747,,,,,
40,0.0007763,,,,,
80,0.0008865,,,,,
90,0.0009054,,,,,
80,0.000936,,,,,
30,0.0008257,,,,,
20,0.0007782,,,,,
100,0.0008466,,,,,
30,0.0016832,,,,,
90,0.0008842,,,,,
30,0.000862,,,,,
100,0.0009183,,,,,
100,0.0008709,,,,,
100,0.0008627,,,,,
80,0.0008702,,,,,
100,0.0008744,,,,,
80,0.0008343,,,,,
60,0.0008313,,,,,
30,0.0007954,,,,,
70,0.0010029,,,,,
40,0.000783,,,,,
100,0.0008455,,,,,
90,0.000859,,,,,
90,0.0008673,,,,,
40,0.0008935,,,,,
90,0.0008665,,,,,
90,0.000859,,,,,
80,0.0008508,,,,,
50,0.0007911,,,,,
70,0.0008018,,,,,
70,0.0008529,,,,,
90,0.0009019,,,,,
80,0.0008093,,,,,
100,0.0008019,,,,,
30,0.0007293,,,,,
90,0.0007993,,,,,
70,0.0007867,,,,,
90,0.0007495,,,,,
90,0.0008073,,,,,
70,0.0007795,,,,,
90,0.0009243,,,,,
30,0.0007328,,,,,
100,0.0008837,,,,,
90,0.000814,,,,,
80,0.0008022,,,,,
90,0.0008086,,,,,
40,0.0007561,,,,,
40,0.0007361,,,,,
100,0.0008331,,,,,
90,0.0008202,,,,,
30,0.0007346,,,,,
90,0.0008215,,,,,
90,0.000807,,,,,
70,0.0009464,,,,,
90,0.0008656,,,,,
70,0.0008159,,,,,
30,0.0007239,,,,,
30,0.0007136,,,,,
30,0.0007366,,,,,
100,0.0007825,,,,,
90,0.0008127,,,,,
90,0.0007995,,,,,
80,0.0007913,,,,,
80,0.0008381,,,,,
20,0.0007279,,,,,
30,0.0007566,,,,,
90,0.0008768,,,,,
30,0.0008439,,,,,
20,0.0007276,,,,,
80,0.0007782,,,,,
90,0.0008252,,,,,
90,0.0008422,,,,,
80,0.0007818,,,,,
30,0.000733,,,,,
80,0.0008077,,,,,
100,0.0008026,,,,,
80,0.0008143,,,,,
100,0.0008395,,,,,
30,0.0007275,,,,,
30,0.0007264,,,,,
90,0.0008378,,,,,
30,0.0007207,,,,,
90,0.0008042,,,,,
100,0.0008155,,,,,
100,0.0008556,,,,,
20,0.0007147,,,,,
90,0.0009561,,,,,
30,0.0007418,,,,,
80,0.0007563,,,,,
40,0.0007621,,,,,
90,0.0008105,,,,,
50,0.0007433,,,,,
90,0.0008396,,,,,
100,0.0008061,,,,,
40,0.0007996,,,,,
50,0.0007693,,,,,
90,0.0008181,,,,,
90,0.0008306,,,,,
30,0.0007347,,,,,
40,0.0007506,,,,,
30,0.0007414,,,,,
80,0.0008024,,,,,
90,0.0008075,,,,,
90,0.000829,,,,,
20,0.0007206,,,,,
100,0.000806,,,,,
30,0.0007348,,,,,
80,0.0008003,,,,,
50,0.0007621,,,,,
100,0.0008205,,,,,
40,0.0008154,,,,,
100,0.0008478,,,,,
90,0.0008052,,,,,
30,0.0007213,,,,,
90,0.0008044,,,,,
40,0.0007508,,,,,
90,0.000811,,,,,
80,0.0007755,,,,,
30,0.0007382,,,,,
30,0.0007364,,,,,
90,0.0008056,,,,,
90,0.0008167,,,,,
50,0.0007606,,,,,
90,0.0008246,,,,,
40,0.0007391,,,,,
70,0.0007456,,,,,
100,0.0008996,,,,,
80,0.000791,,,,,
70,0.0007886,,,,,
30,0.0007302,,,,,
40,0.0007323,,,,,
90,0.0008046,,,,,
90,0.0008086,,,,,
90,0.0008065,,,,,
90,0.00083,,,,,
30,0.000717,,,,,
80,0.0007696,,,,,
90,0.0008068,,,,,
30,0.0007139,,,,,
90,0.0008118,,,,,
80,0.0007766,,,,,
40,0.0007899,,,,,
90,0.001002,,,,,
30,0.0008197,,,,,
90,0.0008021,,,,,
90,0.0008207,,,,,
90,0.0008098,,,,,
90,0.0008031,,,,,
90,0.0008572,,,,,
100,0.0008394,,,,,
90,0.0008455,,,,,
30,0.0007238,,,,,
20,0.0007194,,,,,
100,0.0008523,,,,,
90,0.0008183,,,,,
90,0.000818,,,,,
40,0.0007505,,,,,
80,0.0008785,,,,,
100,0.000792,,,,,
70,0.0007858,,,,,
30,0.0007413,,,,,
90,0.0008112,,,,,
100,0.0008461,,,,,
90,0.0007998,,,,,
90,0.0008051,,,,,
80,0.0007828,,,,,
30,0.0007448,,,,,
90,0.0008209,,,,,
40,0.0008233,,,,,
90,0.0008093,,,,,
90,0.0008022,,,,,
20,0.0007095,,,,,
90,0.000797,,,,,
70,0.0007969,,,,,
80,0.0008399,,,,,
90,0.0008014,,,,,
90,0.0008049,,,,,
90,0.0008175,,,,,
