Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
6,0.0055769,,6.345,0.004954683,,6
6,0.0038306,,,,,
6,0.0047132,,,,,
6,0.0045903,,,,,
6,0.0048271,,,,,
6,0.0055716,,,,,
6,0.0042295,,,,,
6,0.0045198,,,,,
6,0.0051213,,,,,
6,0.004494,,,,,
6,0.0055199,,,,,
6,0.0042045,,,,,
6,0.0044137,,,,,
6,0.0048374,,,,,
6,0.0047094,,,,,
6,0.0050363,,,,,
6,0.0049892,,,,,
6,0.0049091,,,,,
6,0.0045455,,,,,
6,0.0041431,,,,,
6,0.0059889,,,,,
6,0.0036922,,,,,
6,0.0042863,,,,,
6,0.0040578,,,,,
6,0.0052598,,,,,
6,0.0061934,,,,,
6,0.0057451,,,,,
6,0.0146766,,,,,
6,0.0045151,,,,,
6,0.0050443,,,,,
6,0.0072473,,,,,
6,0.0037463,,,,,
6,0.0056189,,,,,
6,0.005382,,,,,
6,0.0044885,,,,,
6,0.0052434,,,,,
6,0.0053331,,,,,
6,0.0049582,,,,,
6,0.0035298,,,,,
6,0.0044718,,,,,
6,0.0049657,,,,,
6,0.0040214,,,,,
6,0.004044,,,,,
6,0.0039328,,,,,
6,0.0050033,,,,,
6,0.0049476,,,,,
6,0.0040685,,,,,
6,0.0052755,,,,,
6,0.0039513,,,,,
6,0.0061223,,,,,
6,0.0049121,,,,,
6,0.0045643,,,,,
6,0.0042903,,,,,
6,0.0048839,,,,,
6,0.0069293,,,,,
6,0.0044343,,,,,
6,0.0044428,,,,,
6,0.0046813,,,,,
29,0.0037546,,,,,
6,0.0046926,,,,,
6,0.0040626,,,,,
6,0.0037453,,,,,
6,0.0053557,,,,,
6,0.0041217,,,,,
6,0.0042364,,,,,
6,0.0040813,,,,,
6,0.0050401,,,,,
6,0.004512,,,,,
6,0.0058184,,,,,
6,0.0043901,,,,,
6,0.004614,,,,,
6,0.0045044,,,,,
6,0.0056905,,,,,
6,0.004193,,,,,
6,0.0049476,,,,,
6,0.0048685,,,,,
6,0.0059189,,,,,
6,0.0046899,,,,,
6,0.0048473,,,,,
6,0.0067324,,,,,
6,0.0041973,,,,,
6,0.005538,,,,,
6,0.0042542,,,,,
6,0.0043011,,,,,
6,0.005072,,,,,
6,0.0082879,,,,,
6,0.0061045,,,,,
6,0.0045416,,,,,
6,0.007026,,,,,
6,0.0041624,,,,,
6,0.0054111,,,,,
6,0.0055309,,,,,
6,0.0039686,,,,,
6,0.0042281,,,,,
6,0.0055157,,,,,
6,0.0047824,,,,,
6,0.0049818,,,,,
6,0.0050371,,,,,
6,0.0054673,,,,,
6,0.0046374,,,,,
6,0.0050678,,,,,
6,0.0043698,,,,,
6,0.0052553,,,,,
6,0.0051007,,,,,
6,0.0045311,,,,,
6,0.0050885,,,,,
6,0.0057941,,,,,
6,0.0047502,,,,,
6,0.0045153,,,,,
6,0.0050135,,,,,
6,0.0039585,,,,,
6,0.004439,,,,,
29,0.0037795,,,,,
6,0.0055397,,,,,
6,0.0041926,,,,,
6,0.0057646,,,,,
6,0.0037066,,,,,
6,0.0045127,,,,,
6,0.0046143,,,,,
6,0.0052044,,,,,
6,0.0046497,,,,,
6,0.0053937,,,,,
6,0.0046077,,,,,
6,0.0048193,,,,,
6,0.0036378,,,,,
6,0.0053412,,,,,
6,0.0041319,,,,,
6,0.004816,,,,,
6,0.0050089,,,,,
6,0.0043212,,,,,
6,0.0046822,,,,,
6,0.0043501,,,,,
6,0.0042252,,,,,
6,0.0054853,,,,,
6,0.0041707,,,,,
6,0.0046968,,,,,
6,0.0048043,,,,,
6,0.0053068,,,,,
6,0.0048477,,,,,
6,0.0040221,,,,,
6,0.0046948,,,,,
6,0.0046299,,,,,
6,0.0045587,,,,,
6,0.0054032,,,,,
6,0.0040227,,,,,
6,0.0051283,,,,,
6,0.0048885,,,,,
6,0.0041812,,,,,
6,0.0049805,,,,,
6,0.0056217,,,,,
6,0.0042254,,,,,
6,0.0052227,,,,,
6,0.0042018,,,,,
6,0.0063574,,,,,
6,0.004058,,,,,
6,0.0057401,,,,,
6,0.0045749,,,,,
6,0.0044467,,,,,
6,0.0050427,,,,,
6,0.0050165,,,,,
6,0.0044894,,,,,
6,0.0056588,,,,,
6,0.0042493,,,,,
6,0.0056707,,,,,
6,0.0045847,,,,,
6,0.0055384,,,,,
6,0.0044431,,,,,
6,0.0047415,,,,,
6,0.005437,,,,,
6,0.0037269,,,,,
6,0.0054044,,,,,
6,0.0043317,,,,,
6,0.005903,,,,,
6,0.0186052,,,,,
6,0.0042192,,,,,
6,0.0049916,,,,,
6,0.0059106,,,,,
6,0.0039815,,,,,
6,0.0046949,,,,,
6,0.0036543,,,,,
6,0.0049182,,,,,
6,0.0050288,,,,,
6,0.0056267,,,,,
6,0.004632,,,,,
6,0.0051015,,,,,
6,0.0050607,,,,,
6,0.0059169,,,,,
6,0.0046972,,,,,
6,0.0043928,,,,,
6,0.0054842,,,,,
6,0.0054404,,,,,
6,0.0044061,,,,,
6,0.0041486,,,,,
6,0.0053743,,,,,
6,0.0049193,,,,,
6,0.0052224,,,,,
29,0.0038323,,,,,
6,0.0045394,,,,,
6,0.0041766,,,,,
6,0.004675,,,,,
