Max Component Size,Compute Time (s),runScen2_2Random,,,,
20,0.0002664,,20,0.000256966,,20
20,0.0002294,,,,,
20,0.0002248,,,,,
20,0.0002295,,,,,
20,0.0002358,,,,,
20,0.0002252,,,,,
20,0.0002328,,,,,
20,0.0003357,,,,,
20,0.0002375,,,,,
20,0.0002272,,,,,
20,0.000229,,,,,
20,0.0002309,,,,,
20,0.0002409,,,,,
20,0.000227,,,,,
20,0.0002283,,,,,
20,0.0002303,,,,,
20,0.0002314,,,,,
20,0.000232,,,,,
20,0.0002285,,,,,
20,0.0002593,,,,,
20,0.000226,,,,,
20,0.0002321,,,,,
20,0.0002342,,,,,
20,0.0002298,,,,,
20,0.0002333,,,,,
20,0.0002333,,,,,
20,0.0002281,,,,,
20,0.0003203,,,,,
20,0.0002269,,,,,
20,0.0002313,,,,,
20,0.0002303,,,,,
20,0.0002327,,,,,
20,0.0002301,,,,,
20,0.0002312,,,,,
20,0.0002281,,,,,
20,0.0002324,,,,,
20,0.0002262,,,,,
20,0.0002309,,,,,
20,0.0002384,,,,,
20,0.0002324,,,,,
20,0.0002339,,,,,
20,0.0002322,,,,,
20,0.0002288,,,,,
20,0.0002301,,,,,
20,0.0002321,,,,,
20,0.0002313,,,,,
20,0.0002317,,,,,
20,0.0002846,,,,,
20,0.0002577,,,,,
20,0.0002609,,,,,
20,0.000259,,,,,
20,0.0002788,,,,,
20,0.0002657,,,,,
20,0.0002626,,,,,
20,0.0002646,,,,,
20,0.0002672,,,,,
20,0.0002573,,,,,
20,0.0002467,,,,,
20,0.0002409,,,,,
20,0.000228,,,,,
20,0.0002305,,,,,
20,0.0002298,,,,,
20,0.0002281,,,,,
20,0.0002269,,,,,
20,0.0002292,,,,,
20,0.0002294,,,,,
20,0.0002295,,,,,
20,0.0002298,,,,,
20,0.0002253,,,,,
20,0.0002322,,,,,
20,0.0002337,,,,,
20,0.0002285,,,,,
20,0.0002338,,,,,
20,0.0002296,,,,,
20,0.0002287,,,,,
20,0.00023,,,,,
20,0.000229,,,,,
20,0.0002289,,,,,
20,0.0002345,,,,,
20,0.0002287,,,,,
20,0.0002345,,,,,
20,0.0002517,,,,,
20,0.0002343,,,,,
20,0.0002291,,,,,
20,0.0002421,,,,,
20,0.0002346,,,,,
20,0.0002944,,,,,
20,0.0003003,,,,,
20,0.0002745,,,,,
20,0.0002615,,,,,
20,0.0002598,,,,,
20,0.000238,,,,,
20,0.0002557,,,,,
20,0.0002886,,,,,
20,0.0002487,,,,,
20,0.0002747,,,,,
20,0.0002354,,,,,
20,0.0002579,,,,,
20,0.0002534,,,,,
20,0.000232,,,,,
20,0.0002479,,,,,
20,0.0002504,,,,,
20,0.0002506,,,,,
20,0.000253,,,,,
20,0.0002521,,,,,
20,0.0002802,,,,,
20,0.0002491,,,,,
20,0.0002559,,,,,
20,0.0002547,,,,,
20,0.0002552,,,,,
20,0.0003349,,,,,
20,0.0002431,,,,,
20,0.0002539,,,,,
20,0.0002711,,,,,
20,0.0002333,,,,,
20,0.0002577,,,,,
20,0.0002528,,,,,
20,0.0002572,,,,,
20,0.000252,,,,,
20,0.0002845,,,,,
20,0.0002517,,,,,
20,0.000253,,,,,
20,0.0002563,,,,,
20,0.0002768,,,,,
20,0.0002409,,,,,
20,0.000252,,,,,
20,0.0002828,,,,,
20,0.0002678,,,,,
20,0.0002769,,,,,
20,0.0003024,,,,,
20,0.0002794,,,,,
20,0.0003376,,,,,
20,0.000279,,,,,
20,0.0003169,,,,,
20,0.0002914,,,,,
20,0.0002865,,,,,
20,0.0019663,,,,,
20,0.0002816,,,,,
20,0.000375,,,,,
20,0.0002797,,,,,
20,0.0002748,,,,,
20,0.0002509,,,,,
20,0.0002656,,,,,
20,0.0002477,,,,,
20,0.0002948,,,,,
20,0.0002715,,,,,
20,0.0002807,,,,,
20,0.000263,,,,,
20,0.0002551,,,,,
20,0.0002519,,,,,
20,0.000245,,,,,
20,0.0002367,,,,,
20,0.0002363,,,,,
20,0.000229,,,,,
20,0.000231,,,,,
20,0.0002343,,,,,
20,0.0002349,,,,,
20,0.0002564,,,,,
20,0.0002299,,,,,
20,0.0002272,,,,,
20,0.0002299,,,,,
20,0.0002309,,,,,
20,0.0002281,,,,,
20,0.0002603,,,,,
20,0.000244,,,,,
20,0.0002366,,,,,
20,0.0002356,,,,,
20,0.0004666,,,,,
20,0.0002522,,,,,
20,0.0002386,,,,,
20,0.0002384,,,,,
20,0.0002743,,,,,
20,0.0002402,,,,,
20,0.0002401,,,,,
20,0.0002396,,,,,
20,0.0002336,,,,,
20,0.000232,,,,,
20,0.0002295,,,,,
20,0.0002333,,,,,
20,0.0002298,,,,,
20,0.000234,,,,,
20,0.0002364,,,,,
20,0.0002305,,,,,
20,0.0002316,,,,,
20,0.0002525,,,,,
20,0.000225,,,,,
20,0.0002306,,,,,
20,0.0002345,,,,,
20,0.0002289,,,,,
20,0.0002299,,,,,
20,0.0002339,,,,,
20,0.0002299,,,,,
20,0.0002377,,,,,
20,0.0002272,,,,,
20,0.0002287,,,,,
20,0.000229,,,,,
20,0.0002302,,,,,
20,0.0002299,,,,,
20,0.0002278,,,,,
20,0.0002298,,,,,
