Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
6,0.0052762,,6.135,0.00578494,,6
6,0.0052243,,,,,
6,0.0054168,,,,,
6,0.0054234,,,,,
6,0.0051673,,,,,
6,0.0056264,,,,,
6,0.0054485,,,,,
6,0.0051552,,,,,
6,0.0060916,,,,,
6,0.0060267,,,,,
6,0.0057379,,,,,
6,0.0047789,,,,,
6,0.0060487,,,,,
6,0.0053804,,,,,
6,0.0046937,,,,,
6,0.0052465,,,,,
6,0.0053747,,,,,
6,0.0076883,,,,,
6,0.0060373,,,,,
6,0.0053902,,,,,
6,0.0059924,,,,,
6,0.0177833,,,,,
6,0.0048601,,,,,
6,0.0060154,,,,,
6,0.0049619,,,,,
6,0.0092823,,,,,
6,0.0072757,,,,,
6,0.0060115,,,,,
6,0.0064463,,,,,
6,0.0060173,,,,,
6,0.0053437,,,,,
6,0.0051153,,,,,
6,0.0057764,,,,,
6,0.0056666,,,,,
6,0.0065162,,,,,
6,0.0049852,,,,,
11,0.005398,,,,,
6,0.0073894,,,,,
6,0.0058753,,,,,
6,0.0062898,,,,,
6,0.0063347,,,,,
6,0.0055334,,,,,
6,0.0048847,,,,,
6,0.0048885,,,,,
6,0.0057212,,,,,
6,0.0056645,,,,,
6,0.0057821,,,,,
6,0.0056329,,,,,
6,0.0052167,,,,,
6,0.0054703,,,,,
6,0.0049546,,,,,
6,0.0058162,,,,,
6,0.004703,,,,,
6,0.0057709,,,,,
6,0.0076026,,,,,
6,0.0054721,,,,,
6,0.0051862,,,,,
6,0.0065156,,,,,
6,0.0048068,,,,,
6,0.0051486,,,,,
6,0.0062606,,,,,
6,0.0058026,,,,,
6,0.0048963,,,,,
6,0.0062038,,,,,
6,0.0056251,,,,,
6,0.0056139,,,,,
6,0.0054311,,,,,
6,0.0055422,,,,,
6,0.0058843,,,,,
6,0.0054157,,,,,
6,0.0071733,,,,,
6,0.0091087,,,,,
6,0.0072765,,,,,
6,0.0084967,,,,,
6,0.0084116,,,,,
6,0.0063037,,,,,
6,0.0051868,,,,,
6,0.0064298,,,,,
6,0.0053991,,,,,
6,0.0132365,,,,,
6,0.0045258,,,,,
6,0.005081,,,,,
6,0.0048822,,,,,
6,0.0057614,,,,,
6,0.0060428,,,,,
6,0.0063121,,,,,
6,0.005199,,,,,
6,0.0062563,,,,,
6,0.0061196,,,,,
6,0.0056964,,,,,
6,0.0046696,,,,,
6,0.0061637,,,,,
6,0.0054195,,,,,
6,0.0047202,,,,,
6,0.0045303,,,,,
6,0.0050588,,,,,
6,0.0055796,,,,,
6,0.0059143,,,,,
6,0.0048507,,,,,
6,0.0063817,,,,,
6,0.0063569,,,,,
6,0.0066301,,,,,
6,0.0050107,,,,,
6,0.0047795,,,,,
6,0.0062568,,,,,
6,0.0061052,,,,,
6,0.0055276,,,,,
6,0.0062093,,,,,
6,0.0060252,,,,,
6,0.0050054,,,,,
6,0.0053722,,,,,
6,0.0060071,,,,,
6,0.0055782,,,,,
6,0.0062785,,,,,
6,0.0050654,,,,,
6,0.0065176,,,,,
6,0.0055116,,,,,
6,0.0051591,,,,,
6,0.0046712,,,,,
6,0.0050647,,,,,
6,0.0055795,,,,,
6,0.0057298,,,,,
6,0.0047748,,,,,
6,0.0060705,,,,,
6,0.0051522,,,,,
6,0.0056795,,,,,
6,0.0066115,,,,,
6,0.0078434,,,,,
6,0.0051358,,,,,
6,0.0054713,,,,,
6,0.0052188,,,,,
6,0.0057011,,,,,
6,0.0047801,,,,,
6,0.004187,,,,,
6,0.0062392,,,,,
11,0.0049537,,,,,
6,0.005212,,,,,
6,0.0052473,,,,,
6,0.0058982,,,,,
6,0.0047292,,,,,
6,0.0052128,,,,,
6,0.0054997,,,,,
6,0.0056247,,,,,
6,0.0051842,,,,,
6,0.0050172,,,,,
6,0.0042713,,,,,
6,0.0075615,,,,,
6,0.0059827,,,,,
6,0.0050968,,,,,
6,0.0051639,,,,,
6,0.0056125,,,,,
6,0.0069051,,,,,
6,0.0074207,,,,,
6,0.004257,,,,,
6,0.0050174,,,,,
6,0.0051536,,,,,
6,0.0051719,,,,,
6,0.0059448,,,,,
6,0.0052894,,,,,
6,0.0044623,,,,,
6,0.0047839,,,,,
6,0.0051031,,,,,
6,0.0044212,,,,,
6,0.0054003,,,,,
6,0.0064647,,,,,
6,0.0064181,,,,,
6,0.0056826,,,,,
6,0.0052634,,,,,
6,0.0056662,,,,,
6,0.0073293,,,,,
6,0.0058395,,,,,
6,0.0061435,,,,,
6,0.0057127,,,,,
6,0.0054292,,,,,
6,0.0046981,,,,,
6,0.0053448,,,,,
6,0.0046397,,,,,
6,0.0046099,,,,,
6,0.005186,,,,,
6,0.006084,,,,,
6,0.0058818,,,,,
6,0.0047048,,,,,
6,0.0052478,,,,,
6,0.0058504,,,,,
6,0.0052868,,,,,
6,0.0058198,,,,,
6,0.0062749,,,,,
6,0.0056624,,,,,
6,0.0057198,,,,,
6,0.005704,,,,,
6,0.0047892,,,,,
6,0.005786,,,,,
6,0.0057972,,,,,
23,0.0050074,,,,,
6,0.0061064,,,,,
6,0.0064521,,,,,
6,0.0071928,,,,,
6,0.0058082,,,,,
6,0.0058492,,,,,
6,0.0064261,,,,,
